Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
10987	COPS5	COP9 constitutive photomorphogenic homolog subunit 5 (Arabidopsis)	NM_006837	NP_006828.2	ENSG00000121022	chr8:68118021 - 68136785	eukaryotic translation initiation factor 3 complex;metal ion binding;metallopeptidase activity;nucleus;protein binding;regulation of progression through cell cycle;signalosome complex;transcription coactivator activity;transcription from RNA polymerase II promoter;translation;translation initiation factor activity	TGFBR,  Stability
23406	COTL1	coactosin-like 1 (Dictyostelium)	NM_021149	NP_066972.1	ENSG00000103187	chr16:83157951 - 83209021	actin binding;biological_process;cellular_component;cytoskeleton;enzyme binding;intracellular	Stability
1356	CP	ceruloplasmin (ferroxidase)	NM_000096	NP_000087.1	ENSG00000047457	chr3:150374190 - 150422269	copper ion binding;copper ion homeostasis;copper ion transport;copper ion transporter activity;extracellular region;extracellular space;ferroxidase activity;ion transport;iron ion homeostasis;metal ion binding;oxidoreductase activity	Stability
1361	CPB2	carboxypeptidase B2 (plasma)	NM_001872, NM_016413	NP_001863.2, NP_057497.3	ENSG00000080618	chr13:45525749 - 45577145	carboxypeptidase A activity;extracellular space;lysine carboxypeptidase activity;metal ion binding;metallopeptidase activity;proteolysis;zinc ion binding	Stability
1368	CPM	carboxypeptidase M	NM_001005502	NP_938079.1	ENSG00000135678	chr12:67536483 - 67612884	anatomical structure morphogenesis;carboxypeptidase A activity;GPI anchor binding;metal ion binding;metallopeptidase activity;plasma membrane;proteolysis;zinc ion binding	Stability
7538	CR601007	zinc finger protein 36, C3H type, homolog (mouse)	NM_003407	NP_003398.1	ENSG00000128016	chr19:44590580 - 44591294	cytoplasm;cytosol;DNA binding;metal ion binding;mRNA binding;mRNA catabolic process;negative regulation of inflammatory response;negative regulation of myeloid cell differentiation;nucleus;protein binding;protein kinase cascade;regulation of mRNA stability;RNA destabilization;single-stranded RNA binding;zinc ion binding	Protein Kinase,  Stability
10488	CREB3	cAMP responsive element binding protein 3	NM_006368	NP_006359.3	ENSG00000107175	chr9:35722769 - 35726723	chemotaxis;endoplasmic reticulum;integral to membrane;membrane;nucleus;protein dimerization activity;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity	Stability
1387	CREBBP	CREB binding protein (Rubinstein-Taybi syndrome)	NM_004380, NM_001079846	NP_004371.2, NP_001073315.1	ENSG00000005339	chr16:3717719 - 3869918	acetyltransferase activity;cytoplasm;histone acetylation;histone acetyltransferase activity;homeostatic process;metal ion binding;MyoD binding;N-terminal peptidyl-lysine acetylation;nucleus;positive regulation of transcription;protein binding;protein complex assembly;regulation of transcription, DNA-dependent;response to hypoxia;signal transducer activity;signal transduction;transcription coactivator activity;transcription factor activity;transferase activity;zinc ion binding	Androgen Receptor,  Hedgehog,  TGFBR,  TNF_alpha_NF_kB,  Futreal et al 2004,  Mitelman 2000,  Stability,  Tumor Suppressor,  Translocation
1394	CRHR1	corticotropin releasing hormone receptor 1	NM_004382	NP_004373.2	ENSG00000120088	chr17:41217673 - 41267911	adenylate cyclase activation;corticotrophin-releasing factor receptor activity;G-protein coupled receptor activity;G-protein coupled receptor protein signaling pathway;G-protein signaling, coupled to cAMP nucleotide second messenger;immune response;integral to plasma membrane;membrane;parturition;plasma membrane;pregnancy;receptor activity;signal transduction	Stability
1398	CRK	v-crk sarcoma virus CT10 oncogene homolog (avian)	NM_016823, NM_005206	NP_058431.2, NP_005197.3	ENSG00000167193	chr17:1273556 - 1306161	actin cytoskeleton organization and biogenesis;cell motility;cytoplasm;intracellular signaling cascade;nucleus;protein binding;protein phosphorylated amino acid binding;regulation of transcription from RNA polymerase II promoter;SH2 domain binding;SH3/SH2 adaptor activity	EGFR1,  Kit Receptor,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
1407	CRY1	cryptochrome 1 (photolyase-like)	NM_004075	NP_004066.1	ENSG00000008405	chr12:105910694 - 106010869	circadian rhythm;DNA binding;DNA photolyase activity;DNA repair;G-protein coupled photoreceptor activity;lyase activity;mitochondrion;nucleotide binding;nucleus;protein-chromophore linkage;receptor activity;regulation of transcription, DNA-dependent;response to stimulus;transcription;visual perception	Stability
1408	CRY2	cryptochrome 2 (photolyase-like)	NM_021117, NM_001127457	NP_066940.2, NP_001120929.1	ENSG00000121671	chr11:45825617 - 45850358	circadian rhythm;DNA photolyase activity;DNA repair;nucleotide binding;nucleus;protein binding;protein import into nucleus;protein-chromophore linkage;receptor activity;regulation of transcription, DNA-dependent;response to stimulus;transcription	Stability
1409	CRYAA	crystallin, alpha A	NM_000394	NP_000385.1	ENSG00000160202	chr21:43462278 - 43465459	anti-apoptosis;cytoplasm;M phase specific microtubule process;negative regulation of intracellular transport;protein folding;response to stimulus;structural constituent of eye lens;unfolded protein binding;visual perception	Stability
1410	CRYAB	crystallin, alpha B	NM_001885	NP_001876.1	ENSG00000109846	chr11:111284697 - 111287658	anti-apoptosis;contractile fiber;cytoplasm;insoluble fraction;muscle contraction;muscle development;negative regulation of intracellular transport;nucleus;plasma membrane;protein folding;soluble fraction;structural constituent of eye lens;transmembrane receptor protein tyrosine kinase signaling pathway;unfolded protein binding;visual perception;Z disc	Stability
1411	CRYBA1	crystallin, beta A1	NM_005208	NP_005199.2	ENSG00000108255	chr17:24598007 - 24605493	protein homodimerization activity;structural constituent of eye lens;visual perception	Stability
1414	CRYBB1	crystallin, beta B1	NM_001887	NP_001878.1	ENSG00000100122	chr22:25325453 - 25342283	structural constituent of eye lens;visual perception	Stability
1420	CRYGC	crystallin, gamma C	NM_020989	NP_066269.1	ENSG00000163254	chr2:208701171 - 208702761	biological_process;cellular_component;eye development;structural constituent of eye lens	Stability
1421	CRYGD	crystallin, gamma D	NM_006891	NP_008822.2	ENSG00000118231	chr2:208694641 - 208697442	eye development;response to stimulus;structural constituent of eye lens;visual perception	Stability
1427	CRYGS	crystallin, gamma S	NM_017541	NP_060011.1	ENSG00000113838	chr3:187739178 - 187744809	structural constituent of eye lens	Stability
1435	CSF1	colony stimulating factor 1 (macrophage)	NM_172211, NM_172212, NM_172210	NP_757350.1, NP_757351.1, NP_757349.1	ENSG00000184371	chr1:110255168 - 110269334	cell differentiation;cell proliferation;extracellular space;hemopoiesis;integral to membrane;macrophage colony stimulating factor receptor binding;macrophage differentiation;membrane;positive regulation of cell proliferation	Mitelman 2000,  Protein Kinase,  Stability
1452	CSNK1A1	casein kinase 1, alpha 1	NM_001892	NP_001883.4	ENSG00000113712	chr5:148856608 - 148910720	ATP binding;casein kinase I activity;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity;Wnt receptor signaling pathway	Wnt,  Stability
1453	CSNK1D	casein kinase 1, delta	NM_001893, NM_139062	NP_001884.2, NP_620693.1	ENSG00000141551	chr17:77795945 - 77824546	ATP binding;casein kinase I activity;DNA repair;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;signal transduction;transferase activity;Wnt receptor signaling pathway	Wnt,  Protein Kinase,  Stability
1454	CSNK1E	casein kinase 1, epsilon	NM_152221	NP_689407.1	ENSG00000100181	chr22:37019238 - 37040108	ATP binding;casein kinase I activity;DNA repair;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;signal transduction;transferase activity	Wnt,  Protein Kinase,  Stability
1457	CSNK2A1	casein kinase 2, alpha 1 polypeptide	NM_177560	NP_808228.1	ENSG00000101266	chr20:412604 - 437195	ATP binding;nucleotide binding;nucleus;plasma membrane;protein amino acid phosphorylation;protein kinase CK2 activity;protein N-terminus binding;protein serine/threonine kinase activity;signal transduction;transferase activity;Wnt receptor signaling pathway	Stability
1460	CSNK2B	casein kinase 2, beta polypeptide	NM_001320	NP_001311.3	ENSG00000111968	chr6:31742587 - 31745682	identical protein binding;kinase activity;protein kinase CK2 activity;protein kinase CK2 complex;protein kinase CK2 regulator activity;signal transduction;Wnt receptor signaling pathway	TNF_alpha_NF_kB,  Wnt,  Protein Kinase,  Stability
8048	CSRP3	cysteine and glycine-rich protein 3 (cardiac LIM protein)	NM_003476	NP_003467.1	ENSG00000129170	chr11:19160792 - 19170571	calcium ion homeostasis;cardiac inotropy;cardiac muscle development;cell differentiation;metal ion binding;multicellular organismal development;nucleus;protein binding;striated muscle development;Z disc;zinc ion binding	Stability
1490	CTGF	connective tissue growth factor	NM_001901	NP_001892.1	ENSG00000118523	chr6:132312096 - 132314005	angiogenesis;cartilage condensation;cell adhesion;cell differentiation;cell migration;cell-matrix adhesion;DNA replication;epidermis development;extracellular region;extracellular space;fibroblast growth factor receptor signaling pathway;heparin binding;insulin-like growth factor binding;integrin binding;integrin-mediated signaling pathway;ossification;plasma membrane;protein binding;proteinaceous extracellular matrix;regulation of cell growth;response to wounding;soluble fraction	Stability,  Tumor Suppressor
1493	CTLA4	cytotoxic T-lymphocyte-associated protein 4	NM_005214, NM_001037631	NP_005205.2, NP_001032720.1	ENSG00000163599	chr2:204440910 - 204445780	immune response;integral to membrane;integral to plasma membrane;membrane	Stability
1499	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	NM_001904	NP_001895.1	ENSG00000168036	chr3:41240563 - 41255837	alpha-catenin binding;androgen receptor binding;androgen receptor signaling pathway;apical part of cell;basolateral plasma membrane;beta-catenin destruction complex;binding;bone resorption;cadherin binding;cell fate determination;cell fate specification;cell maturation;cell-cell adherens junction;cell-cell adhesion;cellular morphogenesis during differentiation;chromatin binding;cytoplasm;cytoskeleton;dorsal/ventral axis specification;ectoderm development;embryonic arm morphogenesis;embryonic digit morphogen	Androgen Receptor,  TGFBR,  Wnt,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation
1500	CTNND1	catenin (cadherin-associated protein), delta 1	NM_001085463, NM_001085469, NM_001085468, NM_001085466, NM_001085460, NM_001085467, NM_001085461, NM_001085459, NM_001085464, NM_001085458, NM_001331, NM_001085462, NM_001085465	NP_001078932.1, NP_001078938.1, NP_001078937.1, NP_001078935.1, NP_001078929.1, NP_001078936.1, NP_001078930.1, NP_001078928.1, NP_001078933.1, NP_001078927.1, NP_001322.1, NP_001078931.1, NP_001078934.1	ENSG00000198561	chr11:57315526 - 57340356	binding;cell-cell adhesion;cytoplasm;cytoskeleton;nucleus;protein binding;regulation of transcription, DNA-dependent;structural molecule activity;transcription;Wnt receptor signaling pathway	EGFR1,  Stability,  Tumor Suppressor
5476	CTSA	cathepsin A	NM_001127695	NP_001121167.1	ENSG00000064601	chr20:43953371 - 43960496	carboxypeptidase C activity;endoplasmic reticulum;enzyme activator activity;intracellular protein transport;intracellular transporter activity;lysosome;peptidase activity;protein binding;proteolysis;serine carboxypeptidase activity	Stability
8451	CUL4A	cullin 4A	NM_001008895	NP_003580.1	ENSG00000139842	chr13:112911942 - 112965897	cell cycle;cell cycle arrest;DNA repair;G1/S transition of mitotic cell cycle;induction of apoptosis by intracellular signals;negative regulation of cell proliferation;protein binding;ubiquitin cycle	Stability
8450	CUL4B	cullin 4B	NM_001079872, NM_003588	NP_001073341.1, NP_003579.3	ENSG00000158290	chrX:119544643 - 119592500	cell cycle;cellular_component;DNA repair;molecular_function;protein binding;ubiquitin cycle	Stability
6387	CXCL12	chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1)	NM_000609, NM_001033886, NM_199168	NP_000600.1, NP_001029058.1, NP_954637.1	ENSG00000107562	chr10:44191392 - 44200459	calcium ion homeostasis;cell adhesion;cell-cell signaling;chemokine activity;chemotaxis;circulation;extracellular region;extracellular space;G-protein coupled receptor protein signaling pathway;growth factor activity;immune response;inflammatory response;regulation of actin polymerization and/or depolymerization;response to virus;signal transducer activity;signal transduction	Stability,  Tumor Suppressor
2833	CXCR3	chemokine (C-X-C motif) receptor 3	NM_001504	NP_001495.1	ENSG00000186810	chrX:70752939 - 70755024	C-C chemokine receptor activity;C-X-C chemokine receptor activity;cell adhesion;cell motility;chemotaxis;cytoplasm;elevation of cytosolic calcium ion concentration;G-protein coupled receptor protein signaling pathway;integral to plasma membrane;plasma membrane;receptor activity;rhodopsin-like receptor activity;signal transduction	Stability
7852	CXCR4	chemokine (C-X-C motif) receptor 4	NM_001008540, NM_003467	NP_001008540.1, NP_003458.1	ENSG00000121966	chr2:136588908 - 136592100	actin binding;activation of MAPK activity;ameboidal cell migration;apoptosis;brain development;C-C chemokine receptor activity;C-X-C chemokine receptor activity;chemotaxis;coreceptor activity;cytoplasm;elevation of cytosolic calcium ion concentration;G-protein coupled receptor protein signaling pathway;germ cell development;germ cell migration;growth cone;immune response;inflammatory response;integral to plasma membrane;leading edge;motor axon guidance;myosin light chain binding;neuron migration;patterning 	Stability,  Tumor Suppressor,  Entrez Query:Oncogene
1584	CYP11B1	cytochrome P450, family 11, subfamily B, polypeptide 1	NM_001026213, NM_000497	NP_001021384.1, NP_000488.3	ENSG00000160882	chr8:143952790 - 143958231	C21-steroid hormone biosynthetic process;electron transport;endoplasmic reticulum;heme binding;iron ion binding;lipid metabolic process;membrane;metal ion binding;microsome;mitochondrion;monooxygenase activity;steroid 11-beta-monooxygenase activity	Stability
1585	CYP11B2	cytochrome P450, family 11, subfamily B, polypeptide 2	NM_000498	NP_000489.3	ENSG00000179142	chr8:143990397 - 143996258	blood pressure regulation;C21-steroid hormone biosynthetic process;corticosterone 18-monooxygenase activity;electron transport;glucocorticoid biosynthetic process;heme binding;iron ion binding;lipid metabolic process;membrane;metal ion binding;mitochondrion;monooxygenase activity;oxygen binding;steroid 11-beta-monooxygenase activity;steroid metabolic process	Stability
1545	CYP1B1	cytochrome P450, family 1, subfamily B, polypeptide 1	NM_000104	NP_000095.2	ENSG00000138061	chr2:38151368 - 38156035	electron transport;endoplasmic reticulum;heme binding;iron ion binding;membrane;metal ion binding;microsome;monooxygenase activity;oxygen binding;protein binding;unspecific monooxygenase activity;visual perception	Stability
1589	CYP21A2	cytochrome P450, family 21, subfamily A, polypeptide 2	NM_001128590, NM_000500	NP_001122062.1, NP_000491.2	ENSG00000168482	chr6:32114178 - 32116890	C21-steroid hormone biosynthetic process;electron transport;endoplasmic reticulum;heme binding;iron ion binding;lipid binding;membrane;metal ion binding;microsome;monooxygenase activity;oxygen binding;steroid 21-monooxygenase activity;steroid binding	Stability
1548	CYP2A6	cytochrome P450, family 2, subfamily A, polypeptide 6	NM_000762	NP_000753.3	ENSG00000198470	chr19:46041540 - 46048171	coumarin 7-hydroxylase activity;electron transport;endoplasmic reticulum;heme binding;iron ion binding;membrane;metal ion binding;microsome;oxygen binding;unspecific monooxygenase activity	Stability
1558	CYP2C8	cytochrome P450, family 2, subfamily C, polypeptide 8	NM_000770	NP_000761.3	ENSG00000138115	chr10:96786874 - 96819149	electron transport;endoplasmic reticulum;heme binding;iron ion binding;membrane;metal ion binding;microsome;monooxygenase activity;unspecific monooxygenase activity	Stability
1559	CYP2C9	cytochrome P450, family 2, subfamily C, polypeptide 9	NM_000771	NP_000762.2	ENSG00000138109	chr10:96688429 - 96738775	(S)-limonene 6-monooxygenase activity;(S)-limonene 7-monooxygenase activity;electron transport;endoplasmic reticulum;heme binding;iron ion binding;membrane;metal ion binding;microsome;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	Stability
57105	CYSLTR2	cysteinyl leukotriene receptor 2	NM_020377	NP_065110.1	ENSG00000152207	chr13:48178954 - 48179995	cellular_component;cysteinyl leukotriene receptor activity;G-protein coupled receptor protein signaling pathway;immune response;integral to membrane;membrane;receptor activity;signal transduction	Stability
1610	DAO	D-amino-acid oxidase	NM_001917	NP_001908.3	ENSG00000110887	chr12:107802911 - 107818440	D-amino-acid oxidase activity;electron transport;oxidoreductase activity;peroxisome	Stability
1612	DAPK1	death-associated protein kinase 1	NM_004938	NP_004929.2	ENSG00000196730	chr9:89303812 - 89512099	actin cytoskeleton;apoptosis;ATP binding;calmodulin binding;induction of apoptosis by extracellular signals;kinase activity;nucleotide binding;protein amino acid phosphorylation;protein kinase cascade;protein serine/threonine kinase activity;signal transduction;transferase activity	Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
9802	DAZAP2	DAZ associated protein 2	NM_014764	NP_055579.1	ENSG00000183283	chr12:49918958 - 49922509	protein binding	Stability
9937	DCLRE1A	DNA cross-link repair 1A (PSO2 homolog, S. cerevisiae)	NM_014881	NP_055696.3	ENSG00000198924	chr10:115584900 - 115602931	cell cycle;cell division;mitosis;nucleotide-excision repair;nucleus	Stability
64858	DCLRE1B	DNA cross-link repair 1B (PSO2 homolog, S. cerevisiae)	NM_022836	NP_073747.1	ENSG00000118655	chr1:114249731 - 114256336	DNA repair;hydrolase activity;nucleus	Stability
167227	DCP2	DCP2 decapping enzyme homolog (S. cerevisiae)	NM_152624	NP_689837.2	ENSG00000172795	chr5:112340529 - 112377080	hydrolase activity;manganese ion binding;metal ion binding;mRNA catabolic process, nonsense-mediated decay;nucleus;protein binding;RNA binding	Stability
1641	DCX	doublecortex; lissencephaly, X-linked (doublecortin)	NM_178152, NM_178153	NP_835365.1, NP_835366.1	ENSG00000077279	chrX:110431570 - 110540858	cell differentiation;central nervous system development;cytoskeleton;intracellular signaling cascade;microtubule associated complex;microtubule binding;multicellular organismal development	Stability
1642	DDB1	damage-specific DNA binding protein 1, 127kDa	NM_001923	NP_001914.3	ENSG00000167986	chr11:60824183 - 60857016	damaged DNA binding;nucleic acid binding;nucleotide-excision repair;nucleus;protein binding;ubiquitin cycle	Stability
1643	DDB2	damage-specific DNA binding protein 2, 48kDa	NM_000107	NP_000098.1	ENSG00000134574	chr11:47193263 - 47216976	damaged DNA binding;nucleotide-excision repair;nucleus;protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Entrez Query:Oncogene,  Missense mutation,  Nonsense mutation
1649	DDIT3	DNA-damage-inducible transcript 3	NM_004083	NP_004074.2	ENSG00000175197	chr12:56196858 - 56197456	cell cycle;cell cycle arrest;ER overload response;mRNA transcription from RNA polymerase II promoter;nucleus;protein dimerization activity;regulation of apoptosis;regulation of cell redox homeostasis;regulation of progression through cell cycle;regulation of transcription, DNA-dependent;response to DNA damage stimulus;sequence-specific DNA binding;transcription;transcription corepressor activity;transcription factor activity;unfolded protein response	Futreal et al 2004,  Mitelman 2000,  Stability,  Entrez Query:Oncogene,  Translocation
1663	DDX11	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11 (CHL1-like helicase homolog, S. cerevisiae)	NM_152438, NM_004399, NM_030653	NP_689651.1, NP_004390.3, NP_085911.2	ENSG00000013573	chr12:31122594 - 31148234	ATP binding;ATP-dependent DNA helicase activity;cell cycle;DNA binding;G2/M transition of mitotic cell cycle;hydrolase activity;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;mitotic sister chromatid segregation;nucleobase, nucleoside, nucleotide and nucleic acid metabolic process;nucleolus;nucleotide binding;nucleus;positive regulation of cell proliferation;regulation of progression through cell cycle;RNA binding;S phase of mitotic cell cycle	Stability
1676	DFFA	DNA fragmentation factor, 45kDa, alpha polypeptide	NM_004401, NM_213566	NP_004392.1, NP_998731.1	ENSG00000160049	chr1:10444133 - 10455102	apoptosis;caspase-activated deoxyribonuclease activity;cytosol;DNA fragmentation during apoptosis;identical protein binding;intracellular;intracellular signaling cascade;nucleus	Stability
1660	DHX9	DEAH (Asp-Glu-Ala-His) box polypeptide 9	NM_001357	NP_001348.2	ENSG00000135829	chr1:181078324 - 181123192	ATP binding;ATP-dependent DNA helicase activity;ATP-dependent RNA helicase activity;cytoplasm;DNA binding;double-stranded RNA binding;hydrolase activity;intracellular;nucleotide binding;nucleus;protein binding	Stability,  Tumor Suppressor
56616	DIABLO	diablo homolog (Drosophila)	NM_019887, NM_138929	NP_063940.1, NP_620307.1	ENSG00000184047	chr12:121258880 - 121276514	apoptosis;caspase activation via cytochrome c;induction of apoptosis;induction of apoptosis via death domain receptors;mitochondrion;protein binding	Stability
1729	DIAPH1	diaphanous homolog 1 (Drosophila)	NM_005219, NM_001079812	NP_005210.3, NP_001073280.1	ENSG00000131504	chr5:140876601 - 140978665	actin binding;actin cytoskeleton organization and biogenesis;cellular component organization and biogenesis;cytoskeleton;profilin binding;receptor binding;Rho GTPase binding;sensory perception of sound	Stability
1739	DLG1	discs, large homolog 1 (Drosophila)	NM_004087, NM_001098424	NP_004078.2, NP_001091894.1	ENSG00000075711	chr3:198255890 - 198508472	actin filament organization;basolateral plasma membrane;cell-cell adherens junction;cell-cell adhesion;cortical actin cytoskeleton organization and biogenesis;cytoskeletal protein binding;endoplasmic reticulum;endothelial cell proliferation;establishment and/or maintenance of cell polarity;G1/S transition checkpoint;guanylate kinase activity;negative regulation of progression through mitotic cell cycle;phosphatase binding;phosphoprotein phosphatase activity;plasma membrane;positive regulation of body size;p	Wnt,  Protein Kinase,  Stability
9787	DLGAP5	discs, large homolog 7 (Drosophila)	NM_014750	NP_055565.2	ENSG00000126787	chr14:54684821 - 54725650	cell cycle;cell proliferation;cell-cell signaling;M phase of mitotic cell cycle;mitotic chromosome movement towards spindle pole;nucleus;phosphoprotein phosphatase activity;positive regulation of mitotic metaphase/anaphase transition;protein binding;spindle pole centrosome	Stability,  Tumor Suppressor
11144	DMC1	DMC1 dosage suppressor of mck1 homolog, meiosis-specific homologous recombination (yeast)	NM_007068	NP_008999.2	ENSG00000100206	chr22:37245970 - 37294207	ATP binding;cell cycle;condensed nuclear chromosome;DNA binding;DNA metabolic process;DNA-dependent ATPase activity;female gamete generation;intracellular;meiosis;meiotic recombination;nucleoside-triphosphatase activity;nucleotide binding;nucleus;ovarian follicle development;spermatogenesis	Stability
1756	DMD	dystrophin (muscular dystrophy, Duchenne and Becker types)	NM_004022, NM_004011, NM_004023, NM_004012, NM_004020, NM_004019, NM_004015, NM_004009, NM_004010, NM_004021, NM_004017, NM_004013, NM_004018, NM_004014, NM_004016, NM_000109	NP_004013.1, NP_004002.2, NP_004014.1, NP_004003.1, NP_004011.1, NP_004010.1, NP_004006.1, NP_004000.1, NP_004001.1, NP_004012.1, NP_004008.1, NP_004004.1, NP_004009.1, NP_004005.1, NP_004007.1, NP_000100.2	ENSG00000198947	chrX:31049956 - 33139350	actin binding;calcium ion binding;costamere;cytoskeletal anchoring;cytoskeleton;dystrophin-associated glycoprotein complex;muscle contraction;muscle development;peptide biosynthetic process;protein binding;structural constituent of cytoskeleton;structural constituent of muscle;zinc ion binding	Stability
23336	DMN	desmuslin	NM_015286, NM_145728	NP_056101.5, NP_663780.2	ENSG00000182253	chr15:97462928 - 97490786	intermediate filament;protein binding;structural constituent of muscle	Stability
9093	DNAJA3	DnaJ (Hsp40) homolog, subfamily A, member 3	NM_005147	NP_005138.3	ENSG00000103423	chr16:4415883 - 4444916	cytosol;heat shock protein binding;metal ion binding;mitochondrial matrix;mitochondrion;nucleus;protein folding;regulation of apoptosis;small GTPase mediated signal transduction;small GTPase regulator activity;unfolded protein binding;zinc ion binding	Stability,  Tumor Suppressor
5611	DNAJC3	DnaJ (Hsp40) homolog, subfamily C, member 3	NM_006260	NP_006251.1	ENSG00000102580	chr13:95127510 - 95241285	binding;cytoplasm;defense response;heat shock protein binding;protein folding;protein kinase inhibitor activity;response to unfolded protein;response to virus	Protein Kinase,  Stability
1786	DNMT1	DNA (cytosine-5-)-methyltransferase 1	NM_001379	NP_001370.1	ENSG00000130816	chr19:10105342 - 10166575	DNA (cytosine-5-)-methyltransferase activity;DNA binding;DNA methylation;gene silencing;heterochromatin;metal ion binding;methyltransferase activity;negative regulation of transcription from RNA polymerase II promoter;nucleus;replication fork;transcription;transcription factor binding;transcriptional repressor activity;transferase activity;zinc ion binding	Stability,  Tumor Suppressor
1793	DOCK1	dedicator of cytokinesis 1	NM_001380	NP_001371.1	ENSG00000150760	chr10:128584076 - 129139681	apoptosis;cytoplasm;cytoskeleton;electron carrier activity;electron transport;GTPase activator activity;guanyl-nucleotide exchange factor activity;heme binding;integrin-mediated signaling pathway;iron ion binding;membrane;phagocytosis, engulfment;protein binding;signal transduction;small GTPase mediated signal transduction	Stability
8818	DPM2	dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit	NM_003863	NP_003854.1	ENSG00000136908	chr9:129737821 - 129739920	endoplasmic reticulum;endoplasmic reticulum membrane;glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex;GPI anchor biosynthetic process;integral to endoplasmic reticulum membrane;integral to membrane;macromolecule biosynthetic process;mannosyltransferase complex;membrane;protein amino acid C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan;protein amino acid O-linked mannosylation;protein binding	Stability
54344	DPM3	dolichyl-phosphate mannosyltransferase polypeptide 3	NM_018973	NP_714963.1	ENSG00000179085	chr1:153379061 - 153379430	carbohydrate metabolic process;endoplasmic reticulum;endoplasmic reticulum membrane;GPI anchor biosynthetic process;integral to membrane;mannosyltransferase complex;membrane;protein amino acid C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan;protein amino acid O-linked mannosylation;protein binding	Stability
1813	DRD2	dopamine receptor D2	NM_016574, NM_000795	NP_057658.2, NP_000786.1	ENSG00000149295	chr11:112786658 - 112800583	dopamine receptor activity;dopamine receptor, adenylate cyclase inhibiting pathway;G-protein coupled receptor protein signaling pathway;integral to membrane;integral to plasma membrane;intermediate filament;membrane;nervous system development;plasma membrane;receptor activity;rhodopsin-like receptor activity;signal transduction;synaptic transmission	Protein Kinase,  Stability
1814	DRD3	dopamine receptor D3	NM_000796, NM_033663	NP_000787.2, NP_387512.3	ENSG00000151577	chr3:115330252 - 115373529	behavior;dopamine receptor activity;dopamine receptor signaling pathway;integral to plasma membrane;plasma membrane;receptor activity;rhodopsin-like receptor activity;signal transduction;synaptic transmission	Protein Kinase,  Stability
51514	DTL	denticleless homolog (Drosophila)	NM_016448	NP_057532.2	ENSG00000143476	chr1:210275855 - 210342905	DNA replication;nucleus;protein binding;response to DNA damage stimulus;ubiquitin cycle	Stability
1843	DUSP1	dual specificity phosphatase 1	NM_004417	NP_004408.1	ENSG00000120129	chr5:172128370 - 172130561	cell cycle;hydrolase activity;MAP kinase phosphatase activity;non-membrane spanning protein tyrosine phosphatase activity;protein amino acid dephosphorylation;protein binding;response to oxidative stress	EGFR1,  Phosphatase,  Stability
8655	DYNLL1	dynein, light chain, LC8-type 1	NM_003746	NP_003737.1	ENSG00000088986	chr12:119418607 - 119420396	actin cytoskeleton organization and biogenesis;anatomical structure morphogenesis;cytoplasm;cytoplasmic dynein complex;female gamete generation;microtubule;microtubule motor activity;microtubule-based process;protein binding	Stability
1859	DYRK1A	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A	NM_130437, NM_130438, NM_001396, NM_101395, NM_130436	NP_569121.1, NP_569122.1, NP_001387.2, NP_567824.1, NP_569120.1	ENSG00000157540	chr21:37714546 - 37806704	ATP binding;kinase activity;nervous system development;non-membrane spanning protein tyrosine kinase activity;nuclear speck;nucleotide binding;nucleus;peptidyl-tyrosine phosphorylation;protein amino acid autophosphorylation;protein self-association;protein serine/threonine kinase activity;transferase activity	Hedgehog,  Protein Kinase,  Stability
8291	DYSF	dysferlin, limb girdle muscular dystrophy 2B (autosomal recessive)	NM_003494	NP_003485.1	ENSG00000135636	chr2:71534636 - 71767130	integral to membrane;muscle contraction;plasma membrane repair;protein binding;sarcolemma	Stability
