Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
1432	MAPK14	mitogen-activated protein kinase 14	NM_139013, NM_139012, NM_001315, NM_139014	NP_620582.1, NP_620581.1, NP_001306.1, NP_620583.1	ENSG00000112062	chr6:36103912 - 36184202	ATP binding;cell motility;cell surface receptor linked signal transduction;chemotaxis;cytoplasm;MAP kinase activity;MAP kinase kinase activity;MP kinase activity;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein kinase cascade;protein serine/threonine kinase activity;response to stress;transferase activity	EGFR1,  TGFBR,  Protein Kinase,  Stability,  Tumor Suppressor
5599	MAPK8	mitogen-activated protein kinase 8	NM_139049, NM_139047, NM_002750, NM_139046	NP_620637.1, NP_620635.1, NP_002741.1, NP_620634.1	ENSG00000107643	chr10:49279709 - 49313078	ATP binding;cell motility;JUN kinase activity;JUN phosphorylation;MAP kinase activity;negative regulation of apoptosis;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;response to stress;response to UV;signal transduction;transferase activity	EGFR1,  TGFBR,  Wnt,  Protein Kinase,  Tumor Suppressor
4205	MEF2A	myocyte enhancer factor 2A	NM_005587	NP_005578.2	ENSG00000068305	chr15:97990847 - 98070499	muscle development;nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription coactivator activity;transcription factor activity;transcription from RNA polymerase II promoter	TGFBR
4609	MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	NM_002467	NP_002458.2	ENSG00000136997	chr8:128818021 - 128822386	activation of pro-apoptotic gene products;caspase activation;cell cycle arrest;DNA binding;DNA fragmentation during apoptosis;induction of apoptosis by intracellular signals;iron ion homeostasis;negative regulation of survival gene product activity;nucleus;positive regulation of cell proliferation;protein binding;regulation of apoptosis;regulation of transcription from RNA polymerase II promoter;regulation of transcription, DNA-dependent;release of cytochrome c from mitochondria;response to radiation;spindl	EGFR1,  TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Amplification,  Translocation
8648	NCOA1	nuclear receptor coactivator 1	NM_147233, NM_147223, NM_003743	NP_671766.1, NP_671756.1, NP_003734.3	ENSG00000084676	chr2:24735050 - 24844764	acyltransferase activity;androgen receptor binding;androgen receptor signaling pathway;histone acetyltransferase activity;nucleus;positive regulation of transcription, DNA-dependent;receptor activity;regulation of transcription, DNA-dependent;signal transducer activity;signal transduction;transcription coactivator activity;transcription regulator activity;transferase activity	Androgen Receptor,  TGFBR
4800	NFYA	nuclear transcription factor Y, alpha	NM_021705, NM_002505	NP_068351.1, NP_002496.1	ENSG00000001167	chr6:41154806 - 41173127	CCAAT-binding factor complex;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription;transcription factor activity;transcription from RNA polymerase II promoter	TGFBR,  Tumor Suppressor
4801	NFYB	nuclear transcription factor Y, beta	NM_006166	NP_006157.1	ENSG00000120837	chr12:103037644 - 103053361	CCAAT-binding factor complex;intracellular;nucleus;positive regulation of transcription, DNA-dependent;protein binding;sequence-specific DNA binding;transcription;transcription factor activity	TGFBR
4802	NFYC	nuclear transcription factor Y, gamma	NM_001142590, NM_014223	NP_001136062.1, NP_055038.2	ENSG00000066136	chr1:40977102 - 41009087	CCAAT-binding factor complex;intracellular;nucleus;protein binding;protein folding;regulation of progression through cell cycle;regulation of transcription from RNA polymerase II promoter;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription;transcription coactivator activity;transcription factor activity	TGFBR
9972	NUP153	nucleoporin 153kDa	NM_005124	NP_005115.2	ENSG00000124789	chr6:17724306 - 17814597	DNA binding;intracellular;metal ion binding;nuclear pore;nucleus;protein binding;transport;transporter activity;zinc ion binding	TGFBR
8021	NUP214	nucleoporin 214kDa	NM_005085	NP_005076.3	ENSG00000126883	chr9:132990912 - 133098695	integral to membrane;molecular_function;nuclear pore;nucleus;outer membrane;porin activity;protein binding;protein export from nucleus;transport;transporter activity	TGFBR,  Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
56288	PARD3	par-3 partitioning defective 3 homolog (C. elegans)	NM_019619	NP_062565.2	ENSG00000148498	chr10:34440102 - 35143929	asymmetric cell division;axonogenesis;cell cycle;establishment and/or maintenance of cell polarity;membrane;protein binding;protein complex assembly;protein kinase C activation;tight junction	TGFBR,  Protein Kinase
8554	PIAS1	protein inhibitor of activated STAT, 1	NM_016166	NP_057250.1	ENSG00000033800	chr15:66133718 - 66267227	androgen receptor binding;androgen receptor signaling pathway;ATP-dependent RNA helicase activity;DNA binding;JAK-STAT cascade;metal ion binding;nucleus;positive regulation of transcription, DNA-dependent;protein binding;signal transduction;transcription;transcription coactivator activity;transcription corepressor activity;ubiquitin cycle;zinc ion binding	Androgen Receptor,  TGFBR
9063	PIAS2	protein inhibitor of activated STAT, 2	NM_004671, NM_173206	NP_004662.2, NP_775298.1	ENSG00000078043	chr18:42646393 - 42751306	androgen receptor binding;androgen receptor signaling pathway;DNA binding;metal ion binding;nucleus;positive regulation of transcription, DNA-dependent;protein binding;transcription;transcription coactivator activity;ubiquitin cycle;zinc ion binding	Androgen Receptor,  TGFBR,  Stability
5296	PIK3R2	phosphoinositide-3-kinase, regulatory subunit 2 (p85 beta)	NM_005027	NP_005018.1	ENSG00000105647	chr19:18127689 - 18141104	1-phosphatidylinositol-3-kinase activity;insulin receptor signaling pathway;intracellular;intracellular signaling cascade;negative regulation of anti-apoptosis;phosphoinositide 3-kinase complex;phosphoinositide 3-kinase regulator activity;protein binding;regulation of phosphorylation	Alpha6Beta4 Integrin,  EGFR1,  Kit Receptor,  NOTCH,  TGFBR
5520	PPP2R2A	protein phosphatase 2 (formerly 2A), regulatory subunit B, alpha isoform			ENSG00000104762	chr8:null	protein amino acid dephosphorylation;protein binding;protein phosphatase type 2A activity;protein phosphatase type 2A complex;protein phosphatase type 2A regulator activity;signal transduction	TGFBR
5575	PRKAR1B	protein kinase, cAMP-dependent, regulatory, type I, beta	NM_002735	NP_002726.1	null	chr7:556592 - 717668	cAMP binding;cAMP-dependent protein kinase complex;cAMP-dependent protein kinase regulator activity;nucleotide binding;protein amino acid phosphorylation;signal transduction	TGFBR,  Protein Kinase
5576	PRKAR2A	protein kinase, cAMP-dependent, regulatory, type II, alpha	NM_004157	NP_004148.1	ENSG00000114302	chr3:48764021 - 48860033	cAMP binding;cAMP-dependent protein kinase complex;cAMP-dependent protein kinase regulator activity;cytoplasm;intracellular signaling cascade;kinase activity;membrane fraction;nucleotide binding;plasma membrane;protein amino acid phosphorylation;signal transduction	TGFBR,  Protein Kinase
5579	PRKCB1	protein kinase C, beta 1	NM_212535, NM_002738	NP_997700.1, NP_002729.2	ENSG00000166501	chr16:23754997 - 24133638	ATP binding;calcium channel regulator activity;calcium ion binding;calcium ion homeostasis;calcium ion transport;cytoplasm;diacylglycerol binding;intracellular signaling cascade;nucleotide binding;nucleus;plasma membrane;protein amino acid phosphorylation;protein binding;protein kinase C activity;transferase activity;zinc ion binding	EGFR1,  Kit Receptor,  TGFBR,  Wnt,  Protein Kinase
5582	PRKCG	protein kinase C, gamma	NM_002739	NP_002730.1	ENSG00000126583	chr19:59077560 - 59101961	ATP binding;calcium ion binding;cell death;diacylglycerol binding;intracellular signaling cascade;negative regulation of protein catabolic process;negative regulation of protein ubiquitination;nucleotide binding;positive regulation of mismatch repair;protein amino acid phosphorylation;protein kinase C activity;transferase activity;zinc ion binding	EGFR1,  TGFBR,  Wnt,  Protein Kinase
5925	RB1	retinoblastoma 1 (including osteosarcoma)	NM_000321	NP_000312.2	ENSG00000139687	chr13:47776049 - 47952208	androgen receptor binding;androgen receptor signaling pathway;cell cycle;cell cycle checkpoint;chromatin;chromatin modification;G1 phase;kinase binding;M phase;molecular_function;negative regulation of cell growth;negative regulation of progression through cell cycle;negative regulation of protein kinase activity;negative regulation of transcription from RNA polymerase II promoter;nucleus;PML body;positive regulation of transcription, DNA-dependent;protein binding;regulation of lipid kinase activity;regulat	Androgen Receptor,  ID,  TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
5933	RBL1	retinoblastoma-like 1 (p107)	NM_002895, NM_183404	NP_002886.2, NP_899662.1	ENSG00000080839	chr20:35060575 - 35157745	cell cycle;chromatin modification;negative regulation of progression through cell cycle;nucleus;protein binding;regulation of lipid kinase activity;regulation of transcription, DNA-dependent;transcription	TGFBR,  Tumor Suppressor
5934	RBL2	retinoblastoma-like 2 (p130)	NM_005611	NP_005602.3	ENSG00000103479	chr16:52025969 - 52081713	cell cycle;chromatin modification;DNA binding;negative regulation of progression through cell cycle;nucleus;protein binding;regulation of lipid kinase activity;regulation of transcription, DNA-dependent;transcription	TGFBR,  Tumor Suppressor
9978	RBX1	ring-box 1	NM_014248	NP_055063.1	ENSG00000100387	chr22:39677348 - 39698438	DNA repair;metal ion binding;nucleus;protein binding;protein catabolic process;ubiquitin cycle;zinc ion binding	NOTCH,  TGFBR,  Stability
6093	ROCK1	Rho-associated, coiled-coil containing protein kinase 1	NM_005406	NP_005397.1	ENSG00000067900	chr18:16785342 - 16944869	actin cytoskeleton organization and biogenesis;apoptosis;ATP binding;cytokinesis;cytoskeleton;diacylglycerol binding;identical protein binding;intracellular;intracellular signaling cascade;metal ion binding;negative regulation of neuron apoptosis;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;Rho protein signal transduction;transferase activity;zinc ion binding	TGFBR,  Protein Kinase
860	RUNX2	runt-related transcription factor 2	NM_004348, NM_001015051, NM_001024630	NP_004339.3, NP_001015051.2, NP_001019801.2	ENSG00000124813	chr6:45404037 - 45623020	ATP binding;negative regulation of transcription;nucleus;osteoblast differentiation;protein binding;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;transcription;transcription factor activity;transcriptional activator activity	Androgen Receptor,  TGFBR,  Wnt,  Entrez Query:Oncogene
6383	SDC2	syndecan 2	NM_002998	NP_002989.2	ENSG00000169439	chr8:97575675 - 97690952	biological_process;cytoskeletal protein binding;integral to membrane;integral to plasma membrane;membrane;molecular_function	TGFBR,  Tumor Suppressor
6498	SKIL	SKI-like oncogene	NM_005414	NP_005405.2	ENSG00000136603	chr3:171560813 - 171592899	cell differentiation;DNA binding;multicellular organismal development;nucleus;protein binding;signal transduction;transcription corepressor activity;transcription from RNA polymerase II promoter;transforming growth factor beta receptor, cytoplasmic mediator activity	TGFBR,  Entrez Query:Oncogene
6500	SKP1	S-phase kinase-associated protein 1A (p19A)	NM_170679, NM_006930	NP_733779.1, NP_008861.2	ENSG00000113558	chr5:133521322 - 133537612	biological_process;cellular_component;molecular_function;protein binding;ubiquitin cycle	NOTCH,  TGFBR,  TNF_alpha_NF_kB,  Wnt
4087	SMAD2	SMAD family member 2	NM_001003652	NP_005892.1	ENSG00000175387	chr18:43622195 - 43677125	anterior/posterior pattern formation;cell fate commitment;double-stranded DNA binding;intracellular;intracellular signaling cascade;mesoderm formation;nucleus;paraxial mesoderm morphogenesis;positive regulation of transcription from RNA polymerase II promoter;regulation of binding;transcription;transcription factor binding;transcription factor complex;transcriptional activator activity;transforming growth factor beta receptor signaling pathway	Alpha6Beta4 Integrin,  EGFR1,  TGFBR,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor
4088	SMAD3	SMAD family member 3	NM_005902	NP_005893.1	ENSG00000166949	chr15:65145546 - 65269928	double-stranded DNA binding;intracellular;mesoderm formation;negative regulation of transcription from RNA polymerase II promoter;nucleus;paraxial mesoderm morphogenesis;plasma membrane;positive regulation of transcription from RNA polymerase II promoter;regulation of binding;regulation of epithelial cell proliferation;regulation of immune response;regulation of striated muscle development;regulation of transforming growth factor beta receptor signaling pathway;T cell activation;transcription;transcription 	Alpha6Beta4 Integrin,  Androgen Receptor,  EGFR1,  ID,  NOTCH,  TGFBR,  Wnt,  Protein Kinase,  Stability,  Tumor Suppressor
4089	SMAD4	SMAD family member 4	NM_005359	NP_005350.1	ENSG00000141646	chr18:46827414 - 46858835	anterior/posterior pattern formation;cytoplasm;gastrulation (sensu Mammalia);intracellular;kidney development;negative regulation of cell proliferation;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of binding;SMAD protein complex assembly;transcription;transcription cofactor activity;transcription factor activity;transcription factor complex;transcriptional activator activity;ureteric bud branching	Androgen Receptor,  NOTCH,  TGFBR,  Wnt,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation
4091	SMAD6	SMAD family member 6	NM_005585	NP_005576.3	ENSG00000137834	chr15:64782650 - 64860927	intracellular;protein binding;receptor signaling protein serine/threonine kinase signaling protein activity;regulation of transcription, DNA-dependent;signal transducer activity;transcription;transforming growth factor beta receptor, inhibitory cytoplasmic mediator activity	TGFBR
4092	SMAD7	SMAD family member 7	NM_005904	NP_005895.1	ENSG00000101665	chr18:44701739 - 44730792	intracellular;nucleus;protein binding;receptor signaling protein serine/threonine kinase signaling protein activity;regulation of transcription, DNA-dependent;response to stress;transcription;transforming growth factor beta receptor signaling pathway;transforming growth factor beta receptor, inhibitory cytoplasmic mediator activity	TGFBR
57154	SMURF1	SMAD specific E3 ubiquitin protein ligase 1	NM_020429, NM_181349	NP_065162.1, NP_851994.1	ENSG00000198742	chr7:98466142 - 98579339	cell differentiation;ectoderm development;intracellular;ligase activity;negative regulation of BMP signaling pathway;protein binding;protein modification process;protein ubiquitination during ubiquitin-dependent protein catabolic process;ubiquitin cycle;ubiquitin-protein ligase activity	TGFBR
64750	SMURF2	SMAD specific E3 ubiquitin protein ligase 2	NM_022739	NP_073576.1	ENSG00000108854	chr17:59972427 - 60088460	intracellular;ligase activity;negative regulation of transcription;nucleus;protein binding;protein modification process;regulation of transforming growth factor beta receptor signaling pathway;ubiquitin cycle;ubiquitin ligase complex;ubiquitin-dependent protein catabolic process;ubiquitin-protein ligase activity	TGFBR,  Stability
79753	SNIP1	Smad nuclear interacting protein 1	NM_024700	NP_078976.2	ENSG00000163877	chr1:37775935 - 37792417	nucleus;protein binding	TGFBR
22938	SNW1	SNW domain containing 1	NM_012245	NP_036377.1	ENSG00000100603	chr14:77254183 - 77297223	GTP binding;negative regulation of transcription;Notch binding;nuclear mRNA splicing, via spliceosome;nucleus;protein binding;regulation of transcription from RNA polymerase II promoter;RNA binding;RNA splicing;signal recognition particle, endoplasmic reticulum targeting;spliceosome;SRP-dependent cotranslational protein targeting to membrane;transcription coactivator activity	NOTCH,  TGFBR
6642	SNX1	sorting nexin 1	NM_152826, NM_148955, NM_003099	NP_690039.1, NP_683758.1, NP_003090.2	ENSG00000028528	chr15:62175265 - 62216870	cell communication;cytoplasm;endocytosis;intracellular protein transport;phosphoinositide binding;protein binding;protein transporter activity	TGFBR
6643	SNX2	sorting nexin 2	NM_003100	NP_003091.2	null	chr5:122138697 - 122193242	cell communication;cytoplasm;endocytosis;intracellular protein transport;phosphoinositide binding;protein binding;protein transporter activity	TGFBR
8723	SNX4	sorting nexin 4	NM_003794	NP_003785.1	ENSG00000114520	chr3:126649312 - 126721706	cell communication;cytoplasm;endocytosis;phosphoinositide binding;protein binding;protein transport	TGFBR
6667	SP1	Sp1 transcription factor	NM_138473	NP_612482.2	ENSG00000185591	chr12:52060342 - 52091291	double-stranded DNA binding;intracellular;metal ion binding;nucleus;positive regulation of global transcription from RNA polymerase II promoter;positive regulation of transcription, DNA-dependent;protein C-terminus binding;protein homodimerization activity;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription;transcription factor activity;transcriptional activator activity;zinc ion binding	Androgen Receptor,  EGFR1,  TGFBR,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
57559	STAMBPL1	STAM binding protein-like 1	NM_020799	NP_065850.1	ENSG00000138134	chr10:90651445 - 90672961	metal ion binding;metallopeptidase activity;ubiquitin cycle;ubiquitin thiolesterase activity;zinc ion binding	TGFBR
6794	STK11	serine/threonine kinase 11	NM_000455	NP_000446.1	ENSG00000118046	chr19:1157912 - 1177646	ATP binding;cell cycle;cell cycle arrest;cytoplasm;magnesium ion binding;manganese ion binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	TGFBR,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
114790	STK11IP	serine/threonine kinase 11 interacting protein	NM_052902	NP_443134.2	ENSG00000144589	chr2:220170882 - 220189159	kinase activity;protein binding	TGFBR,  Protein Kinase
11171	STRAP	serine/threonine kinase receptor associated protein	NM_007178	NP_009109.3	ENSG00000023734	chr12:15926908 - 15947179	protein binding	TGFBR
7027	TFDP1	transcription factor Dp-1	NM_007111	NP_009042.1	ENSG00000198176	chr13:113288153 - 113342583	cell cycle;cell proliferation;nucleus;regulation of progression through cell cycle;regulation of transcription from RNA polymerase II promoter;regulation of transcription, DNA-dependent;transcription;transcription coactivator activity;transcription factor activity;transcription factor complex	TGFBR
7040	TGFB1	transforming growth factor, beta 1	NM_000660	NP_000651.3	ENSG00000105329	chr19:46528796 - 46550789	cell death;cell growth;epithelial to mesenchymal transition;extracellular space;germ cell migration;growth factor activity;inflammatory response;lymph node development;negative regulation of cell proliferation;negative regulation of ossification;negative regulation of progression through cell cycle;negative regulation of transcription;organ morphogenesis;positive regulation of cell proliferation;positive regulation of isotype switching to IgA isotypes;positive regulation of transcription, DNA-dependent;prot	TGFBR,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
7043	TGFB3	transforming growth factor, beta 3	NM_003239	NP_003230.1	ENSG00000119699	chr14:75495282 - 75516989	cell growth;cell proliferation;cell-cell signaling;embryonic development;epithelial to mesenchymal transition;growth factor activity;in utero embryonic development;negative regulation of cell proliferation;organ morphogenesis;protein binding;regulation of progression through cell cycle;signal transduction;transforming growth factor beta receptor binding	TGFBR
7046	TGFBR1	transforming growth factor, beta receptor I (activin A receptor type II-like kinase, 53kDa)	NM_004612	NP_004603.1	ENSG00000106799	chr9:100907308 - 100951408	ATP binding;integral to membrane;integral to plasma membrane;magnesium ion binding;manganese ion binding;membrane;nucleotide binding;positive regulation of cell proliferation;protein amino acid phosphorylation;receptor activity;regulation of transcription;signal transduction;SMAD binding;transferase activity;transforming growth factor beta binding;transforming growth factor beta receptor activity;transforming growth factor beta receptor activity, type I;transforming growth factor beta receptor complex assem	TGFBR,  Vogelstein and Kinzler 2004,  Stability
7048	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	NM_001024847, NM_003242	NP_001020018.1, NP_003233.4	ENSG00000163513	chr3:30623379 - 30708095	ATP binding;integral to membrane;magnesium ion binding;manganese ion binding;membrane;nucleotide binding;positive regulation of cell proliferation;protein amino acid phosphorylation;protein binding;receptor activity;transferase activity;transforming growth factor beta receptor activity, type II;transmembrane receptor protein serine/threonine kinase signaling pathway	TGFBR,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability
7049	TGFBR3	transforming growth factor, beta receptor III	NM_003243	NP_003234.2	ENSG00000069702	chr1:91921883 - 92099676	glycosaminoglycan binding;integral to membrane;membrane;multicellular organismal development;receptor activity;signal transduction;transforming growth factor beta receptor signaling pathway	TGFBR,  Protein Kinase
9392	TGFBRAP1	transforming growth factor, beta receptor associated protein 1	NM_004257	NP_004248.2	ENSG00000135966	chr2:105250271 - 105291190	membrane;receptor activity;regulation of transcription;signal transduction;SMAD binding;transforming growth factor beta receptor binding;transforming growth factor beta receptor signaling pathway	TGFBR
7161	TP73	tumor protein p73	NM_005427, NM_001126241, NM_001126242, NM_001126240	NP_005418.1, NP_001119713.1, NP_001119714.1, NP_001119712.1	ENSG00000078900	chr1:3588789 - 3639503	apoptosis;cell cycle;DNA damage response, signal transduction resulting in induction of apoptosis;metal ion binding;mismatch repair;negative regulation of progression through cell cycle;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription;transcription factor activity;zinc ion binding	Alpha6Beta4 Integrin,  TGFBR,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
7321	UBE2D1	ubiquitin-conjugating enzyme E2D 1 (UBC4/5 homolog, yeast)	NM_003338	NP_003329.1	ENSG00000072401	chr10:59764967 - 59798531	ligase activity;positive regulation of protein ubiquitination;protein modification process;protein polyubiquitination;ubiquitin cycle;ubiquitin-dependent protein catabolic process;ubiquitin-protein ligase activity	TGFBR,  Tumor Suppressor
7323	UBE2D3	ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast)	NM_181892, NM_181893, NM_003340	NP_871621.1, NP_871622.1, NP_871620.1	ENSG00000109332	chr4:103937655 - 103966800	ligase activity;protein binding;protein modification process;ubiquitin cycle;ubiquitin-dependent protein catabolic process;ubiquitin-protein ligase activity	TGFBR,  TNF_alpha_NF_kB,  Tumor Suppressor
7324	UBE2E1	ubiquitin-conjugating enzyme E2E 1 (UBC4/5 homolog, yeast)	NM_003341, NM_182666	NP_003332.1, NP_872607.1	ENSG00000170142	chr3:23823764 - 23907101	ISG15 conjugating enzyme activity;ISG15-protein conjugation;ligase activity;protein binding;protein modification process;ubiquitin cycle;ubiquitin-dependent protein catabolic process;ubiquitin-protein ligase activity	TGFBR
7332	UBE2L3	ubiquitin-conjugating enzyme E2L 3	NM_003347, NM_198157	NP_003338.1, NP_937800.1	ENSG00000185651	chr22:20252033 - 20305958	enzyme binding;ligase activity;protein modification process;small conjugating protein ligase activity;ubiquitin cycle;ubiquitin ligase complex;ubiquitin-dependent protein catabolic process;ubiquitin-protein ligase activity	TGFBR
7514	XPO1	exportin 1 (CRM1 homolog, yeast)	NM_003400	NP_003391.1	ENSG00000082898	chr2:61559458 - 61614536	cytoplasm;intracellular protein transport;mRNA transport;nuclear envelope;nuclear pore;nucleoplasm;nucleus;protein binding;protein export from nucleus;protein import into nucleus, docking;protein transporter activity;RNA binding	TGFBR
10413	YAP1	Yes-associated protein 1, 65kDa	NM_006106	NP_006097.1	ENSG00000137693	chr11:101486789 - 101605881	positive regulation of transcription from RNA polymerase II promoter;protein binding;transcription factor complex;transcriptional activator activity	TGFBR,  Tumor Suppressor,  Entrez Query:Oncogene
6935	ZEB1	zinc finger E-box binding homeobox 1	NM_001128128, NM_030751	NP_001121600.1, NP_110378.3	ENSG00000148516	chr10:31648169 - 31856198	cell proliferation;central nervous system development;embryonic morphogenesis;immune response;intracellular;metal ion binding;negative regulation of transcription from RNA polymerase II promoter;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription coactivator activity;transcription corepressor activity;transcription factor activity;zinc ion binding	TGFBR
9839	ZEB2	zinc finger E-box binding homeobox 2	NM_014795	NP_055610.1	ENSG00000169554	chr2:144863487 - 144991387	central nervous system development;embryonic morphogenesis;intracellular;metal ion binding;negative regulation of transcription;neural crest cell migration;neural tube closure;nucleic acid binding;nucleus;phosphatase regulator activity;regulation of transcription, DNA-dependent;sequence-specific DNA binding;SMAD binding;somitogenesis;transcription;transcription factor activity;transcriptional repressor activity;zinc ion binding	TGFBR,  Entrez Query:Oncogene
9372	ZFYVE9	zinc finger, FYVE domain containing 9	NM_004799, NM_007324, NM_007323	NP_004790.2, NP_015563.2, NP_015562.1	ENSG00000157077	chr1:52471466 - 52584481	cytoplasm;early endosome;endocytosis;metal ion binding;protein binding;receptor activity;serine-type peptidase activity;SMAD protein complex assembly;SMAD protein nuclear translocation;transforming growth factor beta receptor complex assembly;zinc ion binding	TGFBR
