Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
5595	MAPK3	mitogen-activated protein kinase 3	NM_001109891, NM_002746, NM_001040056	NP_001103361.1, NP_002737.2, NP_001035145.1	ENSG00000102882	chr16:30035489 - 30042031	ATP binding;cell cycle;cellular_component;MAP kinase activity;nucleotide binding;protein amino acid phosphorylation;protein binding;protein kinase activity;protein serine/threonine kinase activity;regulation of progression through cell cycle;transferase activity	EGFR1,  NOTCH,  Protein Kinase,  Tumor Suppressor,  Entrez Query:Oncogene
5599	MAPK8	mitogen-activated protein kinase 8	NM_139049, NM_139047, NM_002750, NM_139046	NP_620637.1, NP_620635.1, NP_002741.1, NP_620634.1	ENSG00000107643	chr10:49279709 - 49313078	ATP binding;cell motility;JUN kinase activity;JUN phosphorylation;MAP kinase activity;negative regulation of apoptosis;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;response to stress;response to UV;signal transduction;transferase activity	EGFR1,  TGFBR,  Wnt,  Protein Kinase,  Tumor Suppressor
4168	MCF2	MCF.2 cell line derived transforming sequence	NM_001099855, NM_005369	NP_001093325.1, NP_005360.3	ENSG00000101977	chrX:138492295 - 138561569	cytoskeleton;cytosol;guanyl-nucleotide exchange factor activity;intracellular;intracellular signaling cascade;membrane fraction;regulation of Rho protein signal transduction;Rho guanyl-nucleotide exchange factor activity	EGFR1,  Entrez Query:Oncogene
9219	MTA2	metastasis associated 1 family, member 2	NM_004739	NP_004730.2	ENSG00000149480	chr11:62117922 - 62125498	chromatin assembly or disassembly;chromatin remodeling complex;histone deacetylase activity;metal ion binding;negative regulation of transcription from RNA polymerase II promoter;nucleus;NuRD complex;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription factor activity;transcriptional activator activity;transcriptional repressor activity;zinc ion binding	EGFR1
4609	MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	NM_002467	NP_002458.2	ENSG00000136997	chr8:128818021 - 128822386	activation of pro-apoptotic gene products;caspase activation;cell cycle arrest;DNA binding;DNA fragmentation during apoptosis;induction of apoptosis by intracellular signals;iron ion homeostasis;negative regulation of survival gene product activity;nucleus;positive regulation of cell proliferation;protein binding;regulation of apoptosis;regulation of transcription from RNA polymerase II promoter;regulation of transcription, DNA-dependent;release of cytochrome c from mitochondria;response to radiation;spindl	EGFR1,  TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Amplification,  Translocation
4690	NCK1	NCK adaptor protein 1	NM_006153	NP_006144.1	ENSG00000158092	chr3:138129533 - 138149985	actin filament organization;cell migration;cytoplasm;cytoskeletal adaptor activity;intracellular signaling cascade;lamellipodium biogenesis;positive regulation of actin filament polymerization;positive regulation of T cell proliferation;receptor binding;receptor signaling complex scaffold activity;signal complex formation;T cell activation;vesicle membrane	EGFR1
8440	NCK2	NCK adaptor protein 2	NM_001004722, NM_003581	NP_001004722.1, NP_003572.2	ENSG00000071051	chr2:105837951 - 105876064	cytoplasm;cytoskeletal adaptor activity;intracellular signaling cascade;negative regulation of cell proliferation;positive regulation of actin filament polymerization;positive regulation of T cell proliferation;protein binding;receptor signaling complex scaffold activity;regulation of epidermal growth factor receptor activity;signal complex formation;T cell activation	EGFR1
51079	NDUFA13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13	NM_015965	NP_057049.4	ENSG00000130288	chr19:19487798 - 19499935	apoptosis;apoptotic nuclear changes;ATP binding;cytoplasm;induction of apoptosis by extracellular signals;integral to membrane;membrane;mitochondrial respiratory chain complex I;mitochondrion;NADH dehydrogenase (ubiquinone) activity;NADH dehydrogenase activity;negative regulation of cell growth;negative regulation of protein biosynthetic process;negative regulation of transcription, DNA-dependent;nucleoplasm;nucleus;oxidoreductase activity;oxygen and reactive oxygen species metabolic process;protein binding	EGFR1,  Tumor Suppressor
4893	NRAS	neuroblastoma RAS viral (v-ras) oncogene homolog	NM_002524	NP_002515.1	ENSG00000168638	chr1:115052678 - 115060304	GTP binding;GTPase activity;intracellular;membrane;nucleotide binding;regulation of progression through cell cycle;small GTPase mediated signal transduction	EGFR1,  Futreal et al 2004,  Hahn and Weinberg 2002,  Entrez Query:Oncogene,  Missense mutation
5058	PAK1	p21/Cdc42/Rac1-activated kinase 1 (STE20 homolog, yeast)	NM_002576, NM_001128620	NP_002567.3, NP_001122092.1	ENSG00000149269	chr11:76711966 - 76781213	apoptosis;ATP binding;axon;cytoplasm;cytoskeleton organization and biogenesis;dendrite development;ER-nuclear signaling pathway;growth cone;JNK cascade;nucleotide binding;nucleus;plasma membrane;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	Alpha6Beta4 Integrin,  EGFR1,  Protein Kinase,  Entrez Query:Oncogene
5037	PEBP1	phosphatidylethanolamine binding protein 1	NM_002567	NP_002558.1	ENSG00000089220	chr12:117058397 - 117066991	ATP binding;lipid binding;nucleotide binding;phosphatidylethanolamine binding;protein binding;serine-type endopeptidase inhibitor activity	EGFR1,  TNF_alpha_NF_kB,  Tumor Suppressor
5287	PIK3C2B	phosphoinositide-3-kinase, class 2, beta polypeptide	NM_002646	NP_002637.3	ENSG00000133056	chr1:202660602 - 202705553	1-phosphatidylinositol-3-kinase activity;biological_process;cell communication;cytosol;inositol or phosphatidylinositol kinase activity;kinase activity;microsome;nucleus;phosphatidylinositol-4-phosphate 3-kinase activity;phosphoinositide 3-kinase complex;phosphoinositide binding;phosphotransferase activity, alcohol group as acceptor;plasma membrane;protein binding;transferase activity	EGFR1,  Protein Kinase
5290	PIK3CA	phosphoinositide-3-kinase, catalytic, alpha polypeptide	NM_006218	NP_006209.2	ENSG00000121879	chr3:180399307 - 180434846	1-phosphatidylinositol-3-kinase activity;anti-apoptosis;glucose metabolic process;inositol or phosphatidylinositol kinase activity;insulin receptor substrate binding;lamellipodium;phosphatidylinositol-4,5-bisphosphate 3-kinase activity;phosphoinositide 3-kinase complex;protein amino acid phosphorylation;protein kinase B signaling cascade;regulation of body size;signal transduction;transferase activity	Alpha6Beta4 Integrin,  EGFR1,  Futreal et al 2004,  Hahn and Weinberg 2002,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation
5291	PIK3CB	phosphoinositide-3-kinase, catalytic, beta polypeptide	NM_006219	NP_006210.1	ENSG00000051382	chr3:139856920 - 139960875	1-phosphatidylinositol-3-kinase activity;activation of MAPK activity;calcium ion homeostasis;chemotaxis;embryonic cleavage;G-protein coupled receptor protein signaling pathway;homophilic cell adhesion;inositol or phosphatidylinositol kinase activity;insulin receptor substrate binding;phosphatidylinositol-4,5-bisphosphate 3-kinase activity;phosphoinositide 3-kinase complex;platelet activation;regulation of cell-matrix adhesion;regulation of progression through cell cycle;signal transduction;transferase activ	Alpha6Beta4 Integrin,  EGFR1,  Hahn and Weinberg 2002
5294	PIK3CG	phosphoinositide-3-kinase, catalytic, gamma polypeptide	NM_002649	NP_002640.2	ENSG00000105851	chr7:106295242 - 106333068	1-phosphatidylinositol-3-kinase activity;G-protein coupled receptor protein signaling pathway;inositol or phosphatidylinositol kinase activity;negative regulation of apoptosis;phosphatidylinositol-4,5-bisphosphate 3-kinase activity;phosphoinositide 3-kinase complex;protein amino acid phosphorylation;protein binding;transferase activity	Alpha6Beta4 Integrin,  EGFR1,  Kit Receptor,  Hahn and Weinberg 2002,  Stability,  Entrez Query:Oncogene
5296	PIK3R2	phosphoinositide-3-kinase, regulatory subunit 2 (p85 beta)	NM_005027	NP_005018.1	ENSG00000105647	chr19:18127689 - 18141104	1-phosphatidylinositol-3-kinase activity;insulin receptor signaling pathway;intracellular;intracellular signaling cascade;negative regulation of anti-apoptosis;phosphoinositide 3-kinase complex;phosphoinositide 3-kinase regulator activity;protein binding;regulation of phosphorylation	Alpha6Beta4 Integrin,  EGFR1,  Kit Receptor,  NOTCH,  TGFBR
8503	PIK3R3	phosphoinositide-3-kinase, regulatory subunit 3 (p55, gamma)	NM_001114172, NM_003629	NP_001107644.1, NP_003620.3	ENSG00000117461	chr1:46281931 - 46370211	1-phosphatidylinositol-3-kinase activity;insulin receptor signaling pathway;intracellular signaling cascade;kinase activity;phosphoinositide 3-kinase complex;phosphoinositide 3-kinase regulator activity;protein binding	Alpha6Beta4 Integrin,  EGFR1
5306	PITPNA	phosphatidylinositol transfer protein, alpha	NM_006224	NP_006215.1	ENSG00000174238	chr17:1371644 - 1412604	intracellular;lipid binding;lipid metabolic process;phosphatidylcholine transporter activity;phosphatidylinositol transporter activity;protein binding;transport;visual perception	EGFR1
5586	PKN2	protein kinase N2	NM_006256	NP_006247.1	ENSG00000065243	chr1:88922851 - 89071719	ATP binding;intracellular;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;signal transduction;transferase activity	EGFR1,  Protein Kinase
5335	PLCG1	phospholipase C, gamma 1	NM_002660, NM_182811	NP_002651.2, NP_877963.1	ENSG00000124181	chr20:39199695 - 39236563	calcium ion binding;cellular_component;hydrolase activity;intracellular signaling cascade;lipid catabolic process;lipid metabolic process;phosphoinositide phospholipase C activity;protein binding;receptor signaling protein activity;signal transducer activity	EGFR1,  Kit Receptor
5337	PLD1	phospholipase D1, phosphatidylcholine-specific	NM_002662	NP_002653.1	ENSG00000075651	chr3:172803561 - 172938535	cell communication;chemotaxis;endoplasmic reticulum;endosome;Golgi apparatus;hydrolase activity;lipid catabolic process;membrane;metabolic process;phosphoinositide binding;phospholipase D activity;phospholipid metabolic process;protein binding;Ras protein signal transduction	EGFR1
5338	PLD2	phospholipase D2	NM_002663	NP_002654.3	ENSG00000129219	chr17:4658031 - 4673126	catalytic activity;cell communication;cytoskeleton organization and biogenesis;G-protein coupled receptor internalization;hydrolase activity;lipid catabolic process;metabolic process;phosphoinositide binding;phospholipase D activity;plasma membrane;protein binding;receptor-mediated endocytosis;small GTPase mediated signal transduction	EGFR1
5339	PLEC1	plectin 1, intermediate filament binding protein 500kDa	NM_201383, NM_000445, NM_201380, NM_201382, NM_201381, NM_201384, NM_201378, NM_201379	NP_958785.1, NP_000436.2, NP_958782.1, NP_958784.1, NP_958783.1, NP_958786.1, NP_958780.1, NP_958781.1	ENSG00000178209	chr8:145062332 - 145096862	actin binding;cytoskeletal anchoring;cytoskeleton;intermediate filament;plasma membrane;structural constituent of cytoskeleton;structural constituent of muscle	Alpha6Beta4 Integrin,  EGFR1
5359	PLSCR1	phospholipid scramblase 1	NM_021105	NP_066928.1	ENSG00000188313	chr3:147716521 - 147737029	calcium ion binding;integral to membrane;phospholipid scramblase activity;phospholipid scrambling;plasma membrane;platelet activation;protein binding;response to virus	EGFR1
5578	PRKCA	protein kinase C, alpha	NM_002737	NP_002728.1	ENSG00000154229	chr17:61729431 - 62230617	ATP binding;calcium ion binding;cell surface receptor linked signal transduction;diacylglycerol binding;induction of apoptosis by extracellular signals;intracellular signaling cascade;membrane fraction;nucleotide binding;protein amino acid phosphorylation;protein binding;protein kinase C activity;regulation of progression through cell cycle;transferase activity;zinc ion binding	Alpha6Beta4 Integrin,  EGFR1,  Kit Receptor,  Wnt,  Protein Kinase
5579	PRKCB1	protein kinase C, beta 1	NM_212535, NM_002738	NP_997700.1, NP_002729.2	ENSG00000166501	chr16:23754997 - 24133638	ATP binding;calcium channel regulator activity;calcium ion binding;calcium ion homeostasis;calcium ion transport;cytoplasm;diacylglycerol binding;intracellular signaling cascade;nucleotide binding;nucleus;plasma membrane;protein amino acid phosphorylation;protein binding;protein kinase C activity;transferase activity;zinc ion binding	EGFR1,  Kit Receptor,  TGFBR,  Wnt,  Protein Kinase
5582	PRKCG	protein kinase C, gamma	NM_002739	NP_002730.1	ENSG00000126583	chr19:59077560 - 59101961	ATP binding;calcium ion binding;cell death;diacylglycerol binding;intracellular signaling cascade;negative regulation of protein catabolic process;negative regulation of protein ubiquitination;nucleotide binding;positive regulation of mismatch repair;protein amino acid phosphorylation;protein kinase C activity;transferase activity;zinc ion binding	EGFR1,  TGFBR,  Wnt,  Protein Kinase
5584	PRKCI	protein kinase C, iota	NM_002740	NP_002731.4	ENSG00000163558	chr3:171423151 - 171503609	actin filament organization;apical part of cell;ATP binding;atypical protein kinase C activity;cytoplasm;cytoskeleton organization and biogenesis;cytosol;diacylglycerol binding;establishment and/or maintenance of epithelial cell polarity;establishment of apical/basal cell polarity;eye photoreceptor cell development;intercellular junction assembly and maintenance;intracellular signaling cascade;membrane organization and biogenesis;metal ion binding;nucleotide binding;nucleus;phospholipid binding;polarisome;p	EGFR1,  Entrez Query:Oncogene
5587	PRKD1	protein kinase D1	NM_002742	NP_002733.2	ENSG00000184304	chr14:29116194 - 29466469	ATP binding;atypical protein kinase C activity;cell proliferation;cytosol;diacylglycerol binding;Golgi apparatus;integral to plasma membrane;intracellular signaling cascade;metal ion binding;nucleotide binding;plasma membrane;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity;zinc ion binding	EGFR1,  Protein Kinase
5753	PTK6	PTK6 protein tyrosine kinase 6	NM_005975	NP_005966.1	ENSG00000101213	chr20:61631332 - 61639111	ATP binding;intracellular signaling cascade;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;nucleus;protein amino acid phosphorylation;transferase activity	EGFR1,  Protein Kinase,  Tyrosine Kinase
5781	PTPN11	protein tyrosine phosphatase, non-receptor type 11 (Noonan syndrome 1)	NM_002834	NP_002825.3	ENSG00000179295	chr12:111341298 - 111426951	hydrolase activity;intracellular signaling cascade;non-membrane spanning protein tyrosine phosphatase activity;protein amino acid dephosphorylation;protein binding;sensory perception of sound	EGFR1,  Kit Receptor,  TNF_alpha_NF_kB,  Futreal et al 2004,  Phosphatase,  Stability,  Entrez Query:Oncogene,  Missense mutation
5782	PTPN12	protein tyrosine phosphatase, non-receptor type 12	NM_002835	NP_002826.3	ENSG00000127947	chr7:77004799 - 77106533	cytoplasm;cytosol;hydrolase activity;non-membrane spanning protein tyrosine phosphatase activity;protein amino acid dephosphorylation;SH3 domain binding;soluble fraction	EGFR1,  Phosphatase,  Entrez Query:Oncogene
5777	PTPN6	protein tyrosine phosphatase, non-receptor type 6	NM_080549, NM_002831, NM_080548	NP_536859.1, NP_002822.2, NP_536858.1	ENSG00000111679	chr12:6926149 - 6940344	apoptosis;cellular_component;cytoskeleton;G-protein coupled receptor protein signaling pathway;hydrolase activity;intracellular signaling cascade;membrane;molecular_function;negative regulation of cell proliferation;phosphoric monoester hydrolase activity;phosphotyrosine binding;protein amino acid dephosphorylation;protein binding;protein tyrosine phosphatase activity	EGFR1,  Kit Receptor,  Phosphatase,  Stability
5801	PTPRR	protein tyrosine phosphatase, receptor type, R	NM_130846, NM_002849	NP_570897.1, NP_002840.1	ENSG00000153233	chr12:69319230 - 69600437	cell surface;hydrolase activity;in utero embryonic development;integral to membrane;membrane;phosphoric monoester hydrolase activity;protein amino acid dephosphorylation;protein kinase binding;protein tyrosine phosphatase activity;receptor activity;transmembrane receptor protein tyrosine phosphatase activity	EGFR1,  Phosphatase,  Protein Kinase
5868	RAB5A	RAB5A, member RAS oncogene family	NM_004162	NP_004153.2	ENSG00000144566	chr3:19967394 - 20000319	early endosome;endocytic vesicle;endocytosis;GTP binding;GTPase activity;lipid raft;nucleotide binding;plasma membrane;protein binding;protein transport;ruffle;small GTPase mediated signal transduction	EGFR1,  Entrez Query:Oncogene
5879	RAC1	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)	NM_018890	NP_061485.1	ENSG00000136238	chr7:6380891 - 6408602	actin filament polymerization;anatomical structure morphogenesis;cell adhesion;cell migration;cytoplasm;cytoplasmic membrane-bound vesicle;cytoskeleton organization and biogenesis;dendrite development;endocytosis;extrinsic to plasma membrane;GTP binding;GTP-dependent protein binding;GTPase activity;hyperosmotic response;inflammatory response;intracellular;lamellipodium;lamellipodium biogenesis;membrane fraction;negative regulation of receptor mediated endocytosis;nucleotide binding;positive regulation of ac	Alpha6Beta4 Integrin,  EGFR1,  Wnt,  Stability
5894	RAF1	v-raf-1 murine leukemia viral oncogene homolog 1	NM_002880	NP_002871.1	ENSG00000132155	chr3:12601012 - 12635220	apoptosis;ATP binding;cell proliferation;cytoskeleton organization and biogenesis;diacylglycerol binding;intracellular signaling cascade;metal ion binding;mitochondrial outer membrane;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;receptor signaling protein activity;transferase activity;zinc ion binding	EGFR1,  Kit Receptor,  Hahn and Weinberg 2002,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
5899	RALB	v-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein)	NM_002881	NP_002872.1	ENSG00000144118	chr2:120752710 - 120767306	GTP binding;intracellular;membrane;nucleotide binding;protein binding;signal transduction;small GTPase mediated signal transduction	EGFR1,  Entrez Query:Oncogene
10928	RALBP1	ralA binding protein 1	NM_006788	NP_006779.1	ENSG00000017797	chr18:9503043 - 9525935	ATPase activity;ATPase activity, coupled to movement of substances;chemotaxis;GTPase activator activity;intracellular;membrane;positive regulation of Cdc42 GTPase activity;protein binding;Rac GTPase activator activity;Rac GTPase binding;Ral GTPase binding;regulation of GTPase activity;signal transduction;small GTPase mediated signal transduction;transport	EGFR1
5900	RALGDS	ral guanine nucleotide dissociation stimulator	NM_001042368, NM_006266	NP_001035827.1, NP_006257.1	ENSG00000160271	chr9:134963794 - 134986362	cellular_component;guanyl-nucleotide exchange factor activity;intracellular;regulation of small GTPase mediated signal transduction;signal transduction;small GTPase mediated signal transduction;small GTPase regulator activity	EGFR1,  Tumor Suppressor
5921	RASA1	RAS p21 protein activator (GTPase activating protein) 1	NM_002890, NM_022650	NP_002881.1, NP_072179.1	ENSG00000145715	chr5:86600024 - 86722456	actin cytoskeleton organization and biogenesis;cell adhesion;cytokinesis;cytoplasm;embryonic development;GTPase binding;intracellular;intracellular signaling cascade;negative regulation of cell adhesion;negative regulation of cell-matrix adhesion;negative regulation of neuron apoptosis;plasma membrane;positive regulation of anti-apoptosis;potassium channel inhibitor activity;Ras GTPase activator activity;receptor binding;regulation of actin filament polymerization;regulation of cell shape;regulation of RNA 	EGFR1,  Kit Receptor,  Tumor Suppressor
5931	RBBP7	retinoblastoma binding protein 7	NM_002893	NP_002884.1	ENSG00000102054	chrX:16773078 - 16798097	cell proliferation;chromatin modification;DNA replication;multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription	EGFR1,  Tumor Suppressor
85021	REPS1	RALBP1 associated Eps domain containing 1	NM_031922, NM_001128617	NP_114128.3, NP_001122089.1	ENSG00000135597	chr6:139267893 - 139310740	calcium ion binding;protein binding	EGFR1
6004	RGS16	regulator of G-protein signalling 16	NM_002928	NP_002919.3	ENSG00000143333	chr1:180836049 - 180840017	calmodulin binding;GTPase activator activity;negative regulation of signal transduction;regulation of G-protein coupled receptor protein signaling pathway;signal transducer activity;visual perception	EGFR1,  Stability
8737	RIPK1	receptor (TNFRSF)-interacting serine-threonine kinase 1	NM_003804	NP_003795.2	ENSG00000137275	chr6:3022056 - 3058572	apoptosis;ATP binding;nucleotide binding;positive regulation of I-kappaB kinase/NF-kappaB cascade;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;protein-tyrosine kinase activity;signal transducer activity;signal transduction;transferase activity	EGFR1,  TNF_alpha_NF_kB,  Protein Kinase
6195	RPS6KA1	ribosomal protein S6 kinase, 90kDa, polypeptide 1	NM_001006665, NM_002953	NP_001006666.1, NP_002944.2	ENSG00000117676	chr1:26744978 - 26773279	ATP binding;magnesium ion binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;signal transduction;transferase activity	EGFR1,  Kit Receptor,  Hahn and Weinberg 2002,  Protein Kinase,  Stability
6196	RPS6KA2	ribosomal protein S6 kinase, 90kDa, polypeptide 2	NM_001006932, NM_021135	NP_001006933.1, NP_066958.2	ENSG00000071242	chr6:166746239 - 167195648	ATP binding;magnesium ion binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein kinase cascade;protein serine/threonine kinase activity;transferase activity	EGFR1,  Hahn and Weinberg 2002,  Protein Kinase
6197	RPS6KA3	ribosomal protein S6 kinase, 90kDa, polypeptide 3	NM_004586	NP_004577.1	ENSG00000177189	chrX:20083436 - 20194671	ATP binding;central nervous system development;magnesium ion binding;nucleotide binding;protein amino acid phosphorylation;protein kinase activity;protein serine/threonine kinase activity;signal transduction;skeletal development;transferase activity	EGFR1,  Hahn and Weinberg 2002,  Protein Kinase
10044	SH2D3C	SH2 domain containing 3C	NM_005489, NM_170600	NP_005480.2, NP_733745.1	ENSG00000095370	chr9:129540845 - 129580727	guanyl-nucleotide exchange factor activity;intracellular;intracellular signaling cascade;JNK cascade;SH3/SH2 adaptor activity;small GTPase mediated signal transduction	EGFR1
6451	SH3BGRL	SH3 domain binding glutamic acid-rich protein like	NM_003022	NP_003013.1	ENSG00000131171	chrX:80344355 - 80439382	cytoplasm;nucleus;SH3/SH2 adaptor activity	EGFR1
6457	SH3GL3	SH3-domain GRB2-like 3	NM_003027	NP_003018.3	ENSG00000140600	chr15:81950589 - 82078043	central nervous system development;cytoplasm;identical protein binding;protein binding;signal transduction	EGFR1
30011	SH3KBP1	SH3-domain kinase binding protein 1	NM_031892, NM_001024666	NP_114098.1, NP_001019837.1	ENSG00000147010	chrX:19464455 - 19815349	apoptosis;cell-cell signaling;endocytosis;kinase activity;membrane;molecular_function;protein binding;synapse;synaptosome	EGFR1,  Kit Receptor,  Entrez Query:Oncogene
8036	SHOC2	soc-2 suppressor of clear homolog (C. elegans)	NM_007373	NP_031399.2	ENSG00000108061	chr10:112714106 - 112761566	cytoplasm;fibroblast growth factor receptor signaling pathway;molecular_function;protein binding;Ras protein signal transduction	EGFR1
25942	SIN3A	SIN3 homolog A, transcription regulator (yeast)	NM_015477	NP_056292.1	ENSG00000169375	chr15:73451372 - 73509769	negative regulation of transcription, DNA-dependent;nucleus;protein binding;transcription	Androgen Receptor,  EGFR1,  Hedgehog,  NOTCH
4087	SMAD2	SMAD family member 2	NM_001003652	NP_005892.1	ENSG00000175387	chr18:43622195 - 43677125	anterior/posterior pattern formation;cell fate commitment;double-stranded DNA binding;intracellular;intracellular signaling cascade;mesoderm formation;nucleus;paraxial mesoderm morphogenesis;positive regulation of transcription from RNA polymerase II promoter;regulation of binding;transcription;transcription factor binding;transcription factor complex;transcriptional activator activity;transforming growth factor beta receptor signaling pathway	Alpha6Beta4 Integrin,  EGFR1,  TGFBR,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor
4088	SMAD3	SMAD family member 3	NM_005902	NP_005893.1	ENSG00000166949	chr15:65145546 - 65269928	double-stranded DNA binding;intracellular;mesoderm formation;negative regulation of transcription from RNA polymerase II promoter;nucleus;paraxial mesoderm morphogenesis;plasma membrane;positive regulation of transcription from RNA polymerase II promoter;regulation of binding;regulation of epithelial cell proliferation;regulation of immune response;regulation of striated muscle development;regulation of transforming growth factor beta receptor signaling pathway;T cell activation;transcription;transcription 	Alpha6Beta4 Integrin,  Androgen Receptor,  EGFR1,  ID,  NOTCH,  TGFBR,  Wnt,  Protein Kinase,  Stability,  Tumor Suppressor
6622	SNCA	synuclein, alpha (non A4 component of amyloid precursor)	NM_000345, NM_007308	NP_000336.1, NP_009292.1	ENSG00000145335	chr4:90866801 - 90975841	anti-apoptosis;central nervous system development;cytoplasm;protein binding	EGFR1,  Stability
8651	SOCS1	suppressor of cytokine signaling 1	NM_003745	NP_003736.1	ENSG00000185338	chr16:11256200 - 11256836	cytokine and chemokine mediated signaling pathway;cytoplasm;insulin-like growth factor receptor binding;intracellular signaling cascade;JAK-STAT cascade;negative regulation of insulin receptor signaling pathway;negative regulation of JAK-STAT cascade;negative regulation of tyrosine phosphorylation of Stat3 protein;protein kinase binding;protein kinase inhibitor activity;regulation of cell growth;regulation of protein amino acid phosphorylation;ubiquitin cycle	EGFR1,  Kit Receptor,  Protein Kinase,  Stability,  Tumor Suppressor
9021	SOCS3	suppressor of cytokine signaling 3	NM_003955	NP_003946.3	ENSG00000184557	chr17:73866093 - 73866771	anti-apoptosis;intracellular signaling cascade;JAK-STAT cascade;negative regulation of insulin receptor signaling pathway;protein binding;protein kinase inhibitor activity;regulation of cell growth;regulation of protein amino acid phosphorylation	EGFR1,  Protein Kinase,  Tumor Suppressor
6654	SOS1	son of sevenless homolog 1 (Drosophila)	NM_005633	NP_005624.2	ENSG00000115904	chr2:39066468 - 39201067	chromosome;DNA binding;guanyl-nucleotide exchange factor activity;intracellular;nucleosome;nucleus;protein binding;Ras protein signal transduction;regulation of Rho protein signal transduction;regulation of small GTPase mediated signal transduction;Rho GTPase activator activity;Rho guanyl-nucleotide exchange factor activity;signal transduction	EGFR1,  Kit Receptor,  Entrez Query:Oncogene
6667	SP1	Sp1 transcription factor	NM_138473	NP_612482.2	ENSG00000185591	chr12:52060342 - 52091291	double-stranded DNA binding;intracellular;metal ion binding;nucleus;positive regulation of global transcription from RNA polymerase II promoter;positive regulation of transcription, DNA-dependent;protein C-terminus binding;protein homodimerization activity;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription;transcription factor activity;transcriptional activator activity;zinc ion binding	Androgen Receptor,  EGFR1,  TGFBR,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
10253	SPRY2	sprouty homolog 2 (Drosophila)	NM_005842	NP_005833.1	ENSG00000136158	chr13:79808893 - 79809841	branching morphogenesis of a tube;cell fate commitment;cell-cell signaling;inner ear morphogenesis;lung development;membrane;microtubule;multicellular organismal development;negative regulation of MAPK activity;organ morphogenesis;protein binding;regulation of signal transduction;sensory perception of sound	EGFR1,  Tumor Suppressor
6772	STAT1	signal transducer and activator of transcription 1, 91kDa	NM_139266, NM_007315	NP_644671.1, NP_009330.1	ENSG00000115415	chr2:191543673 - 191582974	calcium ion binding;caspase activation;cytoplasm;hematopoietin/interferon-class (D200-domain) cytokine receptor signal transducer activity;I-kappaB kinase/NF-kappaB cascade;intracellular signaling cascade;nucleus;protein binding;regulation of progression through cell cycle;regulation of transcription, DNA-dependent;response to virus;signal transducer activity;signal transduction;STAT protein nuclear translocation;transcription;transcription factor activity;transcription from RNA polymerase II promoter;tyros	EGFR1,  Kit Receptor,  TNF_alpha_NF_kB
6773	STAT2	signal transducer and activator of transcription 2, 113kDa	NM_005419	NP_005410.1	ENSG00000170581	chr12:55023439 - 55036622	calcium ion binding;cytoplasm;hematopoietin/interferon-class (D200-domain) cytokine receptor signal transducer activity;intracellular signaling cascade;JAK-STAT cascade;nucleus;protein binding;regulation of transcription from RNA polymerase II promoter;response to virus;signal transducer activity;transcription;transcription factor activity	EGFR1
6774	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	NM_213662, NM_139276, NM_003150	NP_998827.1, NP_644805.1, NP_003141.2	ENSG00000168610	chr17:37721288 - 37754060	acute-phase response;calcium ion binding;cell motility;cytokine and chemokine mediated signaling pathway;cytoplasm;hematopoietin/interferon-class (D200-domain) cytokine receptor signal transducer activity;intracellular signaling cascade;JAK-STAT cascade;negative regulation of transcription from RNA polymerase II promoter;nervous system development;nucleus;signal transducer activity;transcription factor activity;transcription factor binding	Androgen Receptor,  EGFR1,  NOTCH,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
