Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
4528	MTIF2	mitochondrial translational initiation factor 2	NM_001005369	NP_002444.2	ENSG00000085760	chr2:55317287 - 55344498	GTP binding;GTPase activity;intracellular;mitochondrion;nucleotide binding;regulation of translational initiation;ribosomal small subunit binding;translation initiation factor activity	TNF_alpha_NF_kB
4790	NFKB1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 (p105)	NM_003998	NP_003989.2	ENSG00000109320	chr4:103665705 - 103756797	anti-apoptosis;apoptosis;cytoplasm;inflammatory response;negative regulation of interleukin-12 biosynthetic process;negative regulation of transcription, DNA-dependent;nucleus;positive regulation of transcription;positive regulation of transcription from RNA polymerase II promoter;protein binding;signal transduction;specific transcriptional repressor activity;transcription factor activity;transcription from RNA polymerase II promoter	NOTCH,  TNF_alpha_NF_kB,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
4791	NFKB2	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	NM_002502, NM_001077494	NP_002493.3, NP_001070962.1	ENSG00000077150	chr10:104145706 - 104152123	cytoplasm;extracellular matrix organization and biogenesis;follicular dendritic cell differentiation;germinal center formation;nucleus;protein binding;regulation of transcription, DNA-dependent;signal transduction;spleen development;transcription coactivator activity;transcription factor activity	TNF_alpha_NF_kB,  Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
4792	NFKBIA	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	NM_020529	NP_065390.1	ENSG00000100906	chr14:34940969 - 34943601	apoptosis;cytoplasm;cytoplasmic sequestering of NF-kappaB;cytosol;negative regulation of DNA binding;negative regulation of myeloid cell differentiation;negative regulation of Notch signaling pathway;NF-kappaB binding;nuclear localization sequence binding;nucleus;protein import into nucleus, translocation;regulation of cell proliferation;regulation of NF-kappaB import into nucleus;ubiquitin protein ligase binding	NOTCH,  TNF_alpha_NF_kB,  Stability,  Tumor Suppressor
4793	NFKBIB	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta	NM_001001716, NM_002503	NP_001001716.1, NP_002494.2	ENSG00000104825	chr19:44082512 - 44091312	nucleus;protein binding;receptor activity;signal transducer activity;signal transduction;transcription;transcription coactivator activity	TNF_alpha_NF_kB
4794	NFKBIE	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, epsilon	NM_004556	NP_004547.2	ENSG00000146232	chr6:44334933 - 44341478	cytoplasm;cytoplasmic sequestering of transcription factor;protein binding	TNF_alpha_NF_kB
64332	NFKBIZ	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta	NM_031419	NP_001005474.1, NP_113607.1	ENSG00000144802	chr3:103051162 - 103060905		TNF_alpha_NF_kB
28512	NKIRAS1	NFKB inhibitor interacting Ras-like 1	NM_020345	NP_065078.1	ENSG00000197885	chr3:23909589 - 23927399	cellular_component;GTP binding;GTPase activity;I-kappaB kinase/NF-kappaB cascade;nucleotide binding;small GTPase mediated signal transduction	TNF_alpha_NF_kB
28511	NKIRAS2	NFKB inhibitor interacting Ras-like 2	NM_017595	NP_060065.2	ENSG00000168256	chr17:37427121 - 37429437	cellular_component;GTP binding;GTPase activity;I-kappaB kinase/NF-kappaB cascade;intracellular;nucleotide binding;small GTPase mediated signal transduction	TNF_alpha_NF_kB
147945	NLRP4	NLR family, pyrin domain containing 4	NM_134444	NP_604393.2	ENSG00000160505	chr19:61055258 - 61084765	ATP binding;nucleotide binding;protein binding	TNF_alpha_NF_kB
7182	NR2C2	nuclear receptor subfamily 2, group C, member 2	NM_003298	NP_003289.2	ENSG00000177463	chr3:15020425 - 15059519	metal ion binding;nervous system development;nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;spermatocyte division;spermatogenesis;steroid hormone receptor activity;transcription;transcription coactivator activity;transcription factor activity;zinc ion binding	Androgen Receptor,  TNF_alpha_NF_kB
8439	NSMAF	neutral sphingomyelinase (N-SMase) activation associated factor	NM_003580	NP_003571.2	ENSG00000035681	chr8:59659218 - 59734744	ceramide metabolic process;cytoplasm;receptor signaling protein activity;signal transduction;soluble fraction	TNF_alpha_NF_kB
10914	PAPOLA	poly(A) polymerase alpha	NM_032632	NP_116021.2	ENSG00000090060	chr14:96038682 - 96101140	cytoplasm;mRNA polyadenylation;mRNA processing;nucleus;polynucleotide adenylyltransferase activity;RNA binding;transcription;transferase activity	TNF_alpha_NF_kB
5134	PDCD2	programmed cell death 2	NM_144781, NM_002598	NP_659005.1, NP_002589.2	ENSG00000071994	chr6:170728571 - 170735594	apoptosis;cytoplasm;DNA binding;metal ion binding;nucleus;protein binding;zinc ion binding	TNF_alpha_NF_kB
5037	PEBP1	phosphatidylethanolamine binding protein 1	NM_002567	NP_002558.1	ENSG00000089220	chr12:117058397 - 117066991	ATP binding;lipid binding;nucleotide binding;phosphatidylethanolamine binding;protein binding;serine-type endopeptidase inhibitor activity	EGFR1,  TNF_alpha_NF_kB,  Tumor Suppressor
5178	PEG3	paternally expressed 3	NM_006210	NP_006201.1	ENSG00000198300	chr19:62016854 - 62027835	apoptosis;intracellular;metal ion binding;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription factor activity;zinc ion binding	TNF_alpha_NF_kB,  Tumor Suppressor
5202	PFDN2	prefoldin subunit 2	NM_012394	NP_036526.2	ENSG00000143256	chr1:159337096 - 159354440	prefoldin complex;protein folding;unfolded protein binding	TNF_alpha_NF_kB
10401	PIAS3	protein inhibitor of activated STAT, 3	NM_006099	NP_006090.2	ENSG00000131788	chr1:144287435 - 144296979	metal ion binding;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;transcription corepressor activity;ubiquitin cycle;zinc ion binding	Androgen Receptor,  TNF_alpha_NF_kB
5585	PKN1	protein kinase N1	NM_213560, NM_002741	NP_998725.1, NP_002732.3	ENSG00000123143	chr19:14412102 - 14443596	activation of JNK activity;ATP binding;intracellular;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;signal transduction;transferase activity	TNF_alpha_NF_kB,  Protein Kinase
5371	PML	promyelocytic leukemia	NM_033246, NM_033238, NM_033250, NM_033249, NM_033239, NM_033240, NM_002675, NM_033247, NM_033244	NP_150249.1, NP_150241.2, NP_150253.2, NP_150252.1, NP_150242.1, NP_150243.2, NP_002666.1, NP_150250.2, NP_150247.2	ENSG00000140464	chr15:72074206 - 72124402	cytoplasm;DNA binding;DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest;DNA damage response, signal transduction by p53 class mediator resulting in induction of apoptosis;DNA repair;induction of apoptosis;insoluble fraction;intracellular;metal ion binding;negative regulation of angiogenesis;negative regulation of cell growth;negative regulation of transcription;nucleic acid binding;nucleolus;nucleoplasm;nucleus;PML body;PML body organization and biogenesis;protein	TNF_alpha_NF_kB,  Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
25885	POLR1A	polymerase (RNA) I polypeptide A, 194kDa	NM_015425	NP_056240.2	ENSG00000068654	chr2:86108056 - 86186410	DNA binding;DNA-directed RNA polymerase activity;DNA-directed RNA polymerase I complex;metal ion binding;nucleus;protein binding;transcription;transferase activity;zinc ion binding	TNF_alpha_NF_kB
84172	POLR1B	polymerase (RNA) I polypeptide B, 128kDa	NM_019014	NP_061887.2	ENSG00000125630	chr2:113016542 - 113049777	DNA binding;DNA-directed RNA polymerase activity;metal ion binding;nucleus;protein binding;transcription;transferase activity;zinc ion binding	TNF_alpha_NF_kB
9533	POLR1C	polymerase (RNA) I polypeptide C, 30kDa	NM_004875, NM_203290	NP_004866.1, NP_976035.1	ENSG00000171453	chr6:43592825 - 43597016	DNA binding;DNA-directed RNA polymerase activity;DNA-directed RNA polymerase I complex;nucleus;protein dimerization activity;transcription;transcription from RNA polymerase I promoter;transferase activity	TNF_alpha_NF_kB
51082	POLR1D	polymerase (RNA) I polypeptide D, 16kDa	NM_015972, NM_152705	NP_057056.1, NP_689918.1	ENSG00000186184	chr13:27094120 - 27138090	DNA binding;DNA-directed RNA polymerase activity;nucleus;protein dimerization activity;transcription;transferase activity	TNF_alpha_NF_kB
64425	POLR1E	polymerase (RNA) I polypeptide E, 53kDa	NM_022490	NP_071935.1	ENSG00000137054	chr9:37476044 - 37493199	DNA binding;DNA-directed RNA polymerase activity;nucleolus;nucleus;protein binding;rRNA transcription;transcription;transferase activity	TNF_alpha_NF_kB
5437	POLR2H	polymerase (RNA) II (DNA directed) polypeptide H	NM_006232	NP_006223.2	ENSG00000163882	chr3:185563974 - 185568776	DNA-directed RNA polymerase activity;nucleus;protein binding;transcription;transferase activity;zinc ion binding	TNF_alpha_NF_kB,  Protein Kinase
5441	POLR2L	polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa	NM_021128	NP_066951.1	ENSG00000177700	chr11:830371 - 832508	DNA binding;DNA-directed RNA polymerase activity;DNA-directed RNA polymerase II, core complex;metal ion binding;nucleus;regulation of transcription;regulation of transcription from RNA polymerase I promoter;transcription from RNA polymerase II promoter;transcription from RNA polymerase III promoter;transferase activity;zinc ion binding	TNF_alpha_NF_kB
10848	PPP1R13L	protein phosphatase 1, regulatory (inhibitor) subunit 13 like	NM_006663	NP_006654.2	null	chr19:50575287 - 50593416	apoptosis;nucleus;regulation of transcription, DNA-dependent;transcription;transcription corepressor activity;transcription factor binding	TNF_alpha_NF_kB
5515	PPP2CA	protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform	NM_002715	NP_002706.1	ENSG00000113575	chr5:133561361 - 133589451	ceramide metabolic process;cytoplasm;cytosol;hydrolase activity;inactivation of MAPK activity;induction of apoptosis;iron ion binding;manganese ion binding;mesoderm development;metal ion binding;microtubule cytoskeleton;mitochondrion;negative regulation of cell growth;negative regulation of tyrosine phosphorylation of Stat3 protein;nucleus;phosphoprotein phosphatase activity;plasma membrane;protein amino acid dephosphorylation;protein binding;protein heterodimerization activity;protein phosphatase type 2A c	TNF_alpha_NF_kB,  Wnt,  Stability
5537	PPP6C	protein phosphatase 6, catalytic subunit	NM_002721, NM_001123355, NM_001123369	NP_002712.1, NP_001116827.1, NP_001116841.1	ENSG00000119414	chr9:126951772 - 126991818	cytosol;G1/S transition of mitotic cell cycle;hydrolase activity;iron ion binding;manganese ion binding;metal ion binding;protein amino acid dephosphorylation;protein binding;protein serine/threonine phosphatase activity	TNF_alpha_NF_kB
5566	PRKACA	protein kinase, cAMP-dependent, catalytic, alpha	NM_207518, NM_002730	NP_997401.1, NP_002721.1	ENSG00000072062	chr19:14064923 - 14089359	ATP binding;cAMP-dependent protein kinase activity;cAMP-dependent protein kinase complex;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	TNF_alpha_NF_kB,  Protein Kinase
5693	PSMB5	proteasome (prosome, macropain) subunit, beta type, 5	NM_002797	NP_002788.1	ENSG00000100804	chr14:22565137 - 22573930	cytosol;proteasome core complex (sensu Eukaryota);protein binding;threonine endopeptidase activity;ubiquitin-dependent protein catabolic process	TNF_alpha_NF_kB
5700	PSMC1	proteasome (prosome, macropain) 26S subunit, ATPase, 1	NM_002802	NP_002793.2	ENSG00000100764	chr14:89792694 - 89808504	ATP binding;ATPase activity;cytoplasm;cytosol;hydrolase activity;nucleotide binding;nucleus;proteasome complex (sensu Eukaryota);protein binding;protein catabolic process	TNF_alpha_NF_kB
5701	PSMC2	proteasome (prosome, macropain) 26S subunit, ATPase, 2	NM_002803	NP_002794.1	ENSG00000161057	chr7:102775394 - 102795737	ATP binding;cytoplasm;cytosol;hydrolase activity;nucleoside-triphosphatase activity;nucleotide binding;nucleus;proteasome complex (sensu Eukaryota);protein binding;protein catabolic process;proteolysis	TNF_alpha_NF_kB
5702	PSMC3	proteasome (prosome, macropain) 26S subunit, ATPase, 3	NM_002804	NP_002795.2	ENSG00000165916	chr11:47396961 - 47404406	ATP binding;cytoplasm;cytosol;hydrolase activity;nucleoside-triphosphatase activity;nucleotide binding;nucleus;proteasome complex (sensu Eukaryota);protein binding;protein catabolic process;transcription coactivator activity;transcription corepressor activity	TNF_alpha_NF_kB,  Tumor Suppressor
5707	PSMD1	proteasome (prosome, macropain) 26S subunit, non-ATPase, 1	NM_002807	NP_002798.2	ENSG00000173692	chr2:231629983 - 231743670	cytosol;proteasome regulatory particle (sensu Eukaryota);protein binding;regulation of progression through cell cycle	TNF_alpha_NF_kB
5718	PSMD12	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12	NM_002816	NP_002807.1	ENSG00000197170	chr17:62767420 - 62793097	cytosol;proteasome regulatory particle (sensu Eukaryota);protein binding	TNF_alpha_NF_kB
5719	PSMD13	proteasome (prosome, macropain) 26S subunit, non-ATPase, 13	NM_175932, NM_002817	NP_787128.2, NP_002808.3	ENSG00000185627	chr11:227049 - 242600	cytosol;proteasome regulatory particle (sensu Eukaryota);protein binding;protein complex	TNF_alpha_NF_kB
5709	PSMD3	proteasome (prosome, macropain) 26S subunit, non-ATPase, 3	NM_002809	NP_002800.2	ENSG00000108344	chr17:35390749 - 35407360	cytosol;proteasome complex (sensu Eukaryota);protein binding;protein complex	TNF_alpha_NF_kB
9861	PSMD6	proteasome (prosome, macropain) 26S subunit, non-ATPase, 6	NM_014814	NP_055629.1	ENSG00000163636	chr3:63971383 - 63984135	ATP-dependent proteolysis;ATPase activity;cytosol;nucleus;proteasome complex (sensu Eukaryota);protein binding;signalosome complex	TNF_alpha_NF_kB
5713	PSMD7	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7 (Mov34 homolog)	NM_002811	NP_002802.2	ENSG00000103035	chr16:72888313 - 72897132	cytosol;proteasome regulatory particle (sensu Eukaryota);protein binding	TNF_alpha_NF_kB
5747	PTK2	PTK2 protein tyrosine kinase 2	NM_005607, NM_153831	NP_005598.3, NP_722560.1	ENSG00000169398	chr8:141738746 - 142063392	ATP binding;cytoskeleton;integrin-mediated signaling pathway;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;SH2 domain binding;transferase activity	Alpha6Beta4 Integrin,  TNF_alpha_NF_kB,  Protein Kinase,  Stability,  Tyrosine Kinase,  Entrez Query:Oncogene
5781	PTPN11	protein tyrosine phosphatase, non-receptor type 11 (Noonan syndrome 1)	NM_002834	NP_002825.3	ENSG00000179295	chr12:111341298 - 111426951	hydrolase activity;intracellular signaling cascade;non-membrane spanning protein tyrosine phosphatase activity;protein amino acid dephosphorylation;protein binding;sensory perception of sound	EGFR1,  Kit Receptor,  TNF_alpha_NF_kB,  Futreal et al 2004,  Phosphatase,  Stability,  Entrez Query:Oncogene,  Missense mutation
9462	RASAL2	RAS protein activator like 2	NM_170692, NM_004841	NP_733793.1, NP_004832.1	ENSG00000075391	chr1:176330304 - 176708997	GTPase activator activity;intracellular;Ras GTPase activator activity;regulation of small GTPase mediated signal transduction;signal transduction	TNF_alpha_NF_kB
5966	REL	v-rel reticuloendotheliosis viral oncogene homolog (avian)	NM_002908	NP_002899.1	ENSG00000162924	chr2:60962479 - 61003174	nucleus;positive regulation of I-kappaB kinase/NF-kappaB cascade;regulation of transcription, DNA-dependent;signal transducer activity;transcription factor activity;transcription from RNA polymerase II promoter	TNF_alpha_NF_kB,  Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Amplification
5970	RELA	v-rel reticuloendotheliosis viral oncogene homolog A, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3, p65 (avian)	NM_021975	NP_068810.3	ENSG00000173039	chr11:65178424 - 65186879	activation of NF-kappaB transcription factor;anti-apoptosis;cellular defense response;cytokine and chemokine mediated signaling pathway;cytoplasm;defense response to virus;hair follicle development;identical protein binding;inflammatory response;negative regulation of protein catabolic process;NF-kappaB binding;nucleus;organ morphogenesis;phosphate binding;positive regulation of I-kappaB kinase/NF-kappaB cascade;positive regulation of interleukin-12 biosynthetic process;positive regulation of transcription,	Androgen Receptor,  NOTCH,  TNF_alpha_NF_kB,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
5971	RELB	v-rel reticuloendotheliosis viral oncogene homolog B, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3 (avian)	NM_006509	NP_006500.2	ENSG00000104856	chr19:50196677 - 50232888	antigen processing and presentation;myeloid dendritic cell differentiation;nucleus;protein binding;regulation of transcription, DNA-dependent;T-helper 1 cell differentiation;transcription corepressor activity;transcription factor activity	TNF_alpha_NF_kB,  Entrez Query:Oncogene
8737	RIPK1	receptor (TNFRSF)-interacting serine-threonine kinase 1	NM_003804	NP_003795.2	ENSG00000137275	chr6:3022056 - 3058572	apoptosis;ATP binding;nucleotide binding;positive regulation of I-kappaB kinase/NF-kappaB cascade;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;protein-tyrosine kinase activity;signal transducer activity;signal transduction;transferase activity	EGFR1,  TNF_alpha_NF_kB,  Protein Kinase
8767	RIPK2	receptor-interacting serine-threonine kinase 2	NM_003821	NP_003812.1	ENSG00000104312	chr8:90839423 - 90871785	activation of NF-kappaB transcription factor;ATP binding;CARD domain binding;inflammatory response;intracellular;LIM domain binding;nucleotide binding;positive regulation of apoptosis;positive regulation of I-kappaB kinase/NF-kappaB cascade;protein amino acid phosphorylation;protein binding;protein kinase activity;protein serine/threonine kinase activity;receptor activity;signal transducer activity;signal transduction;T cell proliferation;transferase activity	TNF_alpha_NF_kB,  Protein Kinase,  Tyrosine Kinase
11035	RIPK3	receptor-interacting serine-threonine kinase 3	NM_006871	NP_006862.2	ENSG00000129465	chr14:23875220 - 23878872	apoptosis;ATP binding;induction of apoptosis by extracellular signals;nucleotide binding;protein amino acid phosphorylation;protein modification process;protein serine/threonine kinase activity;protein-tyrosine kinase activity;signal transduction;transcription coactivator activity;transferase activity	TNF_alpha_NF_kB,  Protein Kinase
54476	RNF216	-	NM_207111, NM_207116	NP_996994.1, NP_996999.1	ENSG00000011275	chr7:5629016 - 5767226	apoptosis;ligase activity;metal ion binding;nucleus;protein binding;ubiquitin cycle;zinc ion binding	TNF_alpha_NF_kB
64320	RNF25	ring finger protein 25	NM_022453	NP_071898.2	ENSG00000163481	chr2:219236923 - 219244937	ligase activity;metal ion binding;protein binding;protein modification process;small conjugating protein ligase activity;ubiquitin cycle;zinc ion binding	TNF_alpha_NF_kB
6156	RPL30	ribosomal protein L30	NM_000989	NP_000980.1	ENSG00000156482	chr8:99123204 - 99126771	cytosolic large ribosomal subunit (sensu Eukaryota);intracellular;ribosome;RNA binding;structural constituent of ribosome;translation	TNF_alpha_NF_kB
6124	RPL4	ribosomal protein L4	NM_000968	NP_000959.2	ENSG00000174444	chr15:64578798 - 64584182	cytosolic large ribosomal subunit (sensu Eukaryota);intracellular;protein binding;ribosome;RNA binding;structural constituent of ribosome;translation	TNF_alpha_NF_kB
6205	RPS11	ribosomal protein S11	NM_001015	NP_001006.1	ENSG00000142534	chr19:54691525 - 54694704	cytosolic large ribosomal subunit (sensu Eukaryota);cytosolic small ribosomal subunit (sensu Eukaryota);intracellular;ribosome;rRNA binding;structural constituent of ribosome;translation	TNF_alpha_NF_kB
6207	RPS13	ribosomal protein S13	NM_001017	NP_001008.1	ENSG00000110700	chr11:17052555 - 17055764	cytosolic small ribosomal subunit (sensu Eukaryota);intracellular;protein binding;ribosome;RNA binding;structural constituent of ribosome;translation	TNF_alpha_NF_kB
6199	RPS6KB2	ribosomal protein S6 kinase, 70kDa, polypeptide 2	NM_003952	NP_003943.2	ENSG00000175634	chr11:66952592 - 66959216	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein kinase activity;protein serine/threonine kinase activity;regulation of progression through cell cycle;signal transduction;transferase activity;translation	TNF_alpha_NF_kB,  Protein Kinase
6500	SKP1	S-phase kinase-associated protein 1A (p19A)	NM_170679, NM_006930	NP_733779.1, NP_008861.2	ENSG00000113558	chr5:133521322 - 133537612	biological_process;cellular_component;molecular_function;protein binding;ubiquitin cycle	NOTCH,  TGFBR,  TNF_alpha_NF_kB,  Wnt
6597	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	NM_001128846, NM_003072, NM_001128848, NM_001128845, NM_001128847, NM_001128844, NM_001128849	NP_001122318.1, NP_003063.2, NP_001122320.1, NP_001122317.1, NP_001122319.1, NP_001122316.1, NP_001122321.1	ENSG00000127616	chr19:10955827 - 11033492	ATP binding;DNA binding;helicase activity;hydrolase activity;nucleoplasm;nucleotide binding;nucleus;protein binding;regulation of transcription from RNA polymerase II promoter;transcription;transcription coactivator activity;transcription factor activity	TNF_alpha_NF_kB,  Tumor Suppressor
6598	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	NM_003073, NM_001007468	NP_003064.2, NP_001007469.1	ENSG00000099956	chr22:22459356 - 22506367	cell cycle;chromatin remodeling;DNA integration;negative regulation of progression through cell cycle;nuclear chromosome;nucleoplasm;nucleus;protein binding;regulation of transcription from RNA polymerase II promoter;retroviral genome replication;SWI/SNF complex;transcription	TNF_alpha_NF_kB,  Futreal et al 2004,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Nonsense mutation,  Splicing mutation
6599	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	NM_003074	NP_003065.3	ENSG00000173473	chr3:47604702 - 47798291	chromatin;chromatin assembly or disassembly;chromatin binding;chromatin remodeling;DNA binding;nucleoplasm;nucleus;positive regulation of transcription, DNA-dependent;protein binding;regulation of transcription from RNA polymerase II promoter;SWI/SNF complex;transcription;transcription coactivator activity	TNF_alpha_NF_kB
6601	SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	NM_139067, NM_003075	NP_620706.1, NP_003066.2	ENSG00000139613	chr12:54843739 - 54869512	chromatin;chromatin assembly or disassembly;chromatin binding;chromatin remodeling;DNA binding;negative regulation of transcription, DNA-dependent;nucleoplasm;nucleus;positive regulation of transcription, DNA-dependent;protein binding;regulation of transcription from RNA polymerase II promoter;SWI/SNF complex;transcription;transcription coactivator activity;transcriptional repressor complex	TNF_alpha_NF_kB
6605	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	NM_003079	NP_003070.3	ENSG00000073584	chr17:36038562 - 36055580	chromatin binding;chromatin modification;DNA binding;N-acetyltransferase activity;negative regulation of transcription, DNA-dependent;nuclear chromosome;nucleosome disassembly;nucleus;protein binding;regulation of transcription from RNA polymerase II promoter;transcription coactivator activity;transcriptional repressor complex	TNF_alpha_NF_kB,  Tumor Suppressor
6772	STAT1	signal transducer and activator of transcription 1, 91kDa	NM_139266, NM_007315	NP_644671.1, NP_009330.1	ENSG00000115415	chr2:191543673 - 191582974	calcium ion binding;caspase activation;cytoplasm;hematopoietin/interferon-class (D200-domain) cytokine receptor signal transducer activity;I-kappaB kinase/NF-kappaB cascade;intracellular signaling cascade;nucleus;protein binding;regulation of progression through cell cycle;regulation of transcription, DNA-dependent;response to virus;signal transducer activity;signal transduction;STAT protein nuclear translocation;transcription;transcription factor activity;transcription from RNA polymerase II promoter;tyros	EGFR1,  Kit Receptor,  TNF_alpha_NF_kB
10010	TANK	TRAF family member-associated NFKB activator	NM_004180, NM_133484	NP_004171.2, NP_597841.1	ENSG00000136560	chr2:161744419 - 161800275	I-kappaB kinase/NF-kappaB cascade;metal ion binding;protein binding;signal transduction;zinc ion binding	TNF_alpha_NF_kB
29110	TBK1	TANK-binding kinase 1	NM_013254	NP_037386.1	ENSG00000183735	chr12:63135917 - 63181428	ATP binding;I-kappaB kinase/NF-kappaB cascade;innate immune response;nucleotide binding;positive regulation of I-kappaB kinase/NF-kappaB cascade;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;response to virus;signal transducer activity;transferase activity	TNF_alpha_NF_kB,  Protein Kinase,  Tumor Suppressor
92610	TIFA	-	NM_052864	NP_443096.1	ENSG00000145365	chr4:113418466 - 113419021		TNF_alpha_NF_kB
7124	TNF	tumor necrosis factor (TNF superfamily, member 2)	NM_000594	NP_000585.2	ENSG00000111956	chr6:31651497 - 31653293	activation of NF-kappaB transcription factor;anti-apoptosis;apoptosis;cellular extravasation;cytokine activity;defense response to bacterium;extracellular space;glucose metabolic process;humoral immune response;induction of apoptosis via death domain receptors;integral to membrane;leukocyte adhesion;multicellular organismal development;negative regulation of glucose import;negative regulation of transcription from RNA polymerase II promoter;organ morphogenesis;plasma membrane;positive regulation of I-kappaB	TNF_alpha_NF_kB,  Stability,  Tumor Suppressor
7128	TNFAIP3	tumor necrosis factor, alpha-induced protein 3	NM_006290	NP_006281.1	ENSG00000118503	chr6:138234057 - 138244149	anti-apoptosis;apoptosis;cysteine-type peptidase activity;cytoplasm;DNA binding;metal ion binding;negative regulation of I-kappaB kinase/NF-kappaB cascade;nucleus;protein binding;ubiquitin cycle;zinc ion binding	TNF_alpha_NF_kB,  Tumor Suppressor
8792	TNFRSF11A	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	NM_003839	NP_003830.1	ENSG00000141655	chr18:58143565 - 58203247	cell-cell signaling;immune response;integral to membrane;lymph node development;membrane;multicellular organismal development;ossification;positive regulation of cell proliferation;protein binding;receptor activity;sensory perception of sound;signal transduction	TNF_alpha_NF_kB
7132	TNFRSF1A	tumor necrosis factor receptor superfamily, member 1A	NM_001065	NP_001056.1	ENSG00000067182	chr12:6308738 - 6321241	apoptosis;cytokine and chemokine mediated signaling pathway;extracellular region;inflammatory response;integral to plasma membrane;membrane;positive regulation of I-kappaB kinase/NF-kappaB cascade;positive regulation of inflammatory response;positive regulation of transcription from RNA polymerase II promoter;prostaglandin metabolic process;protein binding;receptor activity;signal transduction;tumor necrosis factor receptor activity	TNF_alpha_NF_kB
7133	TNFRSF1B	tumor necrosis factor receptor superfamily, member 1B	NM_001066	NP_001057.1	ENSG00000028137	chr1:12149735 - 12189664	apoptosis;cytokine and chemokine mediated signaling pathway;integral to membrane;membrane;protein binding;receptor activity;tumor necrosis factor receptor activity	TNF_alpha_NF_kB
943	TNFRSF8	tumor necrosis factor receptor superfamily, member 8	NM_001243, NM_152942	NP_001234.2, NP_694421.1	ENSG00000120949	chr1:12046242 - 12125175	integral to membrane;membrane;negative regulation of cell proliferation;positive regulation of apoptosis;positive regulation of TRAIL biosynthetic process;positive regulation of tumor necrosis factor biosynthetic process;protein binding;signal transduction;transmembrane receptor activity	TNF_alpha_NF_kB
10318	TNIP1	TNFAIP3 interacting protein 1	NM_006058	NP_006049.3	ENSG00000145901	chr5:150390466 - 150424849	cytoplasm;defense response;glycoprotein biosynthetic process;intracellular;negative regulation of viral genome replication;nucleus;pathogenesis;protein binding;translation	EGFR1,  TNF_alpha_NF_kB
79155	TNIP2	TNFAIP3 interacting protein 2	NM_024309	NP_077285.2	ENSG00000168884	chr4:2713781 - 2727814		TNF_alpha_NF_kB,  Stability
8717	TRADD	TNFRSF1A-associated via death domain	NM_003789	NP_003780.1	ENSG00000102871	chr16:65746052 - 65748064	apoptosis;identical protein binding;induction of apoptosis;positive regulation of I-kappaB kinase/NF-kappaB cascade;signal transducer activity;signal transduction	TNF_alpha_NF_kB
7185	TRAF1	TNF receptor-associated factor 1	NM_005658	NP_005649.1	ENSG00000056558	chr9:122707118 - 122728174	cytoplasm;protein binding;protein complex assembly;regulation of apoptosis;signal transduction;zinc ion binding	TNF_alpha_NF_kB,  Tumor Suppressor
