Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
2735	GLI1	glioma-associated oncogene homolog 1 (zinc finger protein)	NM_005269	NP_005260.1	ENSG00000111087	chr12:56143741 - 56152111	cerebellar cortex morphogenesis;chromatin binding;cytoplasm;DNA binding;dorsal/ventral pattern formation;epidermal cell differentiation;intracellular;lung development;metal ion binding;microtubule binding;multicellular organismal development;notochord development;nucleus;osteoblast differentiation;pituitary gland development;positive regulation of cell proliferation;positive regulation of DNA replication;positive regulation of transcription;positive regulation of transcription from RNA polymerase II promote	Hedgehog,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene
2719	GPC3	glypican 3	NM_004484	NP_004475.1	ENSG00000147257	chrX:132497817 - 132947142	GPI anchor binding;integral to plasma membrane;membrane;negative regulation of cell proliferation;negative regulation of growth;organ morphogenesis;positive regulation of BMP signaling pathway;proteinaceous extracellular matrix;ureteric bud branching	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation,  Translocation
8091	HMGA2	high mobility group AT-hook 2	NM_003483, NM_003484	NP_003474.1, NP_003475.1	ENSG00000149948	chr12:64505317 - 64643339	AT DNA binding;chromatin;chromosome;chromosome organization and biogenesis (sensu Eukaryota);DNA binding;establishment and/or maintenance of chromatin architecture;multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene,  Translocation
3207	HOXA11	homeobox A11	NM_005523	NP_005514.1	ENSG00000005073	chr7:27188939 - 27191288	anatomical structure morphogenesis;induction of an organ;metanephros development;multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;skeletal development;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3209	HOXA13	homeobox A13	NM_000522	NP_000513.2	ENSG00000106031	chr7:27204341 - 27206221	multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;skeletal development;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3205	HOXA9	homeobox A9	NM_152739	NP_689952.1	ENSG00000078399	chr7:27169746 - 27171601	biological_process;molecular_function;multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription factor activity;transcriptional activator activity	TGFBR,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3229	HOXC13	homeobox C13	NM_017410	NP_059106.2	ENSG00000123364	chr12:52618957 - 52625307	anatomical structure morphogenesis;multicellular organismal development;nucleus;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3237	HOXD11	homeobox D11	NM_021192	NP_067015.2	ENSG00000128713	chr2:176680329 - 176682116	induction of an organ;metanephros development;multicellular organismal development;nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;skeletal development;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3239	HOXD13	homeobox D13	NM_000523	NP_000514.2	ENSG00000128714	chr2:176665864 - 176667704	embryonic limb morphogenesis;nucleus;pattern specification process;regulation of cell proliferation;regulation of transcription, DNA-dependent;sequence-specific DNA binding;skeletal development;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3717	JAK2	Janus kinase 2 (a protein tyrosine kinase)	NM_004972	NP_004963.1	ENSG00000096968	chr9:5011987 - 5116791	apoptosis;ATP binding;cell motility;cytoskeleton;intracellular signaling cascade;Janus kinase activity;mesoderm development;myeloid cell differentiation;negative regulation of cell proliferation;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor binding;regulation of progression through cell cycle;SH2 domain binding;STAT protein nuclear translocation;transferase activity;tyrosine phosphorylation of STAT protein	EGFR1,  Kit Receptor,  NOTCH,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Translocation
3815	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	NM_000222, NM_001093772	NP_000213.1, NP_001087241.1	ENSG00000157404	chr4:55218938 - 55299480	ATP binding;cytokine and chemokine mediated signaling pathway;external side of plasma membrane;hemopoiesis;integral to membrane;membrane;nucleotide binding;peptidyl-tyrosine phosphorylation;pigmentation during development;protein amino acid dephosphorylation;protein binding;protein kinase cascade;receptor activity;receptor signaling protein tyrosine kinase activity;response to radiation;signal transduction;stem cell factor receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase	Kit Receptor,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Missense mutation
3845	KRAS	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	NM_004985, NM_033360	NP_004976.2, NP_203524.1	ENSG00000133703	chr12:25259641 - 25289585	GTP binding;GTPase activity;intracellular;membrane;nucleotide binding;protein binding;regulation of progression through cell cycle;sensory perception of sound;small GTPase mediated signal transduction	EGFR1,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation
6416	MAP2K4	mitogen-activated protein kinase kinase 4	NM_003010	NP_003001.1	ENSG00000065559	chr17:11864928 - 11985302	ATP binding;JNK cascade;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;protein-tyrosine kinase activity;signal transduction;transferase activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Large deletion,  Missense mutation,  Nonsense mutation
4193	MDM2	Mdm2, transformed 3T3 cell double minute 2, p53 binding protein (mouse)	NM_006881, NM_006878, NM_006882, NM_002392, NM_006879	NP_006872.3, NP_006869.3, NP_006873.3, NP_002383.2, NP_006870.3	ENSG00000135679	chr12:67488524 - 67519896	enzyme binding;intracellular;ligase activity;metal ion binding;negative regulation of cell proliferation;negative regulation of transcription from RNA polymerase II promoter;negative regulator of basal transcription activity;nucleolus;nucleoplasm;nucleus;protein binding;protein complex assembly;protein ubiquitination;regulation of progression through cell cycle;regulation of protein catabolic process;ubiquitin-protein ligase activity;zinc ion binding	Androgen Receptor,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
4221	MEN1	multiple endocrine neoplasia I	NM_130802, NM_130799	NP_570716.1, NP_570711.1	ENSG00000133895	chr11:64328381 - 64334157	cleavage furrow;cytosol;DNA binding;histone methylation;histone methyltransferase complex;negative regulation of transcription from RNA polymerase II promoter;nucleus;positive regulation of transcription;protein binding;regulation of transcription, DNA-dependent;transcription regulator activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4233	MET	met proto-oncogene (hepatocyte growth factor receptor)	NM_001127500, NM_000245	NP_001120972.1, NP_000236.2	ENSG00000105976	chr7:116126374 - 116223414	activation of MAPK activity;adult behavior;ATP binding;basal plasma membrane;brain development;cell surface receptor linked signal transduction;hepatocyte growth factor receptor activity;hepatocyte growth factor receptor signaling pathway;integral to plasma membrane;membrane;membrane fraction;multicellular organismal development;muscle development;myoblast proliferation;nucleotide binding;protein amino acid autophosphorylation;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activi	Alpha6Beta4 Integrin,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Missense mutation
4292	MLH1	mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)	NM_000249	NP_000240.1	ENSG00000076242	chr3:37010042 - 37067148	ATP binding;cell cycle;guanine/thymine mispair binding;mismatch repair;mismatched DNA binding;MutSalpha complex binding;negative regulation of progression through cell cycle;nucleus;protein binding;single-stranded DNA binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4297	MLL	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)	NM_005933	NP_005924.2	ENSG00000118058	chr11:117812437 - 117898097	anterior/posterior pattern formation;ATP binding;DNA binding;DNA methylation;embryonic hemopoiesis;metal ion binding;nuclear part;protein amino acid phosphorylation;protein binding;protein complex assembly;protein homodimerization activity;protein kinase activity;regulation of histone H3-K4 methylation;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;transcription;transcription factor activity;transcription from RNA polymerase II promoter;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
4436	MSH2	mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)	NM_000251	NP_000242.1	ENSG00000095002	chr2:47483834 - 47563592	ADP binding;apoptosis;ATP binding;ATPase activity;B cell differentiation;B cell mediated immunity;base-excision repair;cell cycle;cell cycle arrest;cell motility;centromeric DNA binding;damaged DNA binding;determination of adult life span;dinucleotide repeat insertion binding;four-way junction DNA binding;guanine/thymine mispair binding;hypoxanthine phosphoribosyltransferase activity;in utero embryonic development;intra-S DNA damage checkpoint;isotype switching;magnesium ion binding;maintenance of DNA repea	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
2956	MSH6	mutS homolog 6 (E. coli)	NM_000179	NP_000170.1	ENSG00000116062	chr2:47863876 - 47887503	ADP binding;ATP binding;ATPase activity;base-excision repair;chromatin binding;damaged DNA binding;determination of adult life span;dinucleotide insertion or deletion binding;DNA damage response, signal transduction resulting in induction of apoptosis;four-way junction DNA binding;guanine/thymine mispair binding;isotype switching;magnesium ion binding;mismatch repair;mismatched DNA binding;MutLalpha complex binding;MutSalpha complex;negative regulation of DNA recombination;nuclear chromatin;nucleotide bindi	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
4595	MUTYH	mutY homolog (E. coli)	NM_001048172, NM_001128425, NM_001048173, NM_012222	NP_001041637.1, NP_001121897.1, NP_001041639.1, NP_036354.1	ENSG00000132781	chr1:45567564 - 45572764	4 iron, 4 sulfur cluster binding;base-excision repair;cell cycle;DNA binding;DNA N-glycosylase activity;endonuclease activity;hydrolase activity;hydrolase activity, acting on glycosyl bonds;intracellular;iron ion binding;metabolic process;metal ion binding;mismatch repair;MutLalpha complex binding;MutLbeta complex binding;MutSalpha complex binding;MutSbeta complex binding;negative regulation of progression through cell cycle;nucleus;protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Missense mutation
4609	MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	NM_002467	NP_002458.2	ENSG00000136997	chr8:128818021 - 128822386	activation of pro-apoptotic gene products;caspase activation;cell cycle arrest;DNA binding;DNA fragmentation during apoptosis;induction of apoptosis by intracellular signals;iron ion homeostasis;negative regulation of survival gene product activity;nucleus;positive regulation of cell proliferation;protein binding;regulation of apoptosis;regulation of transcription from RNA polymerase II promoter;regulation of transcription, DNA-dependent;release of cytochrome c from mitochondria;response to radiation;spindl	EGFR1,  TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Amplification,  Translocation
4610	MYCL1	v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived (avian)	NM_001033081, NM_005376	NP_001028254.1, NP_005367.1	ENSG00000116990	chr1:40135630 - 40139693	nucleus;regulation of transcription, DNA-dependent;transcription factor activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene,  Amplification
4613	MYCN	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)	NM_005378	NP_005369.2	ENSG00000134323	chr2:15999637 - 16003670	branching morphogenesis of a tube;chromatin;lung development;nucleus;positive regulation of cell proliferation;protein binding;regulation of transcription from RNA polymerase II promoter;transcription factor activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Amplification
4683	NBN	nibrin			ENSG00000104320	chr8:null	blastocyst growth;cell cycle;cell cycle arrest;cell proliferation;chromosome;chromosome, telomeric region;damaged DNA binding;DNA damage checkpoint;DNA damage response, signal transduction by p53 class mediator;double-strand break repair;G1/S transition checkpoint;in utero embryonic development;intracellular;isotype switching;meiosis;mitotic G2 checkpoint;Mre11 complex;nuclear inclusion body;nucleus;protein N-terminus binding;regulation of balance;regulation of DNA replication initiation;replication fork;te	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
4763	NF1	neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)	NM_000267, NM_001042492, NM_001128147	NP_000258.1, NP_001035957.1, NP_001121619.1	ENSG00000196712	chr17:26446453 - 26725299	adrenal gland development;biological_process;cell cycle;cellular_component;cytoplasm;enzyme inhibitor activity;GTPase activator activity;heart development;intracellular;molecular_function;negative regulation of cell migration;negative regulation of endothelial cell proliferation;negative regulation of MAPKKK cascade;negative regulation of progression through cell cycle;positive regulation of Ras GTPase activity;protein binding;Ras GTPase activator activity;Ras protein signal transduction;regulation of glial	Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4771	NF2	neurofibromin 2 (bilateral acoustic neuroma)	NM_181832, NM_000268, NM_181828, NM_181829, NM_181833, NM_181830	NP_861970.1, NP_000259.1, NP_861966.1, NP_861967.1, NP_861971.1, NP_861969.1	ENSG00000186575	chr22:28329987 - 28420791	cell cycle;cytoplasm;cytoskeletal protein binding;cytoskeleton;negative regulation of cell proliferation;negative regulation of progression through cell cycle;nucleus;plasma membrane;sensory perception of sound;structural molecule activity	Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
4851	NOTCH1	Notch homolog 1, translocation-associated (Drosophila)	NM_017617	NP_060087.3	null	chr9:138510343 - 138560059	calcium ion binding;cell differentiation;immune response;integral to membrane;membrane;multicellular organismal development;negative regulation of myoblast differentiation;Notch signaling pathway;nucleus;protein binding;receptor activity;regulation of developmental process;regulation of transcription, DNA-dependent	NOTCH,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Missense mutation,  Translocation
4914	NTRK1	neurotrophic tyrosine kinase, receptor, type 1	NM_001012331, NM_002529, NM_001007792	NP_001012331.1, NP_002520.2, NP_001007793.1	ENSG00000198400	chr1:155097350 - 155118058	ATP binding;B cell differentiation;biological_process;cellular_component;cytoplasm;integral to membrane;integral to plasma membrane;kinase activity;mechanoreceptor differentiation;membrane;multicellular organismal development;nervous system development;neurotrophin binding;nucleotide binding;protein amino acid phosphorylation;protein binding;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Translocation
4916	NTRK3	neurotrophic tyrosine kinase, receptor, type 3	NM_002530, NM_001007156, NM_001012338	NP_002521.2, NP_001007157.1, NP_001012338.1	ENSG00000140538	chr15:86221169 - 86600388	ATP binding;cell differentiation;integral to plasma membrane;membrane;multicellular organismal development;nervous system development;neurotrophin binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tyrosine Kinase,  Translocation
5155	PDGFB	platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)	NM_002608, NM_033016	NP_002599.1, NP_148937.1	ENSG00000100311	chr22:37951673 - 37969914	cell proliferation;extracellular region;growth factor activity;membrane;platelet-derived growth factor receptor binding;regulation of progression through cell cycle;response to wounding	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene,  Translocation
5156	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide	NM_006206	NP_006197.1	ENSG00000134853	chr4:54819692 - 54856196	ATP binding;cell proliferation;cell surface receptor linked signal transduction;extracellular matrix organization and biogenesis;integral to plasma membrane;lung development;male genitalia development;membrane;nucleotide binding;odontogenesis (sensu Vertebrata);organ morphogenesis;platelet-derived growth factor alpha-receptor activity;platelet-derived growth factor binding;protein amino acid phosphorylation;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathw	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Tyrosine Kinase,  Missense mutation,  Translocation
5159	PDGFRB	platelet-derived growth factor receptor, beta polypeptide	NM_002609	NP_002600.1	ENSG00000113721	chr5:149475518 - 149496803	ATP binding;integral to membrane;membrane;nucleotide binding;platelet activating factor receptor activity;platelet-derived growth factor receptor activity;protein amino acid phosphorylation;protein binding;receptor activity;regulation of peptidyl-tyrosine phosphorylation;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway;vascular endothelial growth factor receptor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Tyrosine Kinase,  Translocation
5395	PMS2	PMS2 postmeiotic segregation increased 2 (S. cerevisiae)	NM_000535	NP_000526.1	ENSG00000122512	chr7:5979555 - 6015176	ATP binding;cell cycle;DNA binding;mismatch repair;mismatched DNA binding;MutSalpha complex binding;negative regulation of progression through cell cycle;nucleus;protein binding;single base insertion or deletion binding;single-stranded DNA binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Frameshift mutation,  Missense mutation,  Nonsense mutation
5727	PTCH1	patched homolog 1 (Drosophila)	NM_000264, NM_001083602, NM_001083603	NP_001077076.1, NP_001077071.1, NP_001077072.1	ENSG00000185920	chr9:97249014 - 97310464	cell cycle;cell proliferation;dorsal/ventral pattern formation;embryonic limb morphogenesis;hedgehog receptor activity;integral to membrane;integral to plasma membrane;membrane;negative regulation of body size;negative regulation of progression through cell cycle;organ morphogenesis;protein binding;protein processing;receptor activity;regulation of smoothened activity;signal transduction;smoothened signaling pathway	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
5728	PTEN	phosphatase and tensin homolog (mutated in multiple advanced cancers 1)	NM_000314	NP_000305.3	ENSG00000171862	chr10:89614206 - 89715209	cell cycle;cell migration;cell proliferation;central nervous system development;cytoplasm;heart development;hydrolase activity;induction of apoptosis;inositol phosphate dephosphorylation;inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity;lipid binding;lipid metabolic process;negative regulation of apoptosis;negative regulation of cell migration;negative regulation of cell proliferation;negative regulation of focal adhesion formation;negative regulation of progression through cell cycle;negative regul	Androgen Receptor,  Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
5914	RARA	retinoic acid receptor, alpha	NM_001024809, NM_000964	NP_001019980.1, NP_000955.1	ENSG00000131759	chr17:35740996 - 35766004	metal ion binding;nucleus;protein binding;regulation of transcription, DNA-dependent;retinoic acid receptor activity;sequence-specific DNA binding;signal transduction;steroid hormone receptor activity;transcription;transcription coactivator activity;transcription factor activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Translocation
5925	RB1	retinoblastoma 1 (including osteosarcoma)	NM_000321	NP_000312.2	ENSG00000139687	chr13:47776049 - 47952208	androgen receptor binding;androgen receptor signaling pathway;cell cycle;cell cycle checkpoint;chromatin;chromatin modification;G1 phase;kinase binding;M phase;molecular_function;negative regulation of cell growth;negative regulation of progression through cell cycle;negative regulation of protein kinase activity;negative regulation of transcription from RNA polymerase II promoter;nucleus;PML body;positive regulation of transcription, DNA-dependent;protein binding;regulation of lipid kinase activity;regulat	Androgen Receptor,  ID,  TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
9401	RECQL4	RecQ protein-like 4	NM_004260	NP_004251.2	ENSG00000160957	chr8:145707621 - 145713976	ATP binding;ATP-dependent helicase activity;DNA helicase activity;DNA recombination;DNA repair;hydrolase activity;multicellular organismal development;nucleic acid binding;nucleotide binding;nucleus;zinc ion binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Nonsense mutation,  Splicing mutation
5979	RET	ret proto-oncogene	NM_020630, NM_020975	NP_065681.1, NP_066124.1	ENSG00000165731	chr10:42892712 - 42943723	ATP binding;calcium ion binding;cell surface receptor linked signal transduction;homophilic cell adhesion;integral to membrane;kinase activity;membrane;nucleotide binding;posterior midgut development;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;signal transduction;transferase activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Translocation
861	RUNX1	runt-related transcription factor 1 (acute myeloid leukemia 1; aml1 oncogene)	NM_001754, NM_001001890, NM_001122607	NP_001745.2, NP_001001890.1, NP_001116079.1	ENSG00000159216	chr21:35086301 - 35343066	ATP binding;biological_process;cellular_component;chloride ion binding;hemopoiesis;molecular_function;multicellular organismal development;nucleus;positive regulation of angiogenesis;positive regulation of granulocyte differentiation;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of transcription, DNA-dependent;transcription;transcription factor activity;transcriptional activator activity	Androgen Receptor,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
6390	SDHB	succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	NM_003000	NP_002991.2	ENSG00000117118	chr1:17217962 - 17253101	2 iron, 2 sulfur cluster binding;3 iron, 4 sulfur cluster binding;4 iron, 4 sulfur cluster binding;electron carrier activity;electron transport;iron ion binding;membrane;metal ion binding;mitochondrial inner membrane;mitochondrion;succinate dehydrogenase (ubiquinone) activity;transport;tricarboxylic acid cycle	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
6391	SDHC	succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa	NM_001089593, NM_001035513, NM_003001, NM_001035511	NP_001083062.1, NP_001030590.1, NP_002992.1, NP_001030588.1	ENSG00000143252	chr1:159550819 - 159598847	electron transport;integral to membrane;iron ion binding;membrane;metal ion binding;mitochondrion;respiratory chain complex II;succinate dehydrogenase activity;transport;tricarboxylic acid cycle	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Frameshift mutation,  Missense mutation,  Nonsense mutation
6392	SDHD	succinate dehydrogenase complex, subunit D, integral membrane protein	NM_003002	NP_002993.1	null	chr11:111462841 - 111470904	electron carrier activity;electron transport;heme binding;integral to membrane;iron ion binding;membrane;metal ion binding;mitochondrial envelope;mitochondrial inner membrane;mitochondrion;succinate dehydrogenase activity;transport;tricarboxylic acid cycle	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
4087	SMAD2	SMAD family member 2	NM_001003652	NP_005892.1	ENSG00000175387	chr18:43622195 - 43677125	anterior/posterior pattern formation;cell fate commitment;double-stranded DNA binding;intracellular;intracellular signaling cascade;mesoderm formation;nucleus;paraxial mesoderm morphogenesis;positive regulation of transcription from RNA polymerase II promoter;regulation of binding;transcription;transcription factor binding;transcription factor complex;transcriptional activator activity;transforming growth factor beta receptor signaling pathway	Alpha6Beta4 Integrin,  EGFR1,  TGFBR,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor
4089	SMAD4	SMAD family member 4	NM_005359	NP_005350.1	ENSG00000141646	chr18:46827414 - 46858835	anterior/posterior pattern formation;cytoplasm;gastrulation (sensu Mammalia);intracellular;kidney development;negative regulation of cell proliferation;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of binding;SMAD protein complex assembly;transcription;transcription cofactor activity;transcription factor activity;transcription factor complex;transcriptional activator activity;ureteric bud branching	Androgen Receptor,  NOTCH,  TGFBR,  Wnt,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation
6760	SS18	synovial sarcoma translocation, chromosome 18	NM_005637, NM_001007559	NP_005628.2, NP_001007560.1	ENSG00000141380	chr18:21852315 - 21924531	nucleus	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Entrez Query:Oncogene,  Translocation
6794	STK11	serine/threonine kinase 11	NM_000455	NP_000446.1	ENSG00000118046	chr19:1157912 - 1177646	ATP binding;cell cycle;cell cycle arrest;cytoplasm;magnesium ion binding;manganese ion binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	TGFBR,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
51684	SUFU	suppressor of fused homolog (Drosophila)	NM_016169	NP_057253.2	ENSG00000107882	chr10:104253899 - 104379902	cell cycle;cytoplasm;identical protein binding;multicellular organismal development;negative regulation of progression through cell cycle;nucleus;proteolysis;regulation of transcription, DNA-dependent;signal transducer activity;signal transduction;skeletal development;transcription corepressor activity	Hedgehog,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Splicing mutation
6886	TAL1	T-cell acute lymphocytic leukemia 1	NM_003189	NP_003180.1	ENSG00000162367	chr1:47457978 - 47464147	cell fate commitment;cell proliferation;DNA binding;erythrocyte differentiation;hemopoiesis;multicellular organismal development;nucleus;protein binding;regulation of transcription;regulation of transcription, DNA-dependent;transcription regulator activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
7030	TFE3	transcription factor binding to IGHM enhancer 3	NM_006521	NP_006512.2	ENSG00000068323	chrX:48774612 - 48787696	nucleus;protein binding;regulation of transcription, DNA-dependent;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
