Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
2113	ETS1	v-ets erythroblastosis virus E26 oncogene homolog 1 (avian)	NM_005238	NP_005229.1	ENSG00000134954	chr11:127837465 - 127897099	immune response;negative regulation of cell proliferation;nucleus;positive regulation of erythrocyte differentiation;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity;transcription factor binding	TGFBR,  Mitelman 2000,  Entrez Query:Oncogene
2115	ETV1	ets variant gene 1	NM_004956	NP_004947.2	ENSG00000006468	chr7:13902015 - 13995202	nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Translocation
2118	ETV4	ets variant gene 4 (E1A enhancer binding protein, E1AF)	NM_001079675	NP_001977.1	ENSG00000175832	chr17:38961412 - 38978511	motor axon guidance;nucleus;organ morphogenesis;positive regulation of transcription;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity;transcriptional activator activity	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
2120	ETV6	ets variant gene 6 (TEL oncogene)	NM_001987	NP_001978.1	ENSG00000139083	chr12:11694328 - 11935247	cell differentiation;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Stability,  Entrez Query:Oncogene,  Translocation
2122	EVI1	ecotropic viral integration site 1	NM_005241, NM_001105077	NP_005232.2, NP_001098547.2	ENSG00000085276	chr3:170285390 - 170345481	biological_process;DNA binding;intracellular;metal ion binding;molecular_function;multicellular organismal development;nucleic acid binding;nucleus;positive regulation of transcription from RNA polymerase II promoter;regulation of cell proliferation;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene,  Translocation
2130	EWSR1	Ewing sarcoma breakpoint region 1	NM_005243, NM_013986	NP_005234.1, NP_053733.1	ENSG00000182944	chr22:27994325 - 28026151	calmodulin binding;intracellular;metal ion binding;nucleic acid binding;nucleotide binding;nucleus;regulation of transcription, DNA-dependent;RNA binding;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene,  Translocation
2213	FCGR2B	Fc fragment of IgG, low affinity IIb, receptor (CD32)	NM_001002275, NM_001002273, NM_001002274, NM_004001	NP_001002275.1, NP_001002273.1, NP_001002274.1, NP_003992.3	ENSG00000072694	chr1:159899655 - 159913967	IgG binding;immune response;integral to membrane;plasma membrane;protein binding;receptor activity;signal transduction	Futreal et al 2004,  Mitelman 2000,  Translocation
54738	FEV	FEV (ETS oncogene family)	NM_017521	NP_059991.1	ENSG00000163497	chr2:219554632 - 219558041	nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription corepressor activity;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
2260	FGFR1	fibroblast growth factor receptor 1 (fms-related tyrosine kinase 2, Pfeiffer syndrome)	NM_023108, NM_023105, NM_023110, NM_023106, NM_023107, NM_015850	NP_075596.1, NP_075593.1, NP_075598.2, NP_075594.1, NP_075595.1, NP_056934.2	ENSG00000077782	chr8:38390302 - 38434121	ATP binding;cell growth;fibroblast growth factor receptor activity;fibroblast growth factor receptor signaling pathway;heparin binding;integral to plasma membrane;MAPKKK cascade;membrane;membrane fraction;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;receptor activity;skeletal development;transferase activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tyrosine Kinase,  Entrez Query:Oncogene,  Translocation
11116	FGFR1OP	FGFR1 oncogene partner	NM_194429, NM_007045	NP_919410.1, NP_008976.1	ENSG00000112486	chr6:167332890 - 167373456	positive regulation of cell proliferation	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Entrez Query:Oncogene,  Translocation
2261	FGFR3	fibroblast growth factor receptor 3 (achondroplasia, thanatophoric dwarfism)	NM_022965, NM_000142	NP_075254.1, NP_000133.1	ENSG00000068078	chr4:1765459 - 1778787	ATP binding;cell growth;fibroblast growth factor receptor activity;fibroblast growth factor receptor signaling pathway;identical protein binding;integral to plasma membrane;JAK-STAT cascade;MAPKKK cascade;membrane;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;skeletal development;transferase activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Tyrosine Kinase,  Missense mutation,  Translocation
2272	FHIT	fragile histidine triad gene	NM_002012	NP_002003.1	ENSG00000189283	chr3:59712991 - 60497735	bis(5'-adenosyl)-triphosphatase activity;cell cycle;cytoplasm;DNA replication;hydrolase activity;magnesium ion binding;manganese ion binding;negative regulation of progression through cell cycle;nucleotide metabolic process	Mitelman 2000,  Tumor Suppressor
81608	FIP1L1	FIP1 like 1 (S. cerevisiae)	NM_030917	NP_112179.2	ENSG00000145216	chr4:54004988 - 54020452	mRNA processing;nucleus;RNA binding	Futreal et al 2004,  Mitelman 2000,  Translocation
2313	FLI1	Friend leukemia virus integration 1	NM_002017	NP_002008.2	ENSG00000151702	chr11:128069363 - 128186093	circulation;hemostasis;nucleus;organ morphogenesis;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
2335	FN1	fibronectin 1	NM_212482, NM_212478, NM_212475, NM_054034, NM_212476, NM_212474, NM_002026	NP_997647.1, NP_997643.1, NP_997640.1, NP_473375.2, NP_997641.1, NP_997639.1, NP_002017.1	ENSG00000115414	chr2:215934522 - 216008770	acute-phase response;cell adhesion;cell migration;collagen binding;ER-Golgi intermediate compartment;extracellular matrix structural constituent;extracellular region;heparin binding;proteinaceous extracellular matrix;response to wounding;transmembrane receptor protein tyrosine kinase signaling pathway	Mitelman 2000,  Stability
23048	FNBP1	formin binding protein 1	NM_015033	NP_055848.1	ENSG00000187239	chr9:131692638 - 131845075	cytoskeleton;endocytosis;identical protein binding;intracellular;lipid binding;lysosome;membrane;ribosome;RNA binding;structural constituent of ribosome;translation	Futreal et al 2004,  Mitelman 2000,  Translocation
2308	FOXO1	forkhead box O1	NM_002015	NP_002006.2	ENSG00000150907	chr13:40031659 - 40138349	anti-apoptosis;blood vessel development;cytoplasm;insulin receptor signaling pathway;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of cell proliferation;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity;transcriptional activator activity	EGFR1,  TGFBR,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Translocation
2309	FOXO3	forkhead box O3	NM_201559	NP_963853.1	ENSG00000118689	chr6:108989104 - 109092751	antral ovarian follicle growth;apoptosis;cytoplasm;glucose homeostasis;induction of apoptosis;initiation of primordial ovarian follicle growth;membrane fraction;nucleus;oocyte maturation;ovulation (sensu Mammalia);positive regulation of erythrocyte differentiation;positive regulation of transcription from RNA polymerase II promoter;protein kinase binding;regulation of transcription, DNA-dependent;response to DNA damage stimulus;sequence-specific DNA binding;transcription;transcription factor activity;transc	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Translocation
4303	FOXO4	forkhead box O4	NM_005938	NP_005929.2	ENSG00000184481	chrX:70233103 - 70238659	cell cycle;cell cycle arrest;cell differentiation;cytosol;enzyme binding;G1 phase of mitotic cell cycle;insulin receptor signaling pathway;multicellular organismal development;negative regulation of angiogenesis;negative regulation of cell proliferation;negative regulation of smooth muscle cell differentiation;nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;striated muscle development;transcription;transcription factor activity;transcription factor binding;transcription from	TGFBR,  Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
10272	FSTL3	follistatin-like 3 (secreted glycoprotein)	NM_005860	NP_005851.1	ENSG00000070404	chr19:627423 - 632708	activin binding;activin inhibitor activity;extracellular space;negative regulation of BMP signaling pathway	Futreal et al 2004,  Mitelman 2000,  Translocation
2521	FUS	fusion (involved in t(12;16) in malignant liposarcoma)	NM_004960	NP_004951.1	ENSG00000089280	chr16:31099036 - 31110260	biological_process;cellular_component;DNA binding;intracellular;metal ion binding;molecular_function;nucleic acid binding;nucleotide binding;nucleus;protein binding;RNA binding;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
8522	GAS7	growth arrest-specific 7	NM_201432, NM_003644, NM_201433	NP_958836.1, NP_003635.2, NP_958839.1	ENSG00000007237	chr17:9761269 - 10042432	actin filament;actin filament binding;actin filament bundle formation;actin filament polymerization;cell cycle arrest;cell differentiation;endocytosis;multicellular organismal development;nervous system development;regulation of cell shape;ruffle;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Translocation
8833	GMPS	guanine monphosphate synthetase	NM_003875	NP_003866.1	ENSG00000163655	chr3:157071353 - 157138175	ATP binding;biosynthetic process;glutamine metabolic process;GMP biosynthetic process;GMP synthase (glutamine-hydrolyzing) activity;GMP synthase activity;ligase activity;nucleotide binding;purine base biosynthetic process;purine nucleotide biosynthetic process	Futreal et al 2004,  Mitelman 2000,  Translocation
9950	GOLGA5	golgi autoantigen, golgin subfamily a, 5	NM_005113	NP_005104.2	ENSG00000066455	chr14:92333535 - 92375544	ATP binding;cell surface receptor linked signal transduction;cis-Golgi network;Golgi apparatus;Golgi cisterna;Golgi organization and biogenesis;Golgi vesicle transport;integral to membrane;membrane;protein amino acid phosphorylation;protein homodimerization activity;protein-tyrosine kinase activity;Rab GTPase binding	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Entrez Query:Oncogene,  Translocation
57120	GOPC	golgi associated PDZ and coiled-coil motif containing			ENSG00000047932	chr6:null	apical protein localization;cystic fibrosis transmembrane conductance regulator binding;cytoplasm;cytoplasmic sequestering of CFTR protein;ER to Golgi vesicle-mediated transport;Golgi apparatus;Golgi to plasma membrane transport;intracellular transporter activity;membrane fraction;plasma membrane;protein homooligomerization;protein transport;syntaxin-6 binding;trans-Golgi network transport vesicle	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene
5413	GP1BB	septin 5	NM_002688, NM_000407	NP_002679.2, NP_000398.1	ENSG00000184702	chr22:18091092 - 18091987	cell cycle;cytokinesis;GTP binding;GTPase activity;nucleotide binding;plasma membrane;protein binding;regulation of exocytosis;structural molecule activity;synaptic vesicle;synaptic vesicle targeting	Futreal et al 2004,  Mitelman 2000,  Translocation
10243	GPHN	gephyrin	NM_020806, NM_001024218	NP_065857.1, NP_001019389.1	ENSG00000171723	chr14:66044998 - 66717407	catalytic activity;cytoskeleton;establishment of synaptic specificity at neuromuscular junction;magnesium ion binding;Mo-molybdopterin cofactor biosynthetic process;nucleotide binding	Futreal et al 2004,  Mitelman 2000,  Translocation
2950	GSTP1	glutathione S-transferase pi	NM_000852	NP_000843.1	ENSG00000084207	chr11:67107890 - 67110624	anti-apoptosis;central nervous system development;cytoplasm;glutathione transferase activity;metabolic process;protein binding;transferase activity	Mitelman 2000,  Stability,  Tumor Suppressor
3037	HAS2	hyaluronan synthase 2	NM_005328	NP_005319.1	ENSG00000170961	chr8:122695529 - 122710761	hyaluronan synthase activity;integral to plasma membrane;membrane;transferase activity, transferring glycosyl groups;transferase activity, transferring hexosyl groups	Mitelman 2000
3092	HIP1	huntingtin interacting protein 1	NM_005338	NP_005329.3	ENSG00000127946	chr7:75005428 - 75206174	actin binding;caspase activation;clathrin binding;clathrin cage assembly;cytoplasm;cytoskeleton;endocytosis;Golgi apparatus;membrane fraction;phospholipid binding;regulation of apoptosis;structural constituent of cytoskeleton	EGFR1,  Futreal et al 2004,  Mitelman 2000,  Translocation
8294	HIST1H4I	histone cluster 1, H4i			ENSG00000197238	chr6:null		Futreal et al 2004,  Mitelman 2000,  Translocation
3131	HLF	hepatic leukemia factor	NM_002126	NP_002117.1	ENSG00000108924	chr17:50697844 - 50753239	double-stranded DNA binding;multicellular organismal development;nucleus;protein dimerization activity;regulation of transcription, DNA-dependent;rhythmic process;sequence-specific DNA binding;transcription;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Translocation
3159	HMGA1	high mobility group AT-hook 1	NM_145905	NP_665912.1	ENSG00000137309	chr6:34316535 - 34320639	AT DNA binding;chromatin;chromosome;chromosome organization and biogenesis (sensu Eukaryota);DNA binding;DNA unwinding during replication;ligand-dependent nuclear receptor transcription coactivator activity;loss of chromatin silencing;nucleosome disassembly;nucleus;peroxisome proliferator activated receptor binding;positive regulation of transcription;protein complex assembly;regulation of transcription, DNA-dependent;retinoid X receptor binding;transcription;transcription factor activity;transcription fact	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
8091	HMGA2	high mobility group AT-hook 2	NM_003483, NM_003484	NP_003474.1, NP_003475.1	ENSG00000149948	chr12:64505317 - 64643339	AT DNA binding;chromatin;chromosome;chromosome organization and biogenesis (sensu Eukaryota);DNA binding;establishment and/or maintenance of chromatin architecture;multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene,  Translocation
3207	HOXA11	homeobox A11	NM_005523	NP_005514.1	ENSG00000005073	chr7:27188939 - 27191288	anatomical structure morphogenesis;induction of an organ;metanephros development;multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;skeletal development;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3209	HOXA13	homeobox A13	NM_000522	NP_000513.2	ENSG00000106031	chr7:27204341 - 27206221	multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;skeletal development;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3205	HOXA9	homeobox A9	NM_152739	NP_689952.1	ENSG00000078399	chr7:27169746 - 27171601	biological_process;molecular_function;multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription factor activity;transcriptional activator activity	TGFBR,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3227	HOXC11	homeobox C11	NM_014212	NP_055027.1	ENSG00000123388	chr12:52653292 - 52655464	endoderm development;induction of an organ;metanephros development;multicellular organismal development;nucleus;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Translocation
3229	HOXC13	homeobox C13	NM_017410	NP_059106.2	ENSG00000123364	chr12:52618957 - 52625307	anatomical structure morphogenesis;multicellular organismal development;nucleus;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3237	HOXD11	homeobox D11	NM_021192	NP_067015.2	ENSG00000128713	chr2:176680329 - 176682116	induction of an organ;metanephros development;multicellular organismal development;nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;skeletal development;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3239	HOXD13	homeobox D13	NM_000523	NP_000514.2	ENSG00000128714	chr2:176665864 - 176667704	embryonic limb morphogenesis;nucleus;pattern specification process;regulation of cell proliferation;regulation of transcription, DNA-dependent;sequence-specific DNA binding;skeletal development;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
3250	HPR	haptoglobin-related protein	NM_020995	NP_066275.3	ENSG00000197711	chr16:70654655 - 70668481	extracellular region;hemoglobin binding;proteolysis;serine-type endopeptidase activity	Mitelman 2000
10320	IKZF1	IKAROS family zinc finger 1 (Ikaros)	NM_006060	NP_006051.1	ENSG00000185811	chr7:50329202 - 50435819	DNA binding;intracellular;mesoderm development;metal ion binding;nucleus;regulation of transcription, DNA-dependent;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
3558	IL2	interleukin 2	NM_000586	NP_000577.2	ENSG00000109471	chr4:123592356 - 123597045	anti-apoptosis;cell adhesion;cell-cell signaling;cytokine activity;extracellular region;extracellular space;immune response;interleukin-2 receptor binding;kinase activator activity;natural killer cell activation;positive regulation of cell growth;positive regulation of cell proliferation;T cell differentiation	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Stability,  Tumor Suppressor,  Translocation
50615	IL21R	interleukin 21 receptor	NM_181078	NP_851565.1	ENSG00000103522	chr16:27348893 - 27368105	integral to membrane;interleukin-21 receptor activity;membrane;natural killer cell activation;receptor activity	Futreal et al 2004,  Mitelman 2000,  Translocation
3562	IL3	interleukin 3 (colony-stimulating factor, multiple)	NM_000588	NP_000579.2	ENSG00000164399	chr5:131424298 - 131426383	cell-cell signaling;cytokine activity;cytokine and chemokine mediated signaling pathway;extracellular region;extracellular space;immune response;interleukin-3 receptor binding;nervous system development;positive regulation of cell proliferation;positive regulation of peptidyl-tyrosine phosphorylation;positive regulation of survival gene product activity	Mitelman 2000,  Stability
3659	IRF1	interferon regulatory factor 1	NM_002198	NP_002189.1	ENSG00000125347	chr5:131847541 - 131853069	cell cycle;immune response;negative regulation of progression through cell cycle;nucleus;positive regulation of interleukin-12 biosynthetic process;positive regulation of transcription, DNA-dependent;transcription;transcription factor activity;transcription from RNA polymerase II promoter	Mitelman 2000,  Tumor Suppressor
3662	IRF4	interferon regulatory factor 4	NM_002460	NP_002451.2	ENSG00000137265	chr6:338152 - 352598	intracellular;nucleus;positive regulation of interleukin-10 biosynthetic process;positive regulation of interleukin-13 biosynthetic process;positive regulation of interleukin-2 biosynthetic process;positive regulation of interleukin-4 biosynthetic process;positive regulation of transcription;regulation of T-helper cell differentiation;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;T cell activation;transcription;transcription factor activity;transcription factor b	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
3717	JAK2	Janus kinase 2 (a protein tyrosine kinase)	NM_004972	NP_004963.1	ENSG00000096968	chr9:5011987 - 5116791	apoptosis;ATP binding;cell motility;cytoskeleton;intracellular signaling cascade;Janus kinase activity;mesoderm development;myeloid cell differentiation;negative regulation of cell proliferation;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor binding;regulation of progression through cell cycle;SH2 domain binding;STAT protein nuclear translocation;transferase activity;tyrosine phosphorylation of STAT protein	EGFR1,  Kit Receptor,  NOTCH,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Translocation
221895	JAZF1	JAZF zinc finger 1	NM_175061	NP_778231.2	ENSG00000153814	chr7:27838943 - 28186721	intracellular;metal ion binding;negative regulation of transcription from RNA polymerase II promoter;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;transcription corepressor activity;transcriptional repressor complex;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
2531	KDSR	follicular lymphoma variant translocation 1	NM_002035	NP_002026.1	ENSG00000119537	chr18:59149994 - 59185331	3-dehydrosphinganine reductase activity;endoplasmic reticulum;extracellular space;integral to membrane;membrane;metabolic process;oxidoreductase activity	Futreal et al 2004,  Mitelman 2000,  Translocation
57714	KIAA1618	KIAA1618	NM_020954	NP_066005.2	ENSG00000180843	chr17:75876754 - 75924899	oxidoreductase activity;transition metal ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
3895	KTN1	kinectin 1 (kinesin receptor)	NM_001079522, NM_182926, NM_004986	NP_001072990.1, NP_891556.1, NP_004977.2	ENSG00000126777	chr14:55148519 - 55220574	endoplasmic reticulum;endoplasmic reticulum membrane;integral to plasma membrane;membrane;membrane fraction;microtubule-based movement;molecular_function;receptor activity	TNF_alpha_NF_kB,  Futreal et al 2004,  Mitelman 2000,  Translocation
3910	LAMA4	laminin, alpha 4	NM_001105209, NM_002290, NM_001105206	NP_001098679.1, NP_002281.2, NP_001098676.1	ENSG00000112769	chr6:112537332 - 112682045	basal lamina;extracellular matrix structural constituent;laminin-1 complex;receptor binding;regulation of cell adhesion;regulation of cell migration;regulation of embryonic development	Mitelman 2000
3927	LASP1	LIM and SH3 protein 1	NM_006148	NP_006139.1	ENSG00000002834	chr17:34324113 - 34328651	actin binding;cortical actin cytoskeleton;cortical cytoskeleton organization and biogenesis;cytoskeleton;ion transport;ion transporter activity;metal ion binding;SH3/SH2 adaptor activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
3932	LCK	lymphocyte-specific protein tyrosine kinase	NM_005356	NP_005347.3	ENSG00000182866	chr1:32512517 - 32523904	ATP binding;ATPase binding;caspase activation;CD4 receptor binding;CD8 receptor binding;glycoprotein binding;hemopoiesis;induction of apoptosis;intracellular signaling cascade;lipid raft;nucleotide binding;pericentriolar material;phosphoinositide 3-kinase binding;plasma membrane;positive regulation of T cell activation;positive regulation of T cell receptor signaling pathway;protein amino acid phosphorylation;protein C-terminus binding;protein kinase binding;protein serine/threonine phosphatase activity;pro	NOTCH,  Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Tyrosine Kinase,  Entrez Query:Oncogene,  Translocation
3936	LCP1	lymphocyte cytosolic protein 1 (L-plastin)	NM_002298	NP_002289.2	ENSG00000136167	chr13:45599726 - 45631798	actin binding;actin filament;actin filament binding;actin filament bundle formation;biological_process;calcium ion binding;cytoplasm;cytosol;identical protein binding;phagocytic cup;ruffle	Futreal et al 2004,  Mitelman 2000,  Translocation
10186	LHFP	lipoma HMGIC fusion partner	NM_005780	NP_005771.1	ENSG00000183722	chr13:38816072 - 39073353	DNA binding;integral to membrane;membrane	Futreal et al 2004,  Mitelman 2000,  Translocation
89884	LHX4	LIM homeobox 4	NM_033343	NP_203129.1	ENSG00000121454	chr1:178466287 - 178510337	metal ion binding;nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription factor activity;zinc ion binding	Mitelman 2000
3977	LIFR	leukemia inhibitory factor receptor alpha	NM_002310, NM_001127671	NP_002301.1, NP_001121143.1	ENSG00000113594	chr5:38517453 - 38566506	cell surface receptor linked signal transduction;integral to plasma membrane;leukemia inhibitory factor receptor activity;membrane;positive regulation of cell proliferation;protein binding;receptor activity	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
4004	LMO1	LIM domain only 1 (rhombotin 1)	NM_002315	NP_002306.1	ENSG00000166407	chr11:8202738 - 8241485	cell proliferation;metal ion binding;multicellular organismal development;nucleus;transcription factor activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
4005	LMO2	LIM domain only 2 (rhombotin-like 1)	NM_005574	NP_005565.2	ENSG00000135363	chr11:33837477 - 33847508	metal ion binding;multicellular organismal development;nucleus;protein binding;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
4026	LPP	LIM domain containing preferred translocation partner in lipoma	NM_005578	NP_005569.1	ENSG00000145012	chr3:189606602 - 190074961	biological_process;cell adhesion;cellular_component;metal ion binding;molecular_function;nucleus;protein binding;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
4066	LYL1	lymphoblastic leukemia derived sequence 1	NM_005583	NP_005574.2	ENSG00000104903	chr19:13071132 - 13072985	DNA binding;nucleus;regulation of transcription, DNA-dependent;transcription regulator activity	Futreal et al 2004,  Mitelman 2000,  Translocation
4094	MAF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	NM_001031804, NM_005360	NP_001026974.1, NP_005351.2	ENSG00000178573	chr16:78185857 - 78191300	chromatin;cytokine production;cytoplasm;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein dimerization activity;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
9935	MAFB	v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)	NM_005461	NP_005452.2	ENSG00000179050	chr20:38749932 - 38750904	inner ear morphogenesis;negative regulation of erythrocyte differentiation;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein dimerization activity;respiratory gaseous exchange;segment specification;sensory organ development;sequence-specific DNA binding;transcription;transcription factor activity;transcription factor binding;transcription factor complex	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
10892	MALT1	mucosa associated lymphoid tissue lymphoma translocation gene 1	NM_006785, NM_173844	NP_006776.1, NP_776216.1	ENSG00000172175	chr18:54489855 - 54566054	activation of NF-kappaB-inducing kinase;anti-apoptosis;caspase activity;CBM complex;cytoplasm;defense response;kinase activator activity;nuclear export;nucleus;peptidase activity;positive regulation of I-kappaB kinase/NF-kappaB cascade;positive regulation of T cell activation;positive regulation of T cell cytokine production;protein oligomerization;protein self-association;proteolysis;regulation of apoptosis;signal transducer activity;T cell receptor signaling pathway;ubiquitin cycle;ubiquitin-protein ligas	Futreal et al 2004,  Mitelman 2000,  Translocation
84441	MAML2	mastermind-like 2 (Drosophila)	NM_032427	NP_115803.1	null	chr11:95351759 - 95714707	Notch signaling pathway;nucleus;positive regulation of transcription from RNA polymerase II promoter;regulation of transcription, DNA-dependent;transcription;transcription coactivator activity	NOTCH,  Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
4197	MDS1	myelodysplasia syndrome 1			null	chr3:null	transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Translocation
57591	MKL1	megakaryoblastic leukemia (translocation) 1	NM_020831	NP_065882.1	ENSG00000196588	chr22:39137339 - 39189177	actin binding;anti-apoptosis;cytoplasm;nucleic acid binding;nucleus;positive regulation of transcription;protein binding;regulation of transcription, DNA-dependent;transcription;transcription coactivator activity	Futreal et al 2004,  Mitelman 2000,  Translocation
4291	MLF1	myeloid leukemia factor 1	NM_022443	NP_071888.1	ENSG00000178053	chr3:159771783 - 159805685	cell cycle arrest;cell differentiation;cytoplasm;DNA binding;multicellular organismal development;myeloid progenitor cell differentiation;nucleus;protein binding;protein domain specific binding;transcription	Futreal et al 2004,  Mitelman 2000,  Translocation
4297	MLL	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)	NM_005933	NP_005924.2	ENSG00000118058	chr11:117812437 - 117898097	anterior/posterior pattern formation;ATP binding;DNA binding;DNA methylation;embryonic hemopoiesis;metal ion binding;nuclear part;protein amino acid phosphorylation;protein binding;protein complex assembly;protein homodimerization activity;protein kinase activity;regulation of histone H3-K4 methylation;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;transcription;transcription factor activity;transcription from RNA polymerase II promoter;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
4298	MLLT1	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1	NM_005934	NP_005925.2	ENSG00000130382	chr19:6164052 - 6230795	DNA binding;nucleus;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;transcription;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Translocation
