Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
1387	CREBBP	CREB binding protein (Rubinstein-Taybi syndrome)	NM_004380, NM_001079846	NP_004371.2, NP_001073315.1	ENSG00000005339	chr16:3717719 - 3869918	acetyltransferase activity;cytoplasm;histone acetylation;histone acetyltransferase activity;homeostatic process;metal ion binding;MyoD binding;N-terminal peptidyl-lysine acetylation;nucleus;positive regulation of transcription;protein binding;protein complex assembly;regulation of transcription, DNA-dependent;response to hypoxia;signal transducer activity;signal transduction;transcription coactivator activity;transcription factor activity;transferase activity;zinc ion binding	Androgen Receptor,  Hedgehog,  TGFBR,  TNF_alpha_NF_kB,  Futreal et al 2004,  Mitelman 2000,  Stability,  Tumor Suppressor,  Translocation
1499	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	NM_001904	NP_001895.1	ENSG00000168036	chr3:41240563 - 41255837	alpha-catenin binding;androgen receptor binding;androgen receptor signaling pathway;apical part of cell;basolateral plasma membrane;beta-catenin destruction complex;binding;bone resorption;cadherin binding;cell fate determination;cell fate specification;cell maturation;cell-cell adherens junction;cell-cell adhesion;cellular morphogenesis during differentiation;chromatin binding;cytoplasm;cytoskeleton;dorsal/ventral axis specification;ectoderm development;embryonic arm morphogenesis;embryonic digit morphogen	Androgen Receptor,  TGFBR,  Wnt,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Missense mutation
57007	CXCR7	chemokine (C-X-C motif) receptor 7	NM_020311	NP_064707.1	ENSG00000144476	chr2:237153847 - 237154936	biological_process;G-protein coupled receptor protein signaling pathway;integral to membrane;membrane;receptor activity;rhodopsin-like receptor activity;signal transduction	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Translocation
1540	CYLD	cylindromatosis (turban tumor syndrome)	NM_001042412, NM_015247	NP_001035877.1, NP_056062.1	ENSG00000083799	chr16:49341110 - 49387920	cell cycle;cysteine-type peptidase activity;cytoskeleton;intracellular;negative regulation of progression through cell cycle;ribosome;structural constituent of ribosome;translation;ubiquitin cycle;ubiquitin thiolesterase activity;ubiquitin-dependent protein catabolic process	TNF_alpha_NF_kB,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
1643	DDB2	damage-specific DNA binding protein 2, 48kDa	NM_000107	NP_000098.1	ENSG00000134574	chr11:47193263 - 47216976	damaged DNA binding;nucleotide-excision repair;nucleus;protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Entrez Query:Oncogene,  Missense mutation,  Nonsense mutation
1649	DDIT3	DNA-damage-inducible transcript 3	NM_004083	NP_004074.2	ENSG00000175197	chr12:56196858 - 56197456	cell cycle;cell cycle arrest;ER overload response;mRNA transcription from RNA polymerase II promoter;nucleus;protein dimerization activity;regulation of apoptosis;regulation of cell redox homeostasis;regulation of progression through cell cycle;regulation of transcription, DNA-dependent;response to DNA damage stimulus;sequence-specific DNA binding;transcription;transcription corepressor activity;transcription factor activity;unfolded protein response	Futreal et al 2004,  Mitelman 2000,  Stability,  Entrez Query:Oncogene,  Translocation
1662	DDX10	DEAD (Asp-Glu-Ala-Asp) box polypeptide 10	NM_004398	NP_004389.2	ENSG00000178105	chr11:108041090 - 108316360	ATP binding;ATP-dependent helicase activity;hydrolase activity;nucleotide binding;RNA binding;RNA helicase activity	Futreal et al 2004,  Mitelman 2000,  Translocation
1656	DDX6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 6	NM_004397	NP_004388.2	ENSG00000110367	chr11:118130630 - 118162170	ATP binding;ATP-dependent helicase activity;hydrolase activity;nucleotide binding;nucleus;protein binding;RNA binding;RNA helicase activity	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
7913	DEK	DEK oncogene (DNA binding)	NM_003472	NP_003463.1	ENSG00000124795	chr6:18333928 - 18372197	DNA binding;histone binding;nucleus;regulation of transcription from RNA polymerase II promoter;signal transduction;specific RNA polymerase II transcription factor activity;viral genome replication	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
1956	EGFR	epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	NM_201284, NM_005228, NM_201283, NM_201282	NP_958441.1, NP_005219.2, NP_958440.1, NP_958439.1	ENSG00000146648	chr7:55054464 - 55240804	actin filament binding;AP-2 adaptor complex;ATP binding;calcium-dependent phospholipase A2 activation;cell cycle;cell proliferation;cell surface receptor linked signal transduction;cell-cell adhesion;cytoplasm;double-stranded DNA binding;endosome;epidermal growth factor receptor activity;epidermal growth factor receptor signaling pathway;extracellular space;identical protein binding;integral to membrane;MAP/ERK kinase kinase activity;negative regulation of progression through cell cycle;nitric-oxide synthas	Alpha6Beta4 Integrin,  EGFR1,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Amplification,  Missense mutation
1974	EIF4A2	eukaryotic translation initiation factor 4A, isoform 2	NM_001967	NP_001958.2	ENSG00000156976	chr3:187984093 - 187989752	ATP binding;ATP-dependent helicase activity;eukaryotic translation initiation factor 4F complex;hydrolase activity;nucleic acid binding;nucleotide binding;protein binding;regulation of translational initiation;RNA binding;translation;translation initiation factor activity	Futreal et al 2004,  Translocation
8178	ELL	elongation factor RNA polymerase II	NM_006532	NP_006523.1	ENSG00000105656	chr19:18416561 - 18493865	nucleus;positive transcription elongation factor activity;protein binding;regulation of transcription, DNA-dependent;RNA elongation from RNA polymerase II promoter;transcription	Futreal et al 2004,  Mitelman 2000,  Translocation
2033	EP300	E1A binding protein p300	NM_001429	NP_001420.2	ENSG00000100393	chr22:39818954 - 39904906	acetyltransferase activity;apoptosis;cell cycle;heart development;histone acetylation;histone acetyltransferase activity;histone acetyltransferase complex;homeostatic process;lung development;metal ion binding;N-terminal peptidyl-lysine acetylation;nervous system development;nucleus;organ morphogenesis;positive regulation of transcription factor activity;positive regulation of transcription, DNA-dependent;protein C-terminus binding;response to hypoxia;signal transduction;somitogenesis;striated muscle develo	Androgen Receptor,  Kit Receptor,  NOTCH,  TGFBR,  Wnt,  Futreal et al 2004,  Mitelman 2000,  Translocation
2060	EPS15	epidermal growth factor receptor pathway substrate 15	NM_001981	NP_001972.1	ENSG00000085832	chr1:51594959 - 51757491	calcium ion binding;cell proliferation;coated pit;epidermal growth factor receptor signaling pathway;plasma membrane;protein binding;receptor activity;vesicle organization and biogenesis	EGFR1,  Futreal et al 2004,  Mitelman 2000,  Translocation
2064	ERBB2	v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	NM_001005862, NM_004448	NP_001005862.1, NP_004439.2	ENSG00000141736	chr17:35110017 - 35137823	apical plasma membrane;ATP binding;cell proliferation;cytoplasm;epidermal growth factor receptor activity;ErbB-3 class receptor binding;extracellular region;heart development;identical protein binding;integral to membrane;mammary gland development;membrane;myelination;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;peripheral nervous system development;phosphoinositide-mediated signaling;plasma membrane;positive regulation of epithelial cell proliferation;positive regulation of MAP	Alpha6Beta4 Integrin,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Amplification
23085	ERC1	ELKS/RAB6-interacting/CAST family member 1	NM_178038, NM_178039, NM_178037, NM_178040, NM_015064	NP_829882.1, NP_829883.1, NP_829881.1, NP_829884.1, NP_055879.1	ENSG00000082805	chr12:1007330 - 1469657	activation of NF-kappaB transcription factor;cytoplasm;I-kappaB phosphorylation;IkappaB kinase complex;leucine zipper domain binding;multicellular organismal development;positive regulation of anti-apoptosis;presynaptic membrane;protein binding;protein transport;regulation of transcription, DNA-dependent	Futreal et al 2004,  Mitelman 2000,  Translocation
2068	ERCC2	excision repair cross-complementing rodent repair deficiency, complementation group 2 (xeroderma pigmentosum D)	NM_000400	NP_000391.1	ENSG00000104884	chr19:50546726 - 50565638	5' to 3' DNA helicase activity;aging;ATP binding;ATP-dependent DNA helicase activity;DNA binding;holo TFIIH complex;hydrolase activity;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;induction of apoptosis;magnesium ion binding;nucleobase, nucleoside, nucleotide and nucleic acid metabolic process;nucleotide binding;nucleotide-excision repair;nucleus;post-embryonic development;protein binding;regulation of transcription, DNA-dependent;response to oxidative stress;sensory pe	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
2071	ERCC3	excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing)	NM_000122	NP_000113.1	ENSG00000163161	chr2:127731641 - 127768127	3' to 5' DNA helicase activity;ATP binding;ATP-dependent DNA helicase activity;damaged DNA binding;DNA binding;DNA topological change;helicase activity;holo TFIIH complex;hydrolase activity;induction of apoptosis;nucleotide binding;nucleotide-excision repair;nucleus;regulation of transcription, DNA-dependent;sensory perception of sound;transcription;transcription factor binding;transcription from RNA polymerase II promoter;transcription-coupled nucleotide-excision repair	Futreal et al 2004,  Protein Kinase,  Stability,  Missense mutation,  Splicing mutation
2072	ERCC4	excision repair cross-complementing rodent repair deficiency, complementation group 4	NM_005236	NP_005227.1	ENSG00000175595	chr16:13921523 - 13949705	DNA binding;endodeoxyribonuclease activity;hydrolase activity;magnesium ion binding;nucleotide-excision repair;nucleotide-excision repair complex;nucleus	Futreal et al 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation
2073	ERCC5	excision repair cross-complementing rodent repair deficiency, complementation group 5 (xeroderma pigmentosum, complementation group G (Cockayne syndrome))	NM_000123	NP_000114.2	ENSG00000134899	chr13:102257618 - 102322747	DNA binding;DNA repair;endodeoxyribonuclease activity;endonuclease activity;hydrolase activity;nuclease activity;nucleotide-excision repair;nucleus;sensory perception of sound;single-stranded DNA binding;transcription-coupled nucleotide-excision repair	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Frameshift mutation,  Missense mutation,  Nonsense mutation
2078	ERG	v-ets erythroblastosis virus E26 oncogene homolog (avian)	NM_182918, NM_004449	NP_891548.1, NP_004440.1	ENSG00000157554	chr21:38677194 - 38792174	cell proliferation;multicellular organismal development;nucleus;protein amino acid phosphorylation;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;signal transducer activity;signal transduction;transcription;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
2115	ETV1	ets variant gene 1	NM_004956	NP_004947.2	ENSG00000006468	chr7:13902015 - 13995202	nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Translocation
2118	ETV4	ets variant gene 4 (E1A enhancer binding protein, E1AF)	NM_001079675	NP_001977.1	ENSG00000175832	chr17:38961412 - 38978511	motor axon guidance;nucleus;organ morphogenesis;positive regulation of transcription;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity;transcriptional activator activity	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
2120	ETV6	ets variant gene 6 (TEL oncogene)	NM_001987	NP_001978.1	ENSG00000139083	chr12:11694328 - 11935247	cell differentiation;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Stability,  Entrez Query:Oncogene,  Translocation
2122	EVI1	ecotropic viral integration site 1	NM_005241, NM_001105077	NP_005232.2, NP_001098547.2	ENSG00000085276	chr3:170285390 - 170345481	biological_process;DNA binding;intracellular;metal ion binding;molecular_function;multicellular organismal development;nucleic acid binding;nucleus;positive regulation of transcription from RNA polymerase II promoter;regulation of cell proliferation;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene,  Translocation
2130	EWSR1	Ewing sarcoma breakpoint region 1	NM_005243, NM_013986	NP_005234.1, NP_053733.1	ENSG00000182944	chr22:27994325 - 28026151	calmodulin binding;intracellular;metal ion binding;nucleic acid binding;nucleotide binding;nucleus;regulation of transcription, DNA-dependent;RNA binding;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene,  Translocation
2131	EXT1	exostoses (multiple) 1	NM_000127	NP_000118.2	ENSG00000182197	chr8:118881131 - 119192466	cell cycle;endoderm development;endoplasmic reticulum;endoplasmic reticulum membrane;gastrulation;glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity;glycosaminoglycan biosynthetic process;Golgi apparatus;heparan sulfate proteoglycan biosynthetic process;integral to endoplasmic reticulum membrane;integral to membrane;membrane;mesoderm development;N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity;negative regulation of progression through ce	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
2132	EXT2	exostoses (multiple) 2	NM_207122	NP_997005.1	ENSG00000151348	chr11:44085838 - 44222413	cell cycle;endoplasmic reticulum;endoplasmic reticulum membrane;glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity;glycosaminoglycan biosynthetic process;Golgi apparatus;integral to membrane;membrane;N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity;negative regulation of progression through cell cycle;protein binding;signal transduction;skeletal development;transferase activity, transferring glycosyl groups	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
2175	FANCA	Fanconi anemia, complementation group A	NM_001018112, NM_000135	NP_001018122.1, NP_000126.2	ENSG00000187741	chr16:88332509 - 88410524	cytoplasm;DNA repair;nucleus;protein binding;protein complex assembly	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
2176	FANCC	Fanconi anemia, complementation group C	NM_000136	NP_000127.2	ENSG00000158169	chr9:96903809 - 97051394	cytoplasm;cytosol;DNA repair;germ cell development;nucleotide-excision repair;nucleus;protein binding;protein complex assembly	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
2177	FANCD2	Fanconi anemia, complementation group D2	NM_001018115, NM_033084	NP_001018125.1, NP_149075.2	ENSG00000144554	chr3:10045341 - 10115634	biological_process;cell cycle;cellular_component;condensed chromosome;DNA repair;molecular_function;nucleus;protein binding	TNF_alpha_NF_kB,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation
2178	FANCE	Fanconi anemia, complementation group E	NM_021922	NP_068741.1	ENSG00000112039	chr6:35528300 - 35542100	DNA repair;molecular_function;nucleus;protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Nonsense mutation,  Splicing mutation
2188	FANCF	Fanconi anemia, complementation group F	NM_022725	NP_073562.1	ENSG00000183161	chr11:22602807 - 22603932	biological_process;cellular_component;DNA repair;molecular_function;nucleus;protein binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Nonsense mutation
2189	FANCG	Fanconi anemia, complementation group G	NM_004629	NP_004620.1	ENSG00000165281	chr9:35064104 - 35069521	binding;cell cycle checkpoint;damaged DNA binding;DNA repair;nucleus;ovarian follicle development;response to radiation;spermatid development	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
355	FAS	Fas (TNF receptor superfamily, member 6)	NM_152875, NM_152877, NM_000043, NM_152872, NM_152874, NM_152871, NM_152876	NP_690614.1, NP_690616.1, NP_000034.1, NP_690611.1, NP_690613.1, NP_690610.1, NP_690615.1	ENSG00000026103	chr10:90740613 - 90764187	anti-apoptosis;apoptosis;cytosol;identical protein binding;immune response;induction of apoptosis;integral to membrane;membrane;protein binding;protein complex assembly;regulation of apoptosis;signal transduction;soluble fraction;transmembrane receptor activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Missense mutation
55294	FBXW7	F-box and WD repeat domain containing 7	NM_001013415, NM_033632, NM_018315	NP_001013433.1, NP_361014.1, NP_060785.2	ENSG00000109670	chr4:153463482 - 153552405	nucleus;protein binding;protein ubiquitination	NOTCH,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Missense mutation,  Nonsense mutation
2213	FCGR2B	Fc fragment of IgG, low affinity IIb, receptor (CD32)	NM_001002275, NM_001002273, NM_001002274, NM_004001	NP_001002275.1, NP_001002273.1, NP_001002274.1, NP_003992.3	ENSG00000072694	chr1:159899655 - 159913967	IgG binding;immune response;integral to membrane;plasma membrane;protein binding;receptor activity;signal transduction	Futreal et al 2004,  Mitelman 2000,  Translocation
83417	FCRL4	Fc receptor-like 4	NM_031282	NP_112572.1	ENSG00000163518	chr1:155811937 - 155834358	receptor activity	Futreal et al 2004,  Translocation
54738	FEV	FEV (ETS oncogene family)	NM_017521	NP_059991.1	ENSG00000163497	chr2:219554632 - 219558041	nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription corepressor activity;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
2260	FGFR1	fibroblast growth factor receptor 1 (fms-related tyrosine kinase 2, Pfeiffer syndrome)	NM_023108, NM_023105, NM_023110, NM_023106, NM_023107, NM_015850	NP_075596.1, NP_075593.1, NP_075598.2, NP_075594.1, NP_075595.1, NP_056934.2	ENSG00000077782	chr8:38390302 - 38434121	ATP binding;cell growth;fibroblast growth factor receptor activity;fibroblast growth factor receptor signaling pathway;heparin binding;integral to plasma membrane;MAPKKK cascade;membrane;membrane fraction;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;receptor activity;skeletal development;transferase activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tyrosine Kinase,  Entrez Query:Oncogene,  Translocation
11116	FGFR1OP	FGFR1 oncogene partner	NM_194429, NM_007045	NP_919410.1, NP_008976.1	ENSG00000112486	chr6:167332890 - 167373456	positive regulation of cell proliferation	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Entrez Query:Oncogene,  Translocation
2263	FGFR2	fibroblast growth factor receptor 2 (bacteria-expressed kinase, keratinocyte growth factor receptor, craniofacial dysostosis 1, Crouzon syndrome, Pfeiffer syndrome, Jackson-Weiss syndrome)	NM_000141, NM_022970	NP_000132.3, NP_075259.4	ENSG00000066468	chr10:123229360 - 123343321	ATP binding;cell growth;cell surface;fibroblast growth factor receptor activity;heparin binding;integral to membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;receptor activity;transferase activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tyrosine Kinase,  Entrez Query:Oncogene,  Missense mutation
2261	FGFR3	fibroblast growth factor receptor 3 (achondroplasia, thanatophoric dwarfism)	NM_022965, NM_000142	NP_075254.1, NP_000133.1	ENSG00000068078	chr4:1765459 - 1778787	ATP binding;cell growth;fibroblast growth factor receptor activity;fibroblast growth factor receptor signaling pathway;identical protein binding;integral to plasma membrane;JAK-STAT cascade;MAPKKK cascade;membrane;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;skeletal development;transferase activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Tyrosine Kinase,  Missense mutation,  Translocation
2271	FH	fumarate hydratase	NM_000143	NP_000134.2	ENSG00000091483	chr1:239727750 - 239749645	cell cycle;cytoplasm;fumarate hydratase activity;fumarate metabolic process;lyase activity;mitochondrion;negative regulation of progression through cell cycle;tricarboxylic acid cycle;tricarboxylic acid cycle enzyme complex	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
81608	FIP1L1	FIP1 like 1 (S. cerevisiae)	NM_030917	NP_112179.2	ENSG00000145216	chr4:54004988 - 54020452	mRNA processing;nucleus;RNA binding	Futreal et al 2004,  Mitelman 2000,  Translocation
201163	FLCN	folliculin	NM_144606, NM_144997	NP_653207.1, NP_659434.2	ENSG00000154803	chr17:17057693 - 17072176	cell cycle;negative regulation of progression through cell cycle	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
2313	FLI1	Friend leukemia virus integration 1	NM_002017	NP_002008.2	ENSG00000151702	chr11:128069363 - 128186093	circulation;hemostasis;nucleus;organ morphogenesis;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
2322	FLT3	fms-related tyrosine kinase 3	NM_004119	NP_004110.2	ENSG00000122025	chr13:27476188 - 27572647	ATP binding;integral to plasma membrane;lymphocyte differentiation;membrane;nucleotide binding;positive regulation of cell proliferation;protein amino acid phosphorylation;protein binding;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway;vascular endothelial growth factor receptor activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase,  Missense mutation
2324	FLT4	fms-related tyrosine kinase 4	NM_182925, NM_002020	NP_891555.2, NP_002011.2	ENSG00000037280	chr5:179962797 - 180009151	ATP binding;integral to plasma membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway;vascular endothelial growth factor receptor activity	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tyrosine Kinase,  Missense mutation
23048	FNBP1	formin binding protein 1	NM_015033	NP_055848.1	ENSG00000187239	chr9:131692638 - 131845075	cytoskeleton;endocytosis;identical protein binding;intracellular;lipid binding;lysosome;membrane;ribosome;RNA binding;structural constituent of ribosome;translation	Futreal et al 2004,  Mitelman 2000,  Translocation
2308	FOXO1	forkhead box O1	NM_002015	NP_002006.2	ENSG00000150907	chr13:40031659 - 40138349	anti-apoptosis;blood vessel development;cytoplasm;insulin receptor signaling pathway;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of cell proliferation;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity;transcriptional activator activity	EGFR1,  TGFBR,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Translocation
2309	FOXO3	forkhead box O3	NM_201559	NP_963853.1	ENSG00000118689	chr6:108989104 - 109092751	antral ovarian follicle growth;apoptosis;cytoplasm;glucose homeostasis;induction of apoptosis;initiation of primordial ovarian follicle growth;membrane fraction;nucleus;oocyte maturation;ovulation (sensu Mammalia);positive regulation of erythrocyte differentiation;positive regulation of transcription from RNA polymerase II promoter;protein kinase binding;regulation of transcription, DNA-dependent;response to DNA damage stimulus;sequence-specific DNA binding;transcription;transcription factor activity;transc	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Translocation
4303	FOXO4	forkhead box O4	NM_005938	NP_005929.2	ENSG00000184481	chrX:70233103 - 70238659	cell cycle;cell cycle arrest;cell differentiation;cytosol;enzyme binding;G1 phase of mitotic cell cycle;insulin receptor signaling pathway;multicellular organismal development;negative regulation of angiogenesis;negative regulation of cell proliferation;negative regulation of smooth muscle cell differentiation;nucleus;regulation of transcription, DNA-dependent;sequence-specific DNA binding;striated muscle development;transcription;transcription factor activity;transcription factor binding;transcription from	TGFBR,  Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
10272	FSTL3	follistatin-like 3 (secreted glycoprotein)	NM_005860	NP_005851.1	ENSG00000070404	chr19:627423 - 632708	activin binding;activin inhibitor activity;extracellular space;negative regulation of BMP signaling pathway	Futreal et al 2004,  Mitelman 2000,  Translocation
2521	FUS	fusion (involved in t(12;16) in malignant liposarcoma)	NM_004960	NP_004951.1	ENSG00000089280	chr16:31099036 - 31110260	biological_process;cellular_component;DNA binding;intracellular;metal ion binding;molecular_function;nucleic acid binding;nucleotide binding;nucleus;protein binding;RNA binding;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
8522	GAS7	growth arrest-specific 7	NM_201432, NM_003644, NM_201433	NP_958836.1, NP_003635.2, NP_958839.1	ENSG00000007237	chr17:9761269 - 10042432	actin filament;actin filament binding;actin filament bundle formation;actin filament polymerization;cell cycle arrest;cell differentiation;endocytosis;multicellular organismal development;nervous system development;regulation of cell shape;ruffle;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Translocation
2623	GATA1	GATA binding protein 1 (globin transcription factor 1)	NM_002049	NP_002040.1	ENSG00000102145	chrX:48534460 - 48537515	metal ion binding;multicellular organismal development;nucleus;regulation of transcription from RNA polymerase II promoter;sequence-specific DNA binding;transcription;transcription factor activity;zinc ion binding	NOTCH,  Futreal et al 2004,  Frameshift mutation,  Missense mutation
8833	GMPS	guanine monphosphate synthetase	NM_003875	NP_003866.1	ENSG00000163655	chr3:157071353 - 157138175	ATP binding;biosynthetic process;glutamine metabolic process;GMP biosynthetic process;GMP synthase (glutamine-hydrolyzing) activity;GMP synthase activity;ligase activity;nucleotide binding;purine base biosynthetic process;purine nucleotide biosynthetic process	Futreal et al 2004,  Mitelman 2000,  Translocation
2778	GNAS	GNAS complex locus	NM_080426, NM_001077489, NM_001077488, NM_000516, NM_080425, NM_016592	NP_536351.1, NP_001070957.1, NP_001070956.1, NP_000507.1, NP_536350.2, NP_057676.1	ENSG00000087460	chr20:56861715 - 56919279	adenylate cyclase activation;cytoplasm;extracellular region;G-protein coupled receptor protein signaling pathway;G-protein signaling, adenylate cyclase activating pathway;Golgi to secretory vesicle transport;Golgi trans cisterna;GTP binding;GTPase activity;guanyl nucleotide binding;heterotrimeric G-protein complex;membrane;molecular_function;nucleotide binding;plasma membrane;pregnancy;protein binding;protein secretion;protein targeting;sensory perception of smell;signal transducer activity;signal transduct	Futreal et al 2004,  Missense mutation
9950	GOLGA5	golgi autoantigen, golgin subfamily a, 5	NM_005113	NP_005104.2	ENSG00000066455	chr14:92333535 - 92375544	ATP binding;cell surface receptor linked signal transduction;cis-Golgi network;Golgi apparatus;Golgi cisterna;Golgi organization and biogenesis;Golgi vesicle transport;integral to membrane;membrane;protein amino acid phosphorylation;protein homodimerization activity;protein-tyrosine kinase activity;Rab GTPase binding	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Entrez Query:Oncogene,  Translocation
57120	GOPC	golgi associated PDZ and coiled-coil motif containing			ENSG00000047932	chr6:null	apical protein localization;cystic fibrosis transmembrane conductance regulator binding;cytoplasm;cytoplasmic sequestering of CFTR protein;ER to Golgi vesicle-mediated transport;Golgi apparatus;Golgi to plasma membrane transport;intracellular transporter activity;membrane fraction;plasma membrane;protein homooligomerization;protein transport;syntaxin-6 binding;trans-Golgi network transport vesicle	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene
