Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
6047	RNF4	ring finger protein 4	NM_002938	NP_002929.1	ENSG00000063978	chr4:2462018 - 2485344	androgen receptor binding;androgen receptor signaling pathway;metal ion binding;nucleus;positive regulation of transcription, DNA-dependent;protein binding;regulation of transcription from RNA polymerase II promoter;transcription;transcription coactivator activity;transcription factor activity;zinc ion binding	Androgen Receptor
861	RUNX1	runt-related transcription factor 1 (acute myeloid leukemia 1; aml1 oncogene)	NM_001754, NM_001001890, NM_001122607	NP_001745.2, NP_001001890.1, NP_001116079.1	ENSG00000159216	chr21:35086301 - 35343066	ATP binding;biological_process;cellular_component;chloride ion binding;hemopoiesis;molecular_function;multicellular organismal development;nucleus;positive regulation of angiogenesis;positive regulation of granulocyte differentiation;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of transcription, DNA-dependent;transcription;transcription factor activity;transcriptional activator activity	Androgen Receptor,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
860	RUNX2	runt-related transcription factor 2	NM_004348, NM_001015051, NM_001024630	NP_004339.3, NP_001015051.2, NP_001019801.2	ENSG00000124813	chr6:45404037 - 45623020	ATP binding;negative regulation of transcription;nucleus;osteoblast differentiation;protein binding;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;transcription;transcription factor activity;transcriptional activator activity	Androgen Receptor,  TGFBR,  Wnt,  Entrez Query:Oncogene
29843	SENP1	SUMO1/sentrin specific peptidase 1	NM_014554	NP_055369.1	ENSG00000079387	chr12:46725371 - 46781522	cysteine-type peptidase activity;endopeptidase activity;nucleus;proteolysis;ubiquitin cycle	Androgen Receptor,  Stability,  Tumor Suppressor
25942	SIN3A	SIN3 homolog A, transcription regulator (yeast)	NM_015477	NP_056292.1	ENSG00000169375	chr15:73451372 - 73509769	negative regulation of transcription, DNA-dependent;nucleus;protein binding;transcription	Androgen Receptor,  EGFR1,  Hedgehog,  NOTCH
4088	SMAD3	SMAD family member 3	NM_005902	NP_005893.1	ENSG00000166949	chr15:65145546 - 65269928	double-stranded DNA binding;intracellular;mesoderm formation;negative regulation of transcription from RNA polymerase II promoter;nucleus;paraxial mesoderm morphogenesis;plasma membrane;positive regulation of transcription from RNA polymerase II promoter;regulation of binding;regulation of epithelial cell proliferation;regulation of immune response;regulation of striated muscle development;regulation of transforming growth factor beta receptor signaling pathway;T cell activation;transcription;transcription 	Alpha6Beta4 Integrin,  Androgen Receptor,  EGFR1,  ID,  NOTCH,  TGFBR,  Wnt,  Protein Kinase,  Stability,  Tumor Suppressor
4089	SMAD4	SMAD family member 4	NM_005359	NP_005350.1	ENSG00000141646	chr18:46827414 - 46858835	anterior/posterior pattern formation;cytoplasm;gastrulation (sensu Mammalia);intracellular;kidney development;negative regulation of cell proliferation;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of binding;SMAD protein complex assembly;transcription;transcription cofactor activity;transcription factor activity;transcription factor complex;transcriptional activator activity;ureteric bud branching	Androgen Receptor,  NOTCH,  TGFBR,  Wnt,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation
6667	SP1	Sp1 transcription factor	NM_138473	NP_612482.2	ENSG00000185591	chr12:52060342 - 52091291	double-stranded DNA binding;intracellular;metal ion binding;nucleus;positive regulation of global transcription from RNA polymerase II promoter;positive regulation of transcription, DNA-dependent;protein C-terminus binding;protein homodimerization activity;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription;transcription factor activity;transcriptional activator activity;zinc ion binding	Androgen Receptor,  EGFR1,  TGFBR,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
25803	SPDEF	SAM pointed domain containing ets transcription factor	NM_012391	NP_036523.1	ENSG00000124664	chr6:34614028 - 34620210	multicellular organismal development;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription factor activity	Androgen Receptor
6736	SRY	sex determining region Y	NM_003140	NP_003131.1	ENSG00000184895	chrY:2715029 - 2715644	cell differentiation;DNA bending activity;DNA binding;male sex determination;nucleus;protein binding;regulation of transcription, DNA-dependent;sex differentiation;transcription;transcriptional activator activity	Androgen Receptor
6774	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	NM_213662, NM_139276, NM_003150	NP_998827.1, NP_644805.1, NP_003141.2	ENSG00000168610	chr17:37721288 - 37754060	acute-phase response;calcium ion binding;cell motility;cytokine and chemokine mediated signaling pathway;cytoplasm;hematopoietin/interferon-class (D200-domain) cytokine receptor signal transducer activity;intracellular signaling cascade;JAK-STAT cascade;negative regulation of transcription from RNA polymerase II promoter;nervous system development;nucleus;signal transducer activity;transcription factor activity;transcription factor binding	Androgen Receptor,  EGFR1,  NOTCH,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
10273	STUB1	STIP1 homology and U-box containing protein 1	NM_005861	NP_005852.2	ENSG00000103266	chr16:670526 - 672490	cytoplasm;Hsp70 protein binding;Hsp70/Hsc70 protein inhibitor activity;Hsp90 protein binding;ligase activity;positive regulation of proteasomal ubiquitin-dependent protein catabolic process;positive regulation of protein ubiquitination;proteasomal ubiquitin-dependent protein catabolic process;protein binding, bridging;protein folding;protein homodimerization activity;protein maturation;protein polyubiquitination;regulation of glucocorticoid metabolic process;SMAD binding;TPR domain binding;ubiquitin conjuga	Androgen Receptor,  Stability
6840	SVIL	supervillin	NM_003174, NM_021738	NP_003165.2, NP_068506.2	ENSG00000197321	chr10:29787181 - 29883993	actin cytoskeleton;actin filament binding;barbed-end actin filament capping;calcium ion binding;costamere;cytoplasm;cytoskeleton organization and biogenesis;nucleus;plasma membrane;striated muscle development	Androgen Receptor
7041	TGFB1I1	transforming growth factor beta 1 induced transcript 1	NM_001042454	NP_057011.2	ENSG00000140682	chr16:31391010 - 31396398	androgen receptor binding;androgen receptor signaling pathway;intracellular;metal ion binding;positive regulation of transcription;positive regulation of transcription, DNA-dependent;protein binding;receptor activity;transcription coactivator activity;zinc ion binding	Androgen Receptor
7110	TMF1	TATA element modulatory factor 1	NM_007114	NP_009045.2	ENSG00000144747	chr3:69155017 - 69183927	DNA binding;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;transcription;transcription cofactor activity;transcription from RNA polymerase II promoter	Androgen Receptor
7337	UBE3A	ubiquitin protein ligase E3A (human papilloma virus E6-associated protein, Angelman syndrome)	NM_000462, NM_130838, NM_130839	NP_000453.2, NP_570853.1, NP_570854.1	ENSG00000114062	chr15:23135376 - 23204888	brain development;cytosol;intracellular;ligase activity;nucleus;protein binding;protein complex;protein modification process;proteolysis;ubiquitin cycle;ubiquitin-dependent protein catabolic process;ubiquitin-protein ligase activity	Androgen Receptor,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
