Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
3932	LCK	lymphocyte-specific protein tyrosine kinase	NM_005356	NP_005347.3	ENSG00000182866	chr1:32512517 - 32523904	ATP binding;ATPase binding;caspase activation;CD4 receptor binding;CD8 receptor binding;glycoprotein binding;hemopoiesis;induction of apoptosis;intracellular signaling cascade;lipid raft;nucleotide binding;pericentriolar material;phosphoinositide 3-kinase binding;plasma membrane;positive regulation of T cell activation;positive regulation of T cell receptor signaling pathway;protein amino acid phosphorylation;protein C-terminus binding;protein kinase binding;protein serine/threonine phosphatase activity;pro	NOTCH,  Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Tyrosine Kinase,  Entrez Query:Oncogene,  Translocation
3984	LIMK1	LIM domain kinase 1	NM_002314	NP_002305.1	ENSG00000106683	chr7:73136256 - 73173567	actin cytoskeleton organization and biogenesis;ATP binding;cell motility;cytoplasm;focal adhesion;metal ion binding;nervous system development;nucleotide binding;nucleus;positive regulation of axon extension;protein amino acid phosphorylation;protein binding;protein heterodimerization activity;protein kinase activity;protein serine/threonine kinase activity;protein-tyrosine kinase activity;Rho protein signal transduction;signal transduction;transferase activity;zinc ion binding	Protein Kinase,  Tyrosine Kinase
3985	LIMK2	LIM domain kinase 2	NM_016733, NM_005569, NM_001031801	NP_057952.1, NP_005560.1, NP_001026971.1	ENSG00000182541	chr22:29938394 - 30004427	ATP binding;cytoplasm;metal ion binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein kinase activity;protein serine/threonine kinase activity;transferase activity;zinc ion binding	Protein Kinase,  Tyrosine Kinase
22853	LMTK2	lemur tyrosine kinase 2	NM_014916	NP_055731.2	ENSG00000164715	chr7:97574425 - 97672740	ATP binding;integral to membrane;membrane;nucleotide binding;protein amino acid autophosphorylation;protein binding;protein phosphatase inhibitor activity;protein serine/threonine kinase activity;protein-tyrosine kinase activity;transferase activity	Protein Kinase,  Tyrosine Kinase
114783	LMTK3	lemur tyrosine kinase 3	NM_001080434	NP_001073903.1	ENSG00000142235	chr19:53680841 - 53708258	ATP binding;integral to membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;protein-tyrosine kinase activity;transferase activity	Protein Kinase,  Tyrosine Kinase
4058	LTK	leukocyte tyrosine kinase	NM_206961, NM_002344	NP_996844.1, NP_002335.2	ENSG00000062524	chr15:39583485 - 39593199	ATP binding;integral to plasma membrane;nucleotide binding;plasma membrane;protein amino acid phosphorylation;receptor activity;signal transduction;soluble fraction;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
4067	LYN	v-yes-1 Yamaguchi sarcoma viral related oncogene homolog	NM_001111097, NM_002350	NP_001104567.1, NP_002341.1	ENSG00000147507	chr8:57016972 - 57085223	ATP binding;cytoplasm;erythrocyte differentiation;erythropoietin receptor binding;hemoglobin biosynthetic process;intracellular signaling cascade;nucleotide binding;nucleus;positive regulation of cell proliferation;positive regulation of tyrosine phosphorylation of STAT protein;protein amino acid phosphorylation;protein binding;receptor signaling protein tyrosine kinase activity;response to hormone stimulus;transferase activity	Kit Receptor,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene
4294	MAP3K10	mitogen-activated protein kinase kinase kinase 10	NM_002446	NP_002437.2	ENSG00000130758	chr19:45389778 - 45413039	activation of JNK activity;ATP binding;induction of apoptosis;JUN kinase kinase kinase activity;negative regulation of transcription;nucleotide binding;protein amino acid autophosphorylation;protein binding;protein homodimerization activity;protein serine/threonine kinase activity;signal transduction;transcription corepressor activity;transferase activity	Protein Kinase,  Tyrosine Kinase
4296	MAP3K11	mitogen-activated protein kinase kinase kinase 11	NM_002419	NP_002410.1	ENSG00000173327	chr11:65122337 - 65137803	activation of JNK activity;ATP binding;cell proliferation;centrosome;G1 phase of mitotic cell cycle;JUN kinase kinase kinase activity;microtubule;microtubule-based process;nucleotide binding;protein amino acid autophosphorylation;protein binding;protein homodimerization activity;protein oligomerization;protein serine/threonine kinase activity;protein-tyrosine kinase activity;regulation of JNK cascade;transferase activity	Protein Kinase,  Tyrosine Kinase
7786	MAP3K12	mitogen-activated protein kinase kinase kinase 12	NM_006301	NP_006292.2	ENSG00000139625	chr12:52161232 - 52167442	ATP binding;cytoplasm;cytosol;histone phosphorylation;JNK cascade;kinase activity;magnesium ion binding;membrane fraction;nucleotide binding;peptidyl-serine phosphorylation;peptidyl-threonine phosphorylation;plasma membrane;protein amino acid autophosphorylation;protein binding;protein homodimerization activity;protein kinase binding;protein kinase cascade;protein serine/threonine kinase activity;protein-tyrosine kinase activity;transferase activity	Protein Kinase,  Tyrosine Kinase
9175	MAP3K13	mitogen-activated protein kinase kinase kinase 13	NM_004721	NP_004712.1	ENSG00000073803	chr3:186629063 - 186682938	activation of MAPKK activity;activation of NF-kappaB transcription factor;ATP binding;IkappaB kinase complex;JNK cascade;magnesium ion binding;MAP kinase kinase kinase activity;membrane;membrane fraction;nucleotide binding;protein amino acid autophosphorylation;protein homodimerization activity;protein kinase binding;protein serine/threonine kinase activity;protein-tyrosine kinase activity;transferase activity	Protein Kinase,  Tyrosine Kinase
4293	MAP3K9	mitogen-activated protein kinase kinase kinase 9	NM_033141	NP_149132.2	ENSG00000006432	chr14:70266849 - 70345641	activation of JNK activity;ATP binding;cellular_component;JUN kinase kinase kinase activity;MAP kinase kinase activity;nucleotide binding;protein amino acid autophosphorylation;protein homodimerization activity;protein serine/threonine kinase activity;protein-tyrosine kinase activity;transferase activity	Protein Kinase,  Tyrosine Kinase
4145	MATK	megakaryocyte-associated tyrosine kinase	NM_139354	NP_647611.1	ENSG00000007264	chr19:3729180 - 3736133	ATP binding;cell proliferation;intracellular signaling cascade;mesoderm development;nucleotide binding;positive regulation of cell proliferation;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;regulation of progression through cell cycle;soluble fraction;transferase activity	Protein Kinase,  Tyrosine Kinase
10461	MERTK	c-mer proto-oncogene tyrosine kinase	NM_006343	NP_006334.2	ENSG00000153208	chr2:112372783 - 112502912	ATP binding;cell surface receptor linked signal transduction;cell-cell signaling;integral to plasma membrane;membrane;nucleotide binding;protein amino acid phosphorylation;receptor activity;response to stimulus;soluble fraction;transferase activity;transmembrane receptor protein tyrosine kinase activity;visual perception	Protein Kinase,  Tyrosine Kinase,  Entrez Query:Oncogene
4233	MET	met proto-oncogene (hepatocyte growth factor receptor)	NM_001127500, NM_000245	NP_001120972.1, NP_000236.2	ENSG00000105976	chr7:116126374 - 116223414	activation of MAPK activity;adult behavior;ATP binding;basal plasma membrane;brain development;cell surface receptor linked signal transduction;hepatocyte growth factor receptor activity;hepatocyte growth factor receptor signaling pathway;integral to plasma membrane;membrane;membrane fraction;multicellular organismal development;muscle development;myoblast proliferation;nucleotide binding;protein amino acid autophosphorylation;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activi	Alpha6Beta4 Integrin,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Missense mutation
4486	MST1R	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	NM_002447	NP_002438.2	ENSG00000164078	chr3:49899743 - 49916046	ATP binding;cell motility;defense response;integral to plasma membrane;macrophage colony stimulating factor receptor activity;membrane;multicellular organismal development;nucleotide binding;positive regulation of cell proliferation;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;signal transduction;single fertilization;transferase activity	Alpha6Beta4 Integrin,  Protein Kinase,  Tyrosine Kinase,  Entrez Query:Oncogene
4593	MUSK	muscle, skeletal, receptor tyrosine kinase	NM_005592	NP_005583.1	ENSG00000030304	chr9:112471005 - 112603089	ATP binding;integral to plasma membrane;membrane;multicellular organismal development;muscle development;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Stability,  Tyrosine Kinase
4881	NPR1	natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A)	NM_000906	NP_000897.3	ENSG00000169418	chr1:151918208 - 151932514	ATP binding;blood pressure regulation;cell surface receptor linked signal transduction;cGMP biosynthetic process;chloride ion binding;diuresis;fluid secretion;guanylate cyclase activity;hormone binding;integral to plasma membrane;intracellular signaling cascade;membrane;natriuresis;negative regulation of angiogenesis;negative regulation of cell growth;peptide receptor activity, G-protein coupled;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;regulation of vascular perm	Protein Kinase,  Tyrosine Kinase
4882	NPR2	natriuretic peptide receptor B/guanylate cyclase B (atrionatriuretic peptide receptor B)	NM_003995	NP_003986.2	ENSG00000159899	chr9:35782405 - 35799442	ATP binding;blood pressure regulation;cell surface receptor linked signal transduction;cGMP biosynthetic process;guanylate cyclase activity;integral to membrane;intracellular signaling cascade;peptide receptor activity, G-protein coupled;plasma membrane;protein amino acid phosphorylation;protein kinase activity;transmembrane receptor activity	Protein Kinase,  Tyrosine Kinase
4914	NTRK1	neurotrophic tyrosine kinase, receptor, type 1	NM_001012331, NM_002529, NM_001007792	NP_001012331.1, NP_002520.2, NP_001007793.1	ENSG00000198400	chr1:155097350 - 155118058	ATP binding;B cell differentiation;biological_process;cellular_component;cytoplasm;integral to membrane;integral to plasma membrane;kinase activity;mechanoreceptor differentiation;membrane;multicellular organismal development;nervous system development;neurotrophin binding;nucleotide binding;protein amino acid phosphorylation;protein binding;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Translocation
4915	NTRK2	neurotrophic tyrosine kinase, receptor, type 2	NM_006180, NM_001018064, NM_001018065, NM_001018066, NM_001007097	NP_006171.2, NP_001018074.1, NP_001018075.1, NP_001018076.1, NP_001007098.1	ENSG00000148053	chr9:86475483 - 86826172	ATP binding;cell differentiation;integral to plasma membrane;kinase activity;membrane;multicellular organismal development;nervous system development;neurotrophin binding;nucleotide binding;protein amino acid phosphorylation;protein binding;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
4916	NTRK3	neurotrophic tyrosine kinase, receptor, type 3	NM_002530, NM_001007156, NM_001012338	NP_002521.2, NP_001007157.1, NP_001012338.1	ENSG00000140538	chr15:86221169 - 86600388	ATP binding;cell differentiation;integral to plasma membrane;membrane;multicellular organismal development;nervous system development;neurotrophin binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tyrosine Kinase,  Translocation
5156	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide	NM_006206	NP_006197.1	ENSG00000134853	chr4:54819692 - 54856196	ATP binding;cell proliferation;cell surface receptor linked signal transduction;extracellular matrix organization and biogenesis;integral to plasma membrane;lung development;male genitalia development;membrane;nucleotide binding;odontogenesis (sensu Vertebrata);organ morphogenesis;platelet-derived growth factor alpha-receptor activity;platelet-derived growth factor binding;protein amino acid phosphorylation;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathw	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Tyrosine Kinase,  Missense mutation,  Translocation
5159	PDGFRB	platelet-derived growth factor receptor, beta polypeptide	NM_002609	NP_002600.1	ENSG00000113721	chr5:149475518 - 149496803	ATP binding;integral to membrane;membrane;nucleotide binding;platelet activating factor receptor activity;platelet-derived growth factor receptor activity;protein amino acid phosphorylation;protein binding;receptor activity;regulation of peptidyl-tyrosine phosphorylation;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway;vascular endothelial growth factor receptor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Tyrosine Kinase,  Translocation
5747	PTK2	PTK2 protein tyrosine kinase 2	NM_005607, NM_153831	NP_005598.3, NP_722560.1	ENSG00000169398	chr8:141738746 - 142063392	ATP binding;cytoskeleton;integrin-mediated signaling pathway;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;SH2 domain binding;transferase activity	Alpha6Beta4 Integrin,  TNF_alpha_NF_kB,  Protein Kinase,  Stability,  Tyrosine Kinase,  Entrez Query:Oncogene
2185	PTK2B	PTK2B protein tyrosine kinase 2 beta	NM_173174, NM_173175	NP_775268.1, NP_775267.1	ENSG00000120899	chr8:27311018 - 27371943	apoptosis;ATP binding;cell adhesion;cytoplasm;cytoskeleton;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;positive regulation of cell proliferation;protein amino acid phosphorylation;protein binding;protein complex assembly;protein-tyrosine kinase activity;response to stress;signal complex formation;signal transducer activity;signal transduction;transferase activity	Protein Kinase,  Tyrosine Kinase
5753	PTK6	PTK6 protein tyrosine kinase 6	NM_005975	NP_005966.1	ENSG00000101213	chr20:61631332 - 61639111	ATP binding;intracellular signaling cascade;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;nucleus;protein amino acid phosphorylation;transferase activity	EGFR1,  Protein Kinase,  Tyrosine Kinase
5754	PTK7	PTK7 protein tyrosine kinase 7	NM_002821, NM_152882, NM_152881, NM_152880	NP_002812.2, NP_690621.1, NP_690620.1, NP_690619.1	ENSG00000112655	chr6:43152204 - 43236597	ATP binding;cell adhesion;integral to membrane;integral to plasma membrane;kinase activity;membrane;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;receptor activity;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase activity;vascular endothelial growth factor receptor activity	Protein Kinase,  Tyrosine Kinase
5979	RET	ret proto-oncogene	NM_020630, NM_020975	NP_065681.1, NP_066124.1	ENSG00000165731	chr10:42892712 - 42943723	ATP binding;calcium ion binding;cell surface receptor linked signal transduction;homophilic cell adhesion;integral to membrane;kinase activity;membrane;nucleotide binding;posterior midgut development;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;signal transduction;transferase activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Translocation
8767	RIPK2	receptor-interacting serine-threonine kinase 2	NM_003821	NP_003812.1	ENSG00000104312	chr8:90839423 - 90871785	activation of NF-kappaB transcription factor;ATP binding;CARD domain binding;inflammatory response;intracellular;LIM domain binding;nucleotide binding;positive regulation of apoptosis;positive regulation of I-kappaB kinase/NF-kappaB cascade;protein amino acid phosphorylation;protein binding;protein kinase activity;protein serine/threonine kinase activity;receptor activity;signal transducer activity;signal transduction;T cell proliferation;transferase activity	TNF_alpha_NF_kB,  Protein Kinase,  Tyrosine Kinase
4919	ROR1	receptor tyrosine kinase-like orphan receptor 1	NM_005012, NM_001083592	NP_005003.2, NP_001077061.1	ENSG00000185483	chr1:64012676 - 64417126	ATP binding;cytoplasm;integral to plasma membrane;kinase activity;nucleotide binding;plasma membrane;protein amino acid phosphorylation;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
4920	ROR2	receptor tyrosine kinase-like orphan receptor 2	NM_004560	NP_004551.2	ENSG00000169071	chr9:93525764 - 93752066	ATP binding;cartilage condensation;cell differentiation;embryonic genitalia morphogenesis;integral to plasma membrane;JNK cascade;membrane;multicellular organismal development;nucleotide binding;protein amino acid phosphorylation;protein binding;receptor activity;signal transduction;skeletal development;somitogenesis;transferase activity;transmembrane receptor protein tyrosine kinase activity;Wnt receptor signaling pathway, calcium modulating pathway	Wnt,  Protein Kinase,  Tyrosine Kinase
6098	ROS1	v-ros UR2 sarcoma virus oncogene homolog 1 (avian)	NM_002944	NP_002935.2	ENSG00000047936	chr6:117716347 - 117853512	ATP binding;integral to membrane;membrane;membrane fraction;nucleotide binding;protein amino acid phosphorylation;receptor activity;signal transduction;sodium:potassium-exchanging ATPase complex;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Stability,  Tyrosine Kinase,  Entrez Query:Oncogene,  Translocation
6259	RYK	RYK receptor-like tyrosine kinase	NM_001005861, NM_002958	NP_001005861.1, NP_002949.2	ENSG00000163785	chr3:135359686 - 135452178	ATP binding;axonogenesis;integral to plasma membrane;membrane fraction;nucleotide binding;plasma membrane;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;signal transduction;skeletal morphogenesis;transferase activity;transmembrane receptor protein tyrosine kinase activity;Wnt receptor activity;Wnt-protein binding	Tyrosine Kinase
6714	SRC	v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)	NM_198291	NP_938033.1	ENSG00000197122	chr20:35445970 - 35465196	ATP binding;integral to membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein binding;protein kinase cascade;protein-tyrosine kinase activity;receptor activity;SH2 domain binding;SH3/SH2 adaptor activity;signal complex formation;transferase activity	Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene
6725	SRMS	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites	NM_080823	NP_543013.1	ENSG00000125508	chr20:61642614 - 61649260	ATP binding;intracellular signaling cascade;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;transferase activity	Protein Kinase,  Tyrosine Kinase
55359	STYK1	serine/threonine/tyrosine kinase 1	NM_018423	NP_060893.2	ENSG00000060140	chr12:10664009 - 10678484	ATP binding;integral to membrane;nucleotide binding;plasma membrane;protein amino acid phosphorylation;protein-tyrosine kinase activity;transferase activity	Protein Kinase,  Tyrosine Kinase,  Entrez Query:Oncogene
6850	SYK	spleen tyrosine kinase	NM_003177	NP_003168.2	ENSG00000165025	chr9:92646001 - 92697703	activation of JNK activity;ATP binding;B cell receptor complex;B cell receptor signaling pathway;cell proliferation;cytoplasm;enzyme linked receptor protein signaling pathway;integrin binding;integrin-mediated signaling pathway;intracellular signaling cascade;leukocyte adhesion;leukotriene biosynthetic process;neutrophil chemotaxis;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;organ morphogenesis;peptidyl-tyrosine phosphorylation;positive regulation of alpha-beta T cell different	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase,  Translocation
7006	TEC	tec protein tyrosine kinase	NM_003215	NP_003206.2	ENSG00000135605	chr4:47834189 - 47925388	ATP binding;metal ion binding;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;protein amino acid phosphorylation;protein binding;protein kinase cascade;transferase activity;zinc ion binding	Futreal et al 2004,  Protein Kinase,  Tyrosine Kinase,  Translocation
7010	TEK	TEK tyrosine kinase, endothelial (venous malformations, multiple cutaneous and mucosal)	NM_000459	NP_000450.2	ENSG00000120156	chr9:27099588 - 27219230	ATP binding;cell-cell adhesion;cell-cell signaling;cell-matrix adhesion;integral to plasma membrane;kinase activity;membrane;nucleotide binding;protein amino acid phosphorylation;receptor activity;regulation of angiogenesis;regulation of cell migration;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
56155	TEX14	testis expressed 14	NM_198393, NM_031272	NP_938207.2, NP_112562.3	ENSG00000121101	chr17:53989370 - 54084361	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity	Protein Kinase,  Tyrosine Kinase
7075	TIE1	tyrosine kinase with immunoglobulin-like and EGF-like domains 1	NM_005424	NP_005415.1	ENSG00000066056	chr1:43539329 - 43560980	ATP binding;integral to plasma membrane;membrane;mesoderm development;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase activity	Protein Kinase,  Tyrosine Kinase
8711	TNK1	tyrosine kinase, non-receptor, 1	NM_003985	NP_003976.2	ENSG00000174292	chr17:7226969 - 7233127	ATP binding;cytoplasm;membrane;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;protein amino acid autophosphorylation;protein binding;signal transducer activity;transferase activity	Protein Kinase,  Tyrosine Kinase
10188	TNK2	tyrosine kinase, non-receptor, 2	NM_005781, NM_001010938	NP_005772.3, NP_001010938.1	ENSG00000061938	chr3:197075448 - 197106684	ATP binding;cytoplasm;cytoskeleton organization and biogenesis;GTPase inhibitor activity;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;positive regulation of peptidyl-tyrosine phosphorylation;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;small GTPase mediated signal transduction;transferase activity	EGFR1,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase
51086	TNNI3K	TNNI3 interacting kinase	NM_001112808, NM_015978	NP_001106279.1, NP_057062.1	ENSG00000178961	chr1:74436550 - 74782254	ATP binding;magnesium ion binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein serine/threonine kinase activity;protein-tyrosine kinase activity;transferase activity	Protein Kinase,  Tyrosine Kinase
7294	TXK	TXK tyrosine kinase	NM_003328	NP_003319.2	ENSG00000074966	chr4:47764410 - 47830944	ATP binding;cytoplasm;intracellular signaling cascade;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;protein amino acid phosphorylation;transferase activity	Protein Kinase,  Tyrosine Kinase
7297	TYK2	tyrosine kinase 2	NM_003331	NP_003322.3	ENSG00000105397	chr19:10322509 - 10350082	ATP binding;cytoskeleton;intracellular signaling cascade;Janus kinase activity;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;protein amino acid phosphorylation;transferase activity	Protein Kinase,  Tyrosine Kinase
7301	TYRO3	TYRO3 protein tyrosine kinase	NM_006293	NP_006284.2	ENSG00000092445	chr15:39638747 - 39657766	ATP binding;cell adhesion;integral to plasma membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein binding;receptor activity;receptor signaling protein tyrosine kinase activity;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase activity	Tyrosine Kinase
7525	YES1	v-yes-1 Yamaguchi sarcoma viral oncogene homolog 1	NM_005433	NP_005424.1	ENSG00000176105	chr18:714423 - 746827	ATP binding;glucose transport;intracellular signaling cascade;nucleotide binding;protein amino acid phosphorylation;protein binding;protein modification process;protein-tyrosine kinase activity;transferase activity	Alpha6Beta4 Integrin,  Kit Receptor,  Tyrosine Kinase,  Entrez Query:Oncogene
51776	ZAK	-	NM_016653, NM_133646	NP_057737.2, NP_598407.1	ENSG00000091436	chr2:173664005 - 173839724	activation of JNK activity;activation of MAPKK activity;ATP binding;cell cycle;cell cycle arrest;cell cycle checkpoint;cell death;cell differentiation;cell proliferation;cytoplasm;cytoskeleton organization and biogenesis;DNA damage checkpoint;identical protein binding;magnesium ion binding;MAP kinase kinase kinase activity;nucleotide binding;nucleus;positive regulation of apoptosis;protein amino acid phosphorylation;protein kinase cascade;protein serine/threonine kinase activity;protein-tyrosine kinase acti	Protein Kinase,  Tyrosine Kinase
7535	ZAP70	zeta-chain (TCR) associated protein kinase 70kDa	NM_207519	NP_997402.1	ENSG00000115085	chr2:97706931 - 97722393	ATP binding;cytoplasm;immune response;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;positive regulation of T cell differentiation;positive thymic T cell selection;protein amino acid phosphorylation;protein binding;protein kinase cascade;protein-tyrosine kinase activity;T cell receptor complex;transferase activity	Protein Kinase,  Tyrosine Kinase
